Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
0.0,O=C([O-])C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.1,105.0,5.47
1.0,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.1,105.0,29.16
2.0,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,90.0,10.34
3.0,O=C([O-])C(C)(C)C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.64
4.0,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,90.0,13.19
5.0,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,90.0,16.92
6.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.15
7.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,29.4
8.0,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,90.0,9.59
9.0,O=C([O-])C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.1,105.0,7.26
,O=C([O-])C(C)(C)C.[K+],[c-]1cccc(C=NN=C(Nc2ccccc2)P(c2ccccc2)c2ccccc2)c1,CC(N(C)C)=O,0.0963,118.0511,60.81480000000005
,O=C([O-])C(C)(C)C.[Cs+],CCOC(C)Oc1cccc(P(c2ncc(N3CCN(CC)CC3)c(NC)[nH+]2)C(C)C)c1,CC(N(C)C)=O,0.1305,114.2652,33.016299999999994
,O=C([O-])C.[Cs+],CCC1NC(P(Cc2ccc(OC)c(OC)c2)Cc2ncc([S-])[nH]2)COC1c1ccccc1,CC(N(C)C)=O,0.1453,104.34,28.390099999999997
,O=C([O-])C(C)(C)C.[Cs+],CCCNc1nc[nH+]cc1N(CCP(CC)C1CCOC1)CC1CCCO1,CC(N(C)C)=O,0.1089,119.4717,24.11590000000001
,O=C([O-])C(C)(C)C.[K+],CCc1cc(N(CCN(C)C(C)c2ccc(F)c(C)c2)P(C#N)C(C)C)ccc1C,CC1=CC=C(C)C=C1,0.1285,108.403,18.623400000000004
,O=C([O-])C(C)(C)C.[Cs+],CCc1sccc1P(c1ccc(C)cc1)c1ccc(C)cc1,CCCC#N,0.1035,118.9539,15.7137
,O=C([O-])C(C)(C)C.[Cs+],CC1NCC(N)[NH2+]C1([NH3+])C(C)N1CCOC(C)(P(C)c2ccccc2)C1,CCCCOC(C)=O,0.1075,102.5869,15.028800000000006
,O=C([O-])C(C)(C)C.[K+],CC(c1ccc(N)c(OCc2ccccc2)c1)P(Cc1ccccc1)c1ccccc1,CC1=CC=C(C)C=C1,0.1122,90.4993,8.096800000000007
,O=C([O-])C(C)(C)C.[Cs+],CC(N)c1ccccc1P(Cc1cccnc1)c1ccccc1CN(C)C,CCCCOC(C)=O,0.087,96.0345,2.7155999999999993
,O=C([O-])C.[K+],FCCP(CCc1ccccc1)c1ccccc1,CC1=CC=C(C)C=C1,0.1223,108.4228,2.5389000000000004
