Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS1se,base_GATS3Z,base_GATS3m,solvent_SdssC,solvent_VSA_EState9,solvent_GATS4se,solvent_NsCH3,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3950701,Cc1ccccc1P(c1ccccc1)C1NC2NCC(Nc3ccccc3)(P(c3cccc4ccccc34)c3cccc4ccccc34)NC2N1,62.242,119.2876,0.1238,O=C([O-])C.[K+],CC(N(C)C)=O,"62.2423, 5.7899",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,0.09259259259259278,3.4490740740740735,1.4760842589662049,3,62.2423,5.7899,5.403948439911823,3.8438661710037176,0.14741495525868337,5.911936482939634,215.45524010860845,47.80210260498728,-1.0697868564208546,7.43015960367454,0.10760595766919268,1.1455693428822722,-0.07347257683982233,-0.0885869604012503,-0.05219555429123763,1.2220940096496555,1.1796177660885052,0.07576101465280814,0.11038876948156455,4.239122617763393,6.00348187134503,0.10841594603378518,-0.06932962190374836,1.0424072091993548,-1.8258758447489,7.474453274853798,-0.7560889883280455,6.260344999999996,1.0646145166530163,13.68283332668216,36.58744078041493,6.04220938511327,11.861545009918906,-0.3551382763919418,0.053079451822506264,0.3464854481679203,0.38550645217880314,0.0,0.02003229843923619,20.035598705501616,0.15089165445684602,5.151246709664005
Result3950699,CC(C)(C)P(c1cccc(NCc2ccccc2)c1)C(C)(C)C,60.101,110.2926,0.1347,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"60.1006, 1.8772",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,0.0,0.0,1.0624999999999998,2,60.1006,1.8772,0.0,1.2074502247912653,0.1237032132279923,5.235577464788732,156.53808012768698,10.621328500245237,-0.2590456010936608,6.966392103286384,0.11638710477296368,1.276570111387246,0.27479720525712303,0.04302685950413218,0.026958801255704035,1.2938161569366826,0.179206871180051,-0.38451708859247363,0.31067145664297463,1.243097643097643,5.621802083333335,0.11484556782415198,0.1649912229559302,1.2510675220831347,-0.2590456010936608,7.202581958333333,-0.2590456010936608,6.021907407407408,1.2246869042881856,4.101758355759508,-31.153488126788236,5.717866666666667,5.316788604006331,-0.323647784044755,0.04390572826677555,0.40423411535438486,0.33586852251435684,0.0,0.03954537548431445,11.048484848484849,0.031841040290854015,2.3696639087716225
Result3950697,c1ccc(P(c2ccccc2)C2CCCCC2)cc1,57.867,99.3606,0.1226,O=C([O-])C.[Cs+],CC(N(C)C)=O,"57.8673, 6.2017",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,0.09259259259259278,3.4490740740740735,1.4760842589662049,3,57.8673,6.2017,0.0,1.965811965811966,0.13994260097285977,5.517704918032786,190.15493352488028,10.609079792477814,-0.1690432098765433,7.122297442622952,0.1387494294842537,1.210196266372486,-0.20539519397752626,-0.2437520285621551,-0.10831730769230768,1.216182048040455,0.17677669529663687,0.01827506103118108,0.08730712955573286,2.173076923076923,5.625093333333335,0.13789351025769697,-0.0964971993754419,1.0307644465782122,-0.1690432098765433,7.184529599999996,-0.1690432098765433,5.990678571428573,1.1306678555788856,3.7396756543850405,-24.273580246913586,5.7037211538461525,0.0,-0.3194333432789235,0.05544960458864299,0.41686196389119057,0.3238350660549346,0.0,0.011722306294206161,14.134615384615385,-0.03282031992289805,4.309369071532596
Result3950685,Cc1ncc(CN(C)c2ccc(P(Cc3ccc(C(C)C)cc3)c3ccccc3)cc2)o1,55.077,117.8916,0.0941,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"55.0771, 6.2932",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,0.0,0.0,1.0624999999999998,2,55.0771,6.2932,5.760247418874442,2.3785761809713906,0.06335610782247257,5.653277108433738,171.59522272723967,15.508989523328292,-0.475580681506808,7.249965722891565,0.11815625649027318,0.8840589959675974,0.09162273415989591,0.04377437977843658,0.024374245228104018,0.8998637415924756,0.3936345532609666,0.007793139669455516,0.34703515921421796,2.5344827586206895,5.9067964601769924,0.11642427889422627,-0.14099321749010751,0.9237697908756822,-0.475580681506808,7.427983734513272,-0.475580681506808,6.205,0.8583245769412426,7.940090873299186,31.671407108796867,5.710158620689656,11.947581713527669,-0.5160253878506016,0.021163541213333914,0.3617143378042398,0.39193321228065253,6.923737199690624,0.023969060122866332,13.775862068965518,-0.05411455182045735,1.102294845987368
Result3950684,CC(C)c1ccccc1P(c1ccccc1)c1ccccc1N(C)C,54.611,113.7850,0.0611,O=C([O-])C(C)(C)C.[K+],CCCC#N,"54.6109, 2.8130",0.1556534312908589,0.1428941881283608,0.476153268219384,0.5051641116163132,0.0,0.0,1.3691437802907915,1,54.6109,2.813,0.0,2.9568822553897176,0.09503050582382117,5.6590685714285724,208.0974034725187,20.8135294195672,-0.5941358024691357,7.222666080000001,0.12440389798880364,1.0777175675582433,-0.0992737630615049,-0.22193668909624892,-0.12406610763012145,1.103320044699604,0.25137565482875424,-0.020186776070899807,0.2994961908949547,3.108108108108108,5.762266666666667,0.12268114458499023,-0.2398983140366259,1.0356020164373962,-0.5941358024691357,7.3007258666666655,-0.5941358024691357,6.0834339622641505,1.0245233729266932,6.287335848725997,25.50075232223125,5.778655405405405,18.99525369620486,-0.4447178344618807,0.034243389183810646,0.37552796231022145,0.3468569402470892,0.0,0.023199576379923207,16.60810810810811,-0.11970180202110242,1.893220879638226
Result3950690,C(=CP(c1ccccc1)c1ccccc1)c1ccc([N-]c2cccc3ccccc23)cc1,51.491,90.3454,0.1001,O=C([O-])C(C)(C)C.[K+],CCCC#N,"51.4908, 1.1302",0.1556534312908589,0.1428941881283608,0.476153268219384,0.5051641116163132,0.0,0.0,1.3691437802907915,1,51.4908,1.1302,0.0,3.755376344086022,0.0964954151969607,5.652954198473282,212.83000617684937,10.609079792477814,-0.5458724491515154,7.208816564885496,0.10383127797015172,0.860566301914687,-0.03722809234825112,-0.054594594594594606,-0.026710743801652885,0.8463761823295978,0.48707791522427013,-0.03722760242799639,0.12578271742461794,3.7546666666666666,5.874808510638298,0.10304822081207377,-0.08504301519292468,1.1436835137732064,-0.5458724491515154,7.345811595744678,-0.5458724491515154,6.150254237288136,0.824266325086654,9.594835237576916,-1.3357004387307403,5.820092,0.0,-0.6974943594501982,0.032923238149155286,0.3364054397019757,0.34799110930269017,0.0,0.014965861925560993,17.312,0.04339449841866813,2.9766430340836396
Result3950691,Cc1ccc(P(C(=O)CC#N)c2ccc(C)cc2)cc1,50.269,114.4438,0.1333,O=C([O-])C.[K+],CCCC#N,"50.2686, 3.7205",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,0.0,0.0,1.3691437802907915,1,50.2686,3.7205,0.0,3.6335978835978837,0.1275020365150015,5.804769230769232,195.79502070349284,10.609079792477814,-1.1041409465020575,7.387996102564102,0.10222901583995446,0.6123076098064573,-0.1480081716757859,-0.0721160184574819,-0.04117735621800663,0.5255459247470102,0.2628917115316043,-0.10441855342792422,0.19139968101458568,3.915989159891599,5.758442622950819,0.10225268688078384,-0.078732102412198,0.8253685483152079,-1.1041409465020575,7.302022426229509,-1.1041409465020575,6.13722972972973,0.6297930866132472,5.361618807520405,9.784788904130465,5.978817073170732,0.0,-0.4068370409550347,0.050731065245106496,0.3709539673338146,0.3829337752971744,68.4476322598664,0.02364106797214515,17.414634146341463,-0.03551342197847309,2.7010654585524394
Result3950693,c1ccc(P(c2ccccc2)c2ccccc2)cc1,45.295,94.8521,0.0821,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"45.2947, 2.3315",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,0.0,0.0,1.0624999999999998,2,45.2947,2.3315,0.0,3.5694444444444446,0.12266737519710581,5.612,232.41498194289477,15.913619688716722,-0.44598765432098797,7.177178666666666,0.1223537854323646,1.0715664487086345,-0.2134428452713452,-0.3187047619047618,-0.14474048442906573,1.078560063643596,0.17677669529663687,-0.010224106262287468,-0.027091402123113537,3.84,5.739473684210526,0.12194683472942648,-0.08217176446339644,1.0134424628342387,-0.44598765432098797,7.251174315789474,-0.44598765432098797,6.054124999999999,0.9797757933650203,5.721885917273355,-17.900807381776236,5.873719999999999,0.0,-0.3226416970818605,0.05014849143074894,0.36878628511041367,0.33485565497361364,0.0,0.011722306294206161,17.96,-0.044573337962727916,3.7432183095241576
Result3950687,CC(O)Pc1c(N)ccc(PC(C)(O)P(C)c2ccccc2O)c1O,40.812,114.3497,0.1303,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"40.8121, 0.0335",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,0.0,0.0,1.0624999999999998,2,40.8121,0.0335,16.582251286635323,2.8166054094807276,0.14041780401379594,5.926281944444444,167.36411792924406,21.647287165878907,-1.0814168952903513,7.598148062499998,-0.03743016759776531,1.097907039206719,-0.13663062268812795,-0.11715011961722487,-0.08158059142024154,1.0790184571311108,0.32112438700875184,-0.15265391702431164,0.19304583637473233,2.4097222222222223,5.854287804878049,-0.03110183368081521,0.01804398303707932,1.0613906011204892,-1.0814168952903513,7.45276274390244,-1.0814168952903513,6.320209999999999,1.0825404766054603,4.798788176838748,-61.071616250430644,6.075445833333333,12.39849308139472,-0.2997715575874354,0.08288742292782192,0.44547636674147334,0.38595748291467763,18.797559741155755,0.03821914888534178,19.020833333333332,0.1628227254710922,7.316750274210781
Result3950692,OC(c1ccccc1)P(c1ccccc1)c1ccccc1,21.421,119.4148,0.1052,O=C([O-])C.[Cs+],CCCCOC(C)=O,"21.4212, 0.0267",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,-0.18199074074074065,0.0,1.0555555555555556,2,21.4212,0.0267,5.845054792290216,3.65530303030303,0.1587081192980207,5.770901960784313,207.20665413444476,10.609079792477814,-0.8328189300411526,7.341697333333331,0.09485040276179527,0.9988792932875834,-0.11421520757205023,-0.16224535989135358,-0.07921258914363176,0.9751462055396736,0.17677669529663687,-0.08298861423404687,-0.03347444946005934,3.815602836879432,5.8389375,0.09605874064777892,-0.07547148819171598,0.9879454963758336,-0.8328189300411526,7.358449750000002,-0.8328189300411526,6.160025,0.969822293803489,5.963487457239168,-6.398481584077146,6.020367021276594,0.0,-0.3159870606432383,0.06264343416445164,0.36500705598487854,0.3457781981598994,66.73003775307771,0.014859057955569462,17.829787234042552,-0.059450153907301545,4.799737117798984
