Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3m,base_GATS1se,base_GATS3Z,base_GATS2pe,solvent_NsCH3,solvent_SdssC,solvent_VSA_EState9,solvent_GATS4se,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3949139,c1ccc(P(c2ccccc2)c2ccccc2)cc1,36.814,101.3199,0.1229,O=C([O-])C.[K+],CCCC#N,"36.8141, 2.3241",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,1,0.0,0.0,1.3691437802907915,36.8141,2.3241,0.0,3.5694444444444446,0.12266737519710581,5.612,232.41498194289477,15.913619688716722,-0.44598765432098797,7.177178666666666,0.1223537854323646,1.0715664487086345,-0.2134428452713452,-0.3187047619047618,-0.14474048442906573,1.078560063643596,0.17677669529663687,-0.010224106262287468,-0.027091402123113537,3.84,5.739473684210526,0.12194683472942648,-0.08217176446339644,1.0134424628342387,-0.44598765432098797,7.251174315789474,-0.44598765432098797,6.054124999999999,0.9797757933650203,5.721885917273355,-17.900807381776236,5.873719999999999,0.0,-0.3226416970818605,0.05014849143074894,0.36878628511041367,0.33485565497361364,0.0,0.011722306294206161,17.96,-0.044573337962727916,3.7432183095241576
Result3949134,[c-]1ccccc1P(c1ccccc1)c1ccccc1,36.494,102.7038,0.1115,O=C([O-])C.[K+],CC(N(C)C)=O,"36.4935, 2.2966",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,0.09259259259259278,3.4490740740740735,1.4760842589662049,36.4935,2.2966,0.0,4.1940298507462686,0.11894024339065114,5.6551219512195114,242.0156205114872,15.913619688716722,-0.5015432098765431,7.202459707317073,0.11882362543189053,1.050326139109461,-0.25396170878745483,-0.3415268941584731,-0.15492588219860945,1.0575289575289575,0.17677669529663687,0.01392905510406988,0.012760157188486552,4.457142857142857,5.748181818181819,0.118518113489421,-0.1121731111824266,0.964237868087371,-0.5015432098765431,7.2560304,-0.5015432098765431,6.066814285714285,0.9558226282905692,5.721885917273355,-22.479701617748766,5.903557142857142,0.0,-0.46523871551194473,0.048678785901109904,0.3621099622327467,0.3230144616925248,12.13273413692322,0.011722306294206161,18.885714285714286,0.034326857859683604,3.6058299627409256
Result3949137,[c-]1cccc(P(c2ccccc2)C(c2ccccc2)c2ccccc2)c1,36.212,110.8066,0.0684,O=C([O-])C.[K+],CCCC#N,"36.2125, 0.6561",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,1,0.0,0.0,1.3691437802907915,36.2125,0.6561,0.0,3.8761061946902653,0.1118779044774116,5.703122580645163,243.2729689465957,10.609079792477814,-0.5981224279835389,7.2292114580645155,0.11085466444642378,1.0011213276519402,-0.17435520339112096,-0.2625511811023621,-0.1240790080824018,1.006726966956047,0.23570226039551584,-0.01679024402293293,0.04440916951430917,4.545931758530184,5.764962025316456,0.11014545385795259,-0.14311997147499478,0.8829178447337315,-0.5981224279835389,7.265288759493666,-0.5981224279835389,6.082010204081634,0.9297650586625518,7.652352969253473,23.677145324278264,5.8607244094488165,0.0,-0.4579097882641085,0.04096888796939553,0.3512432154431199,0.331217315039071,6.06636706846161,0.012521560461366333,19.913385826771652,0.021008554999639488,3.5509741884040236
Result3949133,c1ccc(OCCOP(CC2COC(c3ccccc3)=N2)c2ccccc2)cc1,35.346,110.1328,0.0687,O=C([O-])C(C)(C)C.[K+],CCCC#N,"35.3457, 0.9863",0.5051641116163132,0.1428941881283608,0.476153268219384,0.1556534312908589,1,0.0,0.0,1.3691437802907915,35.3457,0.9863,18.963275762309742,3.23023023023023,-0.03385290836814878,5.860189393939395,183.03135015471835,10.041402850038956,-0.8023370473017741,7.465540666666667,0.15185379782352743,0.8886569322048983,-0.018650162123686743,-0.06491392929127852,-0.029256331250537067,0.9180000663640497,0.3824700035763364,-0.00385124620919368,0.12528139310200453,3.4262452107279695,6.191468085106384,0.1471548191216879,0.1378760926756189,1.2709706203863513,-0.8023370473017741,7.703346085106381,-0.8023370473017741,6.352885714285714,0.8386905511469397,7.655330931916542,-14.573452175327098,6.127147413793105,25.982555921006675,-0.5221298636183472,-0.011824505671088597,0.35068290684523956,0.3883757941749037,66.73003775307771,0.012967959628011928,16.95689655172414,-0.18803004961206435,0.4330973684784776
Result3949136,CC1=CCCc2cccc(CP(Cc3nc(C4CCCO4)cs3)c3ccccc3)c21,34.02,110.9832,0.0814,O=C([O-])C.[K+],CC(N(C)C)=O,"34.0198, 3.5589",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,0.09259259259259278,3.4490740740740735,1.4760842589662049,34.0198,3.5589,6.103966387748303,2.18,0.10367330916157981,5.521925925925926,188.1346336109998,5.304539896238907,-0.3615770660115898,7.195328851851855,0.11531930868687706,0.8494710528100365,0.10783027715628606,0.03665643299789639,0.019657611512546105,0.8334921019614288,0.6601731541997343,0.03420001591811706,0.2699217315761867,2.2948717948717947,5.856412612612612,0.11699139511099764,-0.023097445000757093,1.2064884146341464,-0.3615770660115898,7.413062252252249,-0.3615770660115898,6.171,0.8266071569413814,5.947229963981123,-10.338559328254139,5.767205128205128,6.606881964512918,-0.4091016549402783,0.04049106344293689,0.39726882034102456,0.36088869605523904,11.336785877934737,0.018940799303166448,17.75,-0.10157815626601913,3.518139091367281
Result3949146,c1ccc(P(CP(C2=NCCO2)C2CCCCC2)c2ccccc2)cc1,33.299,112.4999,0.0905,O=C([O-])C.[K+],CCCC#N,"33.2987, 1.2987",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,1,0.0,0.0,1.3691437802907915,33.2987,1.2987,6.606881964512918,1.9813463098134632,0.1397136077325374,5.704520958083833,192.1046483068557,10.609079792477814,-0.36318825060888593,7.306475269461078,0.1550438101260106,0.9329366786004124,-0.06013869112579282,-0.05900797586577405,-0.027476836038601803,0.8896889795003755,0.28381478282798467,0.03290053525579492,0.14573654858689516,2.6696696696696693,5.758770297029703,0.15535404415127696,-0.07168459770415592,1.0245377838192422,-0.6731622155034853,7.334328722772276,-0.3099739648945994,6.09950892857143,0.9089608752168459,4.511619172313605,40.657709566692596,5.7946418918918905,19.054636802435326,-0.5072549415487434,0.0646178232900039,0.4432731749882597,0.36662784142668753,0.0,0.013169127861582013,18.527027027027028,-0.00624506410772326,3.804396570897769
Result3949145,CNC(n1cccn1)P(c1ccccc1)c1cc(C)cc(Nc2ccccc2C)c1,33.243,90.1017,0.0615,O=C([O-])C.[K+],CCCC#N,"33.2427, 3.1087",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,1,0.0,0.0,1.3691437802907915,33.2427,3.1087,5.9068640166764395,3.389272030651341,0.10566035764673086,5.806315846994535,201.84946869696867,21.242657000490475,-0.7303097326036037,7.345893355191256,0.11092804895203268,0.9546069396881718,-0.10418715610427291,-0.12127564957753643,-0.0665168382724438,0.9761155841207192,0.4636601653048043,-0.07609098505419812,0.2679381477100478,3.630328441649196,5.973683000000001,0.10986193431129526,0.031327019573092356,1.0656335281650842,-0.7303097326036037,7.469107039999998,-0.7303097326036037,6.282335000000001,0.9207243103129052,8.1559703549472,-15.344288271034975,6.009075471698113,12.36446058668352,-0.4216746723537019,0.03547424566920467,0.3489775941068419,0.3611890057410119,30.189529129510138,0.020200507306089417,17.339622641509433,-0.01782071934121795,2.2889194422071433
Result3949135,CN(C)c1ccccc1-c1ccccc1P(c1ccccc1)C(C)(C)C,33.079,104.5746,0.0588,O=C([O-])C.[K+],CC(N(C)C)=O,"33.0792, 1.1964",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,0.09259259259259278,3.4490740740740735,1.4760842589662049,33.0792,1.1964,0.0,2.4950773558368495,0.09385965125278449,5.523302884615385,207.1059851304431,15.508989523328292,-0.48651444528428667,7.134732528846152,0.12281720963811936,1.088387763292086,-0.14305756169429404,-0.22441717791411045,-0.13852912216920396,1.1108390027247643,0.25137565482875424,-0.16942464523737594,0.33508686611062377,2.3810497614178594,5.737229166666669,0.1210047142652192,-0.14610792787146143,1.177818277019586,-0.48651444528428667,7.2834160625,-0.48651444528428667,6.074008928571429,1.0386417724253931,6.231746248685474,-114.93332655929827,5.846430061349693,18.99525369620486,-0.44485059065254784,0.033276574982873064,0.37306711819292554,0.3512959327818864,0.0,0.029974928715994362,16.570552147239265,-0.10131314861692654,1.8581367281038406
Result3949142,CC(C)(N)P(c1ccccc1Cc1cc[nH]n1)c1ccccc1-c1ccccc1,33.056,90.2092,0.1387,O=C([O-])C.[Cs+],CCCC#N,"33.0561, 0.8016",0.056742661225519415,0.1265444360281399,0.07445192098979814,0.15437109729761034,1,0.0,0.0,1.3691437802907915,33.0561,0.8016,0.0,3.2744220730797915,0.1612271633960441,5.718608823529411,219.968687200333,16.34274726964,-0.7990590618963633,7.279694558823529,0.09693924118633414,1.0043072823056147,-0.2255759109250468,-0.2704861111111112,-0.16095041322314052,0.995293461060378,0.32111426259404335,0.0469072876277846,0.2233432249531074,3.3486111111111114,5.854919587628867,0.09699828129263842,-0.06557200204445386,0.9913968850437397,-0.7990590618963633,7.359454288659791,-0.7990590618963633,6.222544827586208,0.9788238019017327,7.478738804978118,-81.20983573104783,5.945153749999999,0.0,-0.34950717071833454,0.055255325828576694,0.3494226385767594,0.3549649308539361,12.263210640074686,0.024840995050792538,19.0625,-0.03172948180904966,4.881755406246363
Result3949140,CC(C)c1ccc(CP(c2ccccc2)C2CCCCC2)c(C(C)C)c1,29.875,112.2495,0.0785,O=C([O-])C.[Cs+],CCCC#N,"29.8754, 1.4197",0.056742661225519415,0.1265444360281399,0.07445192098979814,0.15437109729761034,1,0.0,0.0,1.3691437802907915,29.8754,1.4197,0.0,1.3375834851244688,0.12517490832565997,5.464477157360407,161.58716635722263,5.304539896238907,-0.11616034685479093,7.089195157360406,0.12249468491341056,1.2859041381040524,-0.06547772491426163,-0.1096095432705583,-0.05614506570107073,1.2901469098277614,0.24453107276206537,-0.024588394633024972,0.35683584635617255,1.4912280701754388,5.570222222222222,0.12095057378517224,-0.1618510675988882,1.1436710005425719,-0.11616034685479093,7.151107914529915,-0.11616034685479093,5.962952380952383,1.2300475496226684,3.651435859653846,-15.224468399242205,5.552994736842106,0.0,-0.33837737407304525,0.04319331943316161,0.43212925543737885,0.3235598919393523,0.0,0.023602419781126753,12.373684210526315,-0.012647956577696101,3.362843461721384
