Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS3Z,base_GATS1se,base_GATS3m,solvent_SdssC,solvent_NsCH3,solvent_GATS4se,solvent_VSA_EState9,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3947630,CCc1cc(P(c2ccccc2)c2ccccc2)ccc1[Si-](C)c1ccccc1,29.845,97.9967,0.1187,O=C([O-])C.[K+],CC(N(C)C)=O,"29.8453, 1.3220",0.1574807960088896,0.6819085487077534,0.1453627869996672,0.6971767885426821,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,29.8453,1.322,0.0,2.9560530679933663,0.11892306468338365,5.506569832402234,210.82874129257695,26.28707098009164,-0.5425099497961055,7.108019731843576,0.13902769670856527,1.3221648419431822,-0.04310736247043313,-0.12486898331048943,-0.0652208243406854,1.4315589164730986,0.30345663786094434,0.026854178319466352,0.16569312757751053,2.9163324683494536,5.587645833333334,0.1383935316742567,0.030525666457922693,1.1454327923484198,-0.5425099497961055,7.119484083333332,-0.5425099497961055,5.969198275862069,1.1996118602236276,7.624171826392171,0.1990123456790147,5.7195541401273875,0.0,-0.4551179101119738,0.08095999490814366,0.41332773761908886,0.3334860733534612,0.0,0.016656045410152726,16.961783439490446,0.06822995641363737,7.40711866820042
Result3947632,[c-]1c(C2=NC(P(c3ccccc3)c3ccccc3)CN2)ccc2ccccc12,29.826,108.7035,0.0932,O=C([O-])C.[K+],CC(N(C)C)=O,"29.8259, 1.3266",0.1574807960088896,0.6819085487077534,0.1453627869996672,0.6971767885426821,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,29.8259,1.3266,0.0,4.317023445463812,0.114715137064935,5.789938461538462,209.72409605679331,15.925868396484145,-0.5674610814833481,7.343466215384614,0.1053182475203111,0.9545491919562201,-0.04457740651181784,-0.08974789915966387,-0.0467436974789916,0.9937951286903322,0.5852871903890683,-0.038570987992144,0.1399432857505448,3.9785247432306257,5.94864069767442,0.10530054552383486,0.1569371591314141,1.0883886081538536,-0.5674610814833481,7.419903395348837,-0.5674610814833481,6.223115384615384,0.8954109601944127,7.947874515681088,-38.19993141289437,6.0074957983193285,6.544756405912575,-0.44263274233074673,0.04040012150706459,0.3395768592673155,0.33671327087461156,0.0,0.01650252961472664,18.26050420168067,0.05847449035677353,3.6788112220573757
Result3947627,[c-]1cccc(CP(c2ccccc2)c2ccccc2)c1,29.694,107.7451,0.1127,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"29.6939, 1.3725",0.1574807960088896,0.6819085487077534,0.1453627869996672,0.6971767885426821,0.0,2,1.0624999999999998,0.0,29.6939,1.3725,0.0,2.6886145404663924,0.12086541789496327,5.621258426966292,210.3883497170161,10.609079792477814,-0.34716049382716063,7.181156134831459,0.12024868689034196,1.0685996696257103,-0.08468960102900526,-0.13414634146341467,-0.05962059620596208,1.0753273061484787,0.19001991384646116,-0.09334601814520087,0.058236886650267244,3.5813008130081294,5.711540983606557,0.11969496883265762,-0.07183084441341182,0.9772408979912868,-0.34716049382716063,7.23357380327869,-0.34716049382716063,6.054236842105263,0.9807735134733876,5.705049164867749,25.194939795762835,5.744615853658536,0.0,-0.4618241750498841,0.04844249710044444,0.37389360888819057,0.3220087372354866,6.06636706846161,0.011978028599776147,16.682926829268293,0.02999532368528436,3.59546635815744
Result3947620,[c-]1ccccc1CP(c1ccccc1)c1ccccc1,29.396,106.0067,0.1524,O=C([O-])C.[K+],CCCC#N,"29.3960, 0.0031",0.1574807960088896,0.6819085487077534,0.1453627869996672,0.6971767885426821,0.0,1,1.3691437802907915,0.0,29.396,0.0031,0.0,2.982905982905983,0.12086541789496327,5.624045977011494,207.47876600827874,10.609079792477814,-0.3584104938271604,7.182616459770114,0.12024868689034196,1.0685996696257103,-0.06445521223977552,-0.08433734939759038,-0.037483266398929065,1.0753273061484787,0.19001991384646116,-0.06564217168335457,0.07755984676518599,3.634538152610441,5.711540983606557,0.11969496883265762,-0.13410878161484519,0.9185306565627763,-0.3584104938271604,7.23357380327869,-0.3584104938271604,6.054236842105263,0.9807735134733876,5.705049164867749,42.008192348727334,5.714897590361445,0.0,-0.47089312488956947,0.04844249710044444,0.37435115919461504,0.3230023061989058,12.13273413692322,0.011978028599776147,16.542168674698797,0.0355720628706249,3.59546635815744
Result3947176,Cc1cccc(C(N)P(c2ccccc2-c2ccccc2)c2cccc(-c3ccccc3)c2O)c1N(C)C,29.221,97.4832,0.1424,O=C([O-])C.[Cs+],CCCC#N,"29.2207, 0.0382",0.15437109729761034,0.07445192098979814,0.1265444360281399,0.056742661225519415,0.0,1,1.3691437802907915,0.0,29.2207,0.0382,5.749511833283905,3.697179044329304,0.13379222819126846,5.7023790613718415,210.4490629158629,21.24265700049048,-1.2124429432266737,7.302760613718414,0.08022922269176593,1.0602467754223197,0.05877468231711593,-0.02679826789701903,-0.015926921368670705,1.0753323083161268,0.5072937788143271,-0.11193471702035468,0.2485525727439841,3.690265486725664,5.897654838709677,0.08087594601207898,0.04228165869625683,1.2201724801759817,-1.2124429432266737,7.395747806451612,-1.2124429432266737,6.224833333333334,1.0163295430843944,10.612111818577178,-4.0088410833633645,6.002978318584072,18.99525369620486,-0.4456230269103748,0.043294912730474845,0.3384913822885121,0.38505493119464307,54.59730361615449,0.023025771362798347,19.01769911504425,-0.1386245310785779,4.164824150859399
Result3947631,CN(C)c1ccccc1P(c1ccccc1)c1c(O)cc(O)c(-c2ccccc2)c1C(C)(C)C,29.197,102.4858,0.1075,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"29.1972, 0.0369",0.1556534312908589,0.476153268219384,0.1428941881283608,0.5051641116163132,0.0,2,1.0624999999999998,0.0,29.1972,0.0369,11.49902366656781,3.982245131729668,0.13000397722780468,5.992877323420076,231.95359397856208,20.8135294195672,-1.126866969009827,7.541604594795539,0.08058534862538799,0.9967995670058593,-0.21269488029694789,-0.30535147938496104,-0.20244606805871618,0.9993424780149541,0.3798567580572166,-0.09997398793278423,0.31177004848422785,4.044015029522276,5.882534482758622,0.08132288664139425,-0.13458447700505477,0.9179996553923624,-1.126866969009827,7.397316862068966,-1.126866969009827,6.225536231884059,0.9741064451065954,8.672770566608472,-72.98649797639695,6.084976328502416,18.99525369620486,-0.44471193817258525,0.04318829590998289,0.3460480137141848,0.40836391073680256,56.559913444585646,0.031200520411045367,20.92270531400966,-0.06768906581228294,3.4627983608206425
Result3947720,CC(C)c1cc(-c2ccccc2)c(CP(c2ccccc2)C2CCCCC2)c(C(C)C)c1,29.166,111.4012,0.0806,O=C([O-])C.[Cs+],CC(N(C)C)=O,"29.1658, 0.0046",0.15437109729761034,0.07445192098979814,0.1265444360281399,0.056742661225519415,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,29.1658,0.0046,0.0,1.933649289099526,0.11665208884068924,5.554292490118577,184.20604193222525,5.304539896238907,-0.22273153397161294,7.141915913043477,0.11428456688486412,1.1885987271274876,-0.09324132923984216,-0.1422657076300086,-0.07546488835600935,1.1923433911210397,0.3122854502274938,0.0018289949822264252,0.37491045483229235,2.095447870778267,5.616414814814816,0.11293834334427283,-0.18494210712045603,1.130565459125808,-0.22273153397161294,7.1779692,-0.22273153397161294,5.994912162162162,1.1404508111092873,5.54027812160977,-20.283627342213613,5.63730396475771,0.0,-0.3475653864909915,0.03883697215440412,0.4050562691838924,0.3413473365062691,0.0,0.02239061458484067,14.69603524229075,-0.023146733580811926,3.5695121032350183
Result3947173,CC(C)c1cc(CP(C)c2ccccc2)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,29.161,108.6239,0.1168,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"29.1608, 0.0179",0.15285281509040824,0.06442562223749324,0.1243972321309733,0.05199823768686698,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,29.1608,0.0179,0.0,1.8148148148148147,0.14386566309306115,5.521839361702128,190.6371335190933,10.609079792477814,-0.2658014416499057,7.12366073138298,0.14207488368009835,1.3089854670284498,-0.1331127793588326,-0.15079355984644496,-0.08024269772547116,1.314345566804724,0.4085104950924315,0.023772803610394584,0.37283240444131943,1.903225806451613,5.566188888888889,0.14092648250832865,-0.06476418918746815,1.247293107912238,-0.4253408005920223,7.148283988888888,-0.15953935894211657,5.961687499999994,1.2371591841325293,5.258821601046083,-89.89842236691636,5.675616129032259,6.664825604232536,-0.3494139493637628,0.054286816324785825,0.44766342086413435,0.34616667396557593,0.0,0.022716320414938724,15.46774193548387,-0.030160643705325167,4.284723196981221
Result3947628,[CH-]=NP(CC=CP(c1ccccc1)c1ccccc1)c1ccccc1,29.025,109.9408,0.1461,O=C([O-])C.[K+],CC(N(C)C)=O,"29.0255, 0.0996",0.1574807960088896,0.6819085487077534,0.1453627869996672,0.6971767885426821,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,29.0255,0.0996,0.0,3.0334206260132186,0.08116687825107259,5.539036363636363,200.5546380478205,15.913619688716722,-0.6956703806351074,7.145472527272727,0.15194747494693203,1.1830865062584144,-0.06757679761689697,-0.052242888402625844,-0.023580246913580252,1.1540311593339612,0.17677669529663687,-0.03435644371851821,-0.049457647661916175,2.6581196581196584,5.718108108108109,0.15073707295530292,0.005180637704319263,1.0294969498397986,-1.2037841885725484,7.254055378378379,-0.508113807937441,6.054938297872342,1.0632251761941307,6.824946353502001,-49.535717116293256,5.770010576923075,6.161910027467921,-0.7667032781342908,0.03955267510248709,0.40862890282066155,0.3336863705779585,18.19910120538483,0.011634886680471261,17.317307692307693,-0.021473218274507343,2.9148551178899695
Result3947633,Cc1cc(C(C)C)c(O)c(-c2ccc(-c3ccccc3P(C)c3ccccc3)cc2)c1C,28.897,105.3212,0.1189,O=C([O-])C.[Cs+],CC(N(C)C)=O,"28.8975, 0.5450",0.15437109729761034,0.07445192098979814,0.1265444360281399,0.056742661225519415,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,28.8975,0.545,5.749511833283905,2.801541425818882,0.1334094693224772,5.5823939393939375,179.76604318504883,10.609079792477814,-0.432958849741758,7.191604272727272,0.09240140913983745,1.0120415261382798,-0.1476649297943535,-0.1447086625803116,-0.08976385166861356,0.9849825514699587,0.43983669840460105,-0.042412886835049415,0.4047482703618293,2.2592592592592595,5.725857142857144,0.0924592091187899,0.042386601679427385,1.265775473607563,-0.432958849741758,7.258791428571425,-0.432958849741758,6.105621212121213,0.9915216892901693,7.7875339675046344,-116.92354637328182,5.826792929292926,6.664825604232536,-0.3398624575556538,0.045531588546735925,0.37105758256205496,0.37619002690403547,0.0,0.027446740914480534,14.141414141414142,-0.02111972901191954,4.039136816502186
