Unnamed: 0,SMILES,ATSC5v,AATSC5Z,MATS8se,AATS2p,ATSC5Z,Reagent1 (ul),Reagent2 (ul),Reagent3 (ul),Reagent4 (ul),lab_code,crystal_size,crystal_score
0.0,CCc1nnc(-c2ccnc(O)c2)o1,-207.66944869538727,-1.4311909262759923,-0.035132074863205943,1.4996268407735789,-42.93572778827977,53.57571881445899,91.15912537211771,105.21211708262979,78.0934291873334,0.0,0.8706408751799204,4.0
1.0,C1CCC(N2CCOCC2)C(C2COCO2)C1,-286.09511454369806,-0.09181818181818176,0.09831302103981486,1.2769560074344046,-12.119999999999992,81.75028694079406,14.52739573155599,114.38534309156641,118.32746343594565,1.0,0.05387373333333334,1.0
2.0,Cc1ccnc(-c2ccccc2)c1,43.485218762253226,-0.6348684210526315,0.24990226136340266,1.736390214863675,-24.125,135.310900207091,17.44747759903797,96.5552914657825,18.198354506955226,0.0,0.2935421486461252,4.0
3.0,Cc1ccc(-c2ccccn2)cc1C1CCCCC1,-56.85457540298014,0.012941176470588185,-0.16426935902431009,1.6177908372209473,1.3199999999999952,121.37933395053184,12.076413061302553,146.0041209941546,36.53753616047738,1.0,0.10324705333333346,4.0
4.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,134.53094112748724,125.06776235875994,131.58932921231965,82.74194288168906,1.0,0.8756239901230347,4.0
5.0,Cc1ncc(C2CCCC(O)C2)s1,48.03319400075056,0.000944822373393768,-0.2560989619493969,1.631153012591537,0.05102040816326348,0.7758369896520592,16.352005749145313,135.28840649269821,30.870948249807302,0.0,0.6945184000000021,4.0
6.0,Cc1ccnc2c(C(N)=O)cccc12,-402.46513542630476,-1.1410147392290249,0.4474950141357473,1.7376146064848998,-55.90972222222222,128.25506285503977,80.7010778291814,110.186435771861,159.96581744540967,1.0,1.6616891335497823,4.0
7.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,72.48383415053974,83.4693931013676,184.41087760773567,97.27527017249832,0.0,0.6766758801569259,4.0
8.0,Cc1cncc(-c2cnccn2)c1C,337.54874381184106,0.689362962962963,0.2811259092666111,1.611874436645095,37.2256,99.79163443085196,68.08686277702151,64.71987899192136,71.72461832139106,1.0,0.9969447496517077,4.0
9.0,c1cncc(Cc2cccnc2)c1,-161.82016681917582,0.17332230623818526,-0.16648241735102262,1.7052345017065529,5.5463137996219265,51.48144616657428,109.32986225365906,120.18039506024908,114.97057227351101,0.0,0.7608618894345855,4.0
,CC1=NC(C)(C)C(C)(C23NC=[NH+]C2NCC[NH2+]3)O1,-1505.1754837685667,-1.4837361652749317,0.30060789884373595,,,98.8648,161.2766,96.2549,58.8008,0.7367457783812251,1.862117899147831,0.0
,COC(=O)C1CCCCCC(=O)C1,-365.41690441460787,-0.01355179408267458,0.19509269413586708,,,122.9864,140.273,24.3322,155.1117,0.3946408897710678,1.613589373119237,0.0
,CCOC(CC12C=CC=CC1=C(C)NC(=O)N2)c1nc(N)[nH]c1Cl,-882.8255922432793,-1.818616789908656,0.03777818190082581,,,109.9053,139.166,100.7217,89.0054,0.8558728989441147,1.536289616475311,0.0
,CC(C)Cn1c(C2CCC2)c(-c2ccc(Cl)cn2)c(=O)n(C)c1=O,-1435.9233321284835,-1.3109243697478992,0.036920669901156285,,,164.1452,93.4028,17.8167,142.9806,0.7415564607387161,1.4657636999623473,0.0
,COc1ccc(OC)c2c1Cc1cccnc1-2,-822.9350396616458,-0.7681159420289855,0.1592870067021951,,,171.6727,56.5987,49.7563,60.4365,0.5531348189495077,1.395558435889651,0.0
,CCC1Nc2nc(Sc3ccc(Cl)cc3)ccc2O1,-89.43791324280424,2.689950980392157,-0.2084422104290716,,,107.4779,139.6553,52.8101,69.1651,0.5199984241790828,0.8471874784686687,0.0
,CC=C1[NH2+]CC=CC12OC(C)=Nc1c2c(C)cc2ccccc12,-1312.357551606385,-1.6753689492325854,0.1486660682912761,,,40.8684,30.9694,72.6789,122.5203,0.4419121724004139,0.752864517574228,0.0
,O=C1CCC2CCCCNC2NC1,453.94217738410265,0.7351595963507004,-2.203155495420379,,,84.4898,120.7624,27.8001,28.7591,0.7875728405569825,0.7408044202441836,0.0
,CCc1c(C)nn(-c2nc(C)c(C3CCC(C)[NH+](C)C3)s2)c1C,90.02498017930667,-0.2486439842209072,-0.12660395720291284,,,123.6223,34.5106,67.791,135.6701,0.15697794347939908,0.6431392794713255,0.0
,C1=CC2=Cc3ccccc3[NH2+]C2[NH2+]C1,197.17012431990815,0.4455782312925173,0.2435351069551877,,,127.8351,5.4175,114.0142,114.9353,0.3060028588548537,0.1281901999999998,0.0
