Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
0.0,O=C([O-])C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.1,105.0,5.47
1.0,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.1,105.0,29.16
2.0,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,90.0,10.34
3.0,O=C([O-])C(C)(C)C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.64
4.0,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,90.0,13.19
5.0,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,90.0,16.92
6.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.15
7.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,29.4
8.0,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,90.0,9.59
9.0,O=C([O-])C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.1,105.0,7.26
,O=C([O-])C(C)(C)C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCC#N,0.1097,108.9406,64.32919999999997
,O=C([O-])C.[K+],CN(C)c1ccccc1-c1cccc(-c2ccccc2P(C)C(C)(C)C)c1N(C)C,CC(N(C)C)=O,0.1039,105.0026,39.459599999999966
,O=C([O-])C(C)(C)C.[K+],IP(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.0807,99.5699,37.491400000000034
,O=C([O-])C.[Cs+],CC(C)c1cc(CP(C(C)C)C2CCCCC2)c([O-])c(C(C)C)c1,CC(N(C)C)=O,0.099,112.9165,28.88470000000001
,O=C([O-])C.[K+],CC(C)Oc1cccc(P(C)c2c(C#N)cccc2OC(C)(C)C)c1,CCCC#N,0.1479,98.1381,26.54890000000001
,O=C([O-])C.[K+],OC=CP(c1ccccc1)C1CCCCC1,CC(N(C)C)=O,0.0688,105.8182,22.902
,O=C([O-])C(C)(C)C.[K+],[NH-]CPC(PCP)P(c1c[c-]ccc1)c1ccccc1,CC(N(C)C)=O,0.0768,94.1754,21.134599999999995
,O=C([O-])C(C)(C)C.[Cs+],CC(C)c1ccc(CP(Cc2cccnc2)c2ccc(C(C)C)cc2)cc1,CC1=CC=C(C)C=C1,0.0914,102.356,5.571299999999997
,O=C([O-])C.[K+],C(=CP(c1ccccc1)c1ccccc1)c1ccccc1-c1ccccc1,CC1=CC=C(C)C=C1,0.1483,110.299,5.261800000000001
,O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,CCCC#N,0.1032,103.5833,4.804500000000004
,O=C([O-])C(C)(C)C.[K+],CC(C)c1cc(CP(Cc2ccccc2)C2CCCCC2)c(O)c(C(C)(C)C)c1,CC(N(C)C)=O,0.0958,116.3712,41.72630000000001
,O=C([O-])C(C)(C)C.[K+],CC(C)n1ccnc1C(C)(C)P(C)c1ccccc1C(C)(C)C,CC(N(C)C)=O,0.1237,95.9098,39.11490000000001
,O=C([O-])C(C)(C)C.[K+],C[NH+](C)C(c1ccccc1)(c1ccco1)P(c1ccccc1)c1ncc[nH]1,CC(N(C)C)=O,0.07200000000000001,93.2471,23.5945
