Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
0.0,O=C([O-])C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.1,105.0,5.47
1.0,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.1,105.0,29.16
2.0,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,90.0,10.34
3.0,O=C([O-])C(C)(C)C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.64
4.0,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,90.0,13.19
5.0,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,90.0,16.92
6.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.15
7.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,29.4
8.0,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,90.0,9.59
9.0,O=C([O-])C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.1,105.0,7.26
,O=C([O-])C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.0993,104.8374,85.90439999999997
,O=C([O-])C.[K+],CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CCCC#N,0.1485,90.6737,21.8534
,O=C([O-])C.[Cs+],Cc1ccc(P(c2c(C(=O)OCCCO)cc(C(F)(F)F)cc2C(F)(F)F)C(c2ccc(C(F)(F)F)cc2)C(F)(F)F)cc1,CCCC#N,0.0624,90.2522,17.487699999999993
,O=C([O-])C.[Cs+],COc1cccc(P(C(C)C)C(c2cccc(C(F)(F)F)c2)C(C)C)c1C(c1ccc(C(C)C)cc1)c1c([O-])c(C(F)(F)F)c([O-])[nH]c1=O,CC(N(C)C)=O,0.1254,90.6246,13.994800000000005
,O=C([O-])C(C)(C)C.[K+],Cc1ccc(C)c(P(c2ccccc2)c2ccccc2-c2ccccc2N(C)C)c1C,CCCC#N,0.1056,104.4029,12.022600000000002
,O=C([O-])C.[Cs+],CC(C)c1ccc(C(c2ccc(C(F)(F)F)cc2P(C(C)C)C(C)C)c2c(C(F)(F)F)c([O-])nn2-c2ccc(F)cc2)cc1,CC1=CC=C(C)C=C1,0.13699999999999998,90.3628,12.019699999999993
,O=C([O-])C(C)(C)C.[K+],CC(C)c1ccc(C(c2c(P(C(C)C)C(C)C)cccc2C(F)(F)F)c2c(C(F)(F)F)nn(-c3ccccc3)c2[O-])cc1,CCCC#N,0.1201,90.3994,9.78340000000001
,O=C([O-])C.[K+],CC(C)P(Cc1ccccc1)Cc1ccccc1P(=O)([O-])C(C)(C)C,CCCC#N,0.0957,104.1574,8.479000000000008
,O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)C2CCCCC2)c2ccccc2)cc1,CCCC#N,0.0935,104.9987,2.4345
,O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)C2CCCCC2)c2ccccc2)cc1,CCCC#N,0.0998,105.0019,2.4345
,O=C([O-])C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCC#N,0.1416,105.2256,83.43969999999999
