Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS3m,base_GATS1se,base_GATS3Z,solvent_SdssC,solvent_VSA_EState9,solvent_NsCH3,solvent_GATS4se,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3953054,O=C(CP(CP(c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,44.0965,111.4707,0.0698,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"44.0965, 1.0462",0.1556534312908589,0.5051641116163132,0.1428941881283608,0.476153268219384,0.09259259259259278,3.4490740740740735,3,1.4760842589662049,44.0965,1.0462,0.0,2.63019508057676,0.13615005567610525,5.678490322580647,208.40598631763712,15.913619688716722,-0.6261337868480721,7.260320361290323,0.12552104659045907,0.7671691702527883,-0.026032348708167567,0.0144230769230769,0.006944444444444431,0.6106626503486102,0.23570226039551584,-0.06006168037481332,0.07901610886955932,3.0200617283950617,5.719522580645162,0.12606285965259934,-0.046544778769431396,1.039078469547977,-1.1629168649627197,7.258753795698921,-0.5367830781146476,6.069894736842106,0.7660302675566999,8.030215663324524,28.76329827770158,5.761129166666667,12.064908459477754,-0.38344853903646287,0.06153152775180546,0.4033006975702545,0.3632738123725454,36.39820241076966,0.014951682476125997,20.395833333333332,-0.08766309419218482,4.109073315776181
Result3953069,[CH2-]C1c2ccccc2NC1(NP(C(C)C)C(C)C)ON=CC(O)O,39.6839,101.6806,0.0587,O=C([O-])C.[Cs+],CC(N(C)C)=O,"39.6839, 1.7336",0.15437109729761034,0.056742661225519415,0.1265444360281399,0.07445192098979814,0.09259259259259278,3.4490740740740735,3,1.4760842589662049,39.6839,1.7336,0.0,2.7849206349206352,0.09722414456365847,5.942127906976745,157.69486704234865,10.404083667083484,-0.5757125010498023,7.5657485,0.1030210133967156,0.9793845195905944,0.10493859707661433,-0.08057485029940115,-0.051733948481353306,0.9675598328422027,0.6334521728868978,-0.15822722054070368,0.30187423542514924,2.3866666666666667,6.106976923076924,0.10201382206535665,0.02391747944475264,1.1021498084161272,-0.5757125010498023,7.639425604395603,-0.5757125010498023,6.42663846153846,0.9595546703532131,3.6719358653197913,-1.341563786008221,5.991513333333333,5.316788604006331,-0.7660928736999756,0.032894099069684206,0.3804830805538319,0.4092923035177237,24.26546827384644,0.03420214941743461,14.893333333333333,0.3933820203719261,2.151601851077179
Result3953065,N=C1NC=CC1[CH-]C1=CC(P(OP(C2=CNCC2)c2cc[c-]cc2)N2CCc3ccccc32)CN1,37.8781,110.5298,0.1101,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"37.8781, 1.0851",0.15285281509040824,0.05199823768686698,0.1243972321309733,0.06442562223749324,-0.18199074074074065,0.0,2,1.0555555555555556,37.8781,1.0851,8.29924899290348,3.755265068990559,-0.013521546626423301,5.881236868686869,211.0303780858388,25.9253218981792,-0.9470801576803554,7.431359171717172,0.18067344867059765,1.2465802428321107,-0.0772331461271147,-0.07013294006782765,-0.03874776449548193,1.2534773160531987,0.8823325857408459,-0.08876945904860382,0.03372966088059199,3.701472556894244,6.076895833333334,0.1756837550730123,-0.058653120215805654,1.215983632137154,-1.8559734324113728,7.560305508333332,-0.9088932747310174,6.345084057971014,1.1400261131201963,7.294840456845774,8.325496720678998,6.035758433734939,24.304685407659026,-0.4620714285538676,-0.005536523219705279,0.36234486948661454,0.338793133796993,24.40870913357755,0.019173163757159932,22.162650602409638,0.18349018470249737,3.451258129287629
Result3953071,CC(O)(O)CP(c1cc(F)c2c(c1)NC(=N)C2[O-])C1CCCCC1,33.3438,98.7437,0.0892,O=C([O-])C.[K+],CCCCOC(C)=O,"33.3438, 2.7725",0.1574807960088896,0.6971767885426821,0.1453627869996672,0.6819085487077534,-0.18199074074074065,0.0,2,1.0555555555555556,33.3438,2.7725,5.817220841045895,3.3269384492406076,0.2147083236887938,6.1535971631205655,173.80359198720026,15.727855895085943,-0.9657907113462663,7.7317945248226945,0.05653528450877033,0.7649036117252885,-0.18546500506837366,-0.10859705755171402,-0.07698641562968953,0.7703403770660988,0.6399012002261539,-0.03057146272388445,0.20554698969064347,3.062117235345582,6.1108988888888875,0.059145941359871085,-0.06568354547044503,0.62211403490298,-0.9657907113462663,7.623475799999995,-0.9657907113462663,6.44115306122449,0.7611384070653024,3.5472419328114535,-26.53126100296766,6.1161118110236234,11.478698631474252,-0.8574015088629927,0.07668994011312028,0.3807928793027837,0.3756963828138615,0.0,0.03801561458484067,16.677165354330707,0.23602438516871277,6.158484019938636
Result3953072,O=C(NCP(=O)(c1ccccc1)c1ccccc1)c1ccc(P(c2ccccc2)c2ccccc2)cc1,32.2788,98.1918,0.0572,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"32.2788, 1.4057",0.1556534312908589,0.5051641116163132,0.1428941881283608,0.476153268219384,0.0,0.0,2,1.0624999999999998,32.2788,1.4057,0.0,3.990277777777778,0.10460863557524505,5.739448958333334,212.5044087820205,31.839488085200866,-0.7408911688902498,7.314645208333334,0.15565610859728507,0.8216482029161494,-0.05872856269880938,-0.060350090293972654,-0.03334283553106936,0.7054550106288199,0.31613824767866133,-0.0722280387627616,-0.01909921223050472,4.240205523442517,5.922578378378378,0.153802908608798,0.024862235564813387,1.2116596980886185,-0.7408911688902498,7.422951261261261,-0.7408911688902498,6.168266176470588,0.7870872722262209,10.769556470194615,-7.011574074074067,6.073017919075143,6.285844810454487,-0.4037174881335821,0.04339636753163663,0.37493382860410557,0.4062893575799431,97.06187309538579,0.018794554703703177,18.69364161849711,-0.08946442575941438,4.113466425754281
Result3953058,OC1COC=C(c2[c-]cccc2OCc2cccc(P(c3ccccc3)C3CCCCC3)c2)C1,32.1237,102.2390,0.0938,O=C([O-])C.[Cs+],CCCCOC(C)=O,"32.1237, 1.0833",0.15437109729761034,0.056742661225519415,0.1265444360281399,0.07445192098979814,-0.18199074074074065,0.0,2,1.0555555555555556,32.1237,1.0833,13.213763929025836,3.1104833647206527,0.1072126501852024,5.748805970149252,201.9768297477159,15.345942746277863,-0.3869405178066192,7.325251412935324,0.10181957941301696,0.877583738906384,-0.13182323643101826,-0.1581204727411362,-0.07971362675379591,0.8928018538209909,0.4633731610262557,-0.022659583223386556,0.17140449972849356,3.4379844961240305,5.9524354838709685,0.10183207032345137,-0.05851399665206941,1.0239645302503086,-0.3869405178066192,7.484920903225806,-0.3869405178066192,6.245235714285714,0.8599745208226843,7.214382413531375,-33.780521262002765,5.969303488372093,6.606881964512918,-0.5652179139393678,0.035834776336053656,0.36025227353341843,0.3574613650576409,18.19910120538483,0.016712469973382212,16.930232558139537,-0.19886717055196834,3.398708401983762
Result3953073,O=C(CP(c1ccccc1)c1ccccc1)C1=C(CP(Cc2ccccc2)C2CCCCC2)Oc2ccccc2O1,32.0496,94.8823,0.1522,O=C([O-])C.[K+],CCCCOC(C)=O,"32.0496, 2.9078",0.1574807960088896,0.6971767885426821,0.1453627869996672,0.6819085487077534,-0.18199074074074065,0.0,2,1.0555555555555556,32.0496,2.9078,0.0,2.9957671957671956,0.11657524178805899,5.920358158995816,195.91274146479904,20.082805700077913,-0.8876395721041079,7.499094280334727,0.1258252738793451,0.7712956944169677,-0.00048551221972874156,0.0334345950543775,0.01703027105147918,0.7451017786925597,0.5167227542958351,-0.029596479053473543,0.2463956879763791,3.470948012232416,5.846461538461536,0.12578081326381374,0.0024921956243712036,0.9798119014205876,-1.324062073523703,7.3837784755244735,-0.43642250141959504,6.1818841463414635,0.7607677406522994,8.815456272363264,48.6334089191232,5.932581192660551,12.323820054935842,-0.49407823906949905,0.046096347702112385,0.38955360664170874,0.4563850377957839,36.39820241076966,0.016777987412346516,18.454128440366972,-0.44273992681364355,3.4304977524019407
Result3953063,CC12NCSC1(C(=O)OCC1c3ccccc3-c3ccccc31)N1c3ccccc3CC12c1ccccc1P(C1CCCCC1)C1CCCCC1,31.3214,111.7773,0.1138,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"31.3214, 2.7202",0.15285281509040824,0.05199823768686698,0.1243972321309733,0.06442562223749324,-0.18199074074074065,0.0,2,1.0555555555555556,31.3214,2.7202,6.606881964512918,3.4350453172205437,0.10286863578516928,5.8021029126213595,194.73804460640147,15.521238231095715,-0.33391303589038346,7.385864526699029,0.11158798283261807,0.8052835219589008,-0.10006892166401175,-0.08663554778479582,-0.05838369565217391,0.7719944172516836,4.266887222154612,0.036289341020141634,0.3395349964782713,3.106280193236715,5.909581372549021,0.11260377139204,-0.03230343231736158,1.0786609582171787,-0.33391303589038346,7.4319604901960785,-0.33391303589038346,6.207091743119264,0.7946812450324576,9.002347619770639,-54.88025679012348,5.960810054347825,17.383580085096753,-0.4915765040638367,0.03391518412079461,0.36758013932615025,0.4734743081822788,0.0,0.023355128615682022,17.52445652173913,-0.2813614136911925,4.341251272030646
Result3953059,CNC(=O)NC(=O)C=NOC(=O)c1cccc2c1C(=Nc1cccc(P(c3ccccc3)c3ccccc3)c1)CN2,30.5466,119.4847,0.0609,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"30.5466, 0.8393",0.15437109729761034,0.056742661225519415,0.1265444360281399,0.07445192098979814,0.0,0.0,2,1.0624999999999998,30.5466,0.8393,6.2146005795353165,6.190258751902588,0.10659608726148657,6.134688135593222,225.79221703232383,31.863985500735712,-0.8011115806527789,7.651770508474576,0.0694429490164126,0.6878410823542556,-0.047425550634091665,-0.11599007494947942,-0.06433844656364529,0.6699933988964879,0.6370040603770071,0.08846867415747862,0.19229522081195002,5.9249823071479115,6.2977535087719305,0.07010498251683304,-0.06879679654094494,0.9604088699126063,-0.8011115806527789,7.736049052631578,-0.8011115806527789,6.524381690140845,0.669541916036518,12.016224460931348,-19.986468981790853,6.379701273885351,18.909216992596097,-0.383083013172334,0.03311189701926044,0.3133217265219823,0.4808584429014063,35.64862394631438,0.01987817369441307,21.331210191082803,0.3382196335223763,2.466849335961316
Result3953067,C=C(C(=C)P(c1ccccc1)c1ccccc1)c1c(Br)cccc1P(C1CCCCC1)C1CCS(=O)(=O)C1,23.9718,96.2386,0.1008,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"23.9718, 0.7050",0.1574807960088896,0.6971767885426821,0.1453627869996672,0.6819085487077534,0.0,0.0,2,1.0624999999999998,23.9718,0.705,0.0,2.5546321389139814,0.08994264098960056,5.676779661016949,221.67282131875362,15.913619688716722,-0.8628009317581631,7.302798576271188,0.08013646882583558,0.6976310806466784,-0.10685478714845431,-0.14888823896736253,-0.0918083605266942,0.4215715619226439,0.6113400817301535,0.049147199232009865,0.03430641532749743,2.9363832326795287,5.787217391304347,0.07009500722589715,-0.025861760278979587,1.1064878481597569,-1.5222218664557732,7.366188463768115,-0.6594209346976101,6.1024792207792204,0.6655087878611109,7.237280863244406,-14.744349640049624,5.864017316017317,11.505707213493578,-0.3996377503730674,0.043419467684953625,0.448856912120423,0.395638693173879,0.0,0.026032624622255557,24.138528138528137,-0.01100223919105052,4.532870944853648
