Unnamed: 0,SMILES,ATSC5v,AATSC5Z,MATS8se,AATS2p,ATSC5Z,Reagent1 (ul),Reagent2 (ul),Reagent3 (ul),Reagent4 (ul),lab_code,crystal_size,crystal_score
0.0,Cc1ccncc1Cc1ccncc1,842.3096913267549,1.6991180082616946,-0.18746435413345905,1.6550930474862726,90.05325443786981,53.49073586242055,39.6274329377478,54.186735151215814,21.63863663639474,0.0,0.3641166787819744,4.0
1.0,Cc1nc(-c2ccncc2)cs1,133.40916931650048,-0.18285714285714308,-0.2462981929928826,1.910031094380212,-5.120000000000006,107.31736722003497,107.74618608492815,111.72985902223559,107.00714336972818,1.0,0.6725500132133371,4.0
2.0,Cc1ccnc(-c2ccccc2)c1,43.485218762253226,-0.6348684210526315,0.24990226136340266,1.736390214863675,-24.125,82.14323546188784,47.00232231296557,158.428510028333,95.66813645071218,0.0,0.6966458989569733,4.0
3.0,CC1[NH2+]CC(N=C2C[NH2+]CC3(COCC[NH2+]3)C2)C1C,553.9079742711941,0.5634741512345677,-0.02242864532392164,1.2934267141740992,76.06901041666664,95.54804973995563,88.79702635432835,14.145103524778733,64.74223833117561,0.0,0.6155824055507789,3.0
4.0,Cc1ccnc(C2CCOC2)c1,-327.0362495756385,-1.371504761904762,0.3118391775546145,1.4543413524062552,-57.6032,126.03601973142428,138.8405892308841,114.64525070138748,109.12069419564934,0.0,1.6965095339660332,4.0
5.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,100.37538604407757,106.02326517333802,176.79868659028492,142.533176579858,1.0,0.7061756329822032,4.0
6.0,Cc1ccnc(C2=CC[NH2+]CC2)c1,-95.64161623853992,-0.6792346938775509,-0.054126400941016437,1.47535243565275,-33.96173469387755,176.2417658305543,44.83411045949222,97.371134793214,41.42685776833735,0.0,1.0297419663839549,4.0
7.0,Cc1ccnc(Oc2ccccc2)c1,334.6171129275732,-1.2983058823529414,0.13165442951081013,1.632708014501146,-44.14240000000001,20.90057927068232,47.63830266312452,39.42732268245364,129.27197380939532,1.0,0.2824297923032536,4.0
8.0,Cc1ccnc(C(=O)c2ccccn2)c1,73.78463782727471,-0.6403459459459461,0.15397630945955373,1.6941543405987072,-23.692800000000005,138.20531583723098,22.305641914263735,158.46763574064553,155.18189292747297,1.0,0.19594610833333356,4.0
9.0,Cc1cncc(-c2cc(C)ccn2)c1,-289.59833066172513,-0.9392408716986578,-0.027257571547654628,1.6497672495248636,-38.50887573964497,23.76376629684473,77.67458098234847,165.38594784871592,2.6051718791846423,1.0,0.9200490680933144,4.0
10.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,139.56416074573244,139.74167839862014,53.80259435887464,30.83999899397481,1.0,1.139409383917364,4.0
11.0,CC1CCC(C)C(c2cc[nH+]cc2)C1,42.59322860463433,0.19364278878009286,-0.37391985091708974,1.4896471453581968,18.202422145328725,106.38824458318174,138.50478564137632,185.51587767270883,84.19310032803811,1.0,0.7845147635745391,4.0
12.0,Cc1c(-c2cnoc2)cnc2ccccc12,-382.2627649745781,-0.8411393039815465,-0.4293639519665202,1.7997567031232664,-49.62721893491124,114.03399242724916,141.43283543796343,34.40341916968817,62.98569186896774,0.0,1.6728344656579948,4.0
13.0,Cc1ccncc1-c1conc1C,-157.36135154020718,0.10869565217391304,0.4313763771573811,1.5961245493613847,5.0,141.82362432351525,66.03288100285776,18.146398215770613,98.3218021401902,0.0,1.2744075130216994,4.0
14.0,Cc1ccncc1C1CNCCS1,-95.727580304558,-1.2922283714110026,0.3464453211939304,1.6870952719818797,-74.94924554183815,83.58886195833605,51.25620420065177,23.43327571500143,150.46220885449497,1.0,0.6534440963969215,4.0
15.0,Cc1ccncc1C1CCCCC1,-142.5625605203077,-0.5322222222222222,0.2788538849499297,1.4952858127377933,-38.31999999999999,101.19580742346828,65.42876487148004,162.41004729174438,104.44052788418131,0.0,1.2793718149783548,4.0
16.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,96.9047007373336,47.460405998539436,166.8719444564812,63.55318485704225,0.0,0.5782295986916532,4.0
17.0,CCc1cccnc1C1CCCC1,-1007.79592632327,-2.4475,0.4477011914333736,1.485426709461931,-156.64,105.43903404918846,69.84247064807491,149.68068136423634,120.39922413928444,1.0,1.7136577168831169,4.0
18.0,CC1C=CCC2C=CN=C(C(O)C3CCCNC3)C12,-292.2599389198046,-0.4898085451595457,-0.0045592145848134345,1.4983827680789767,-61.226068144943206,2.5634833342042986,109.03592703910677,74.06953439636187,18.47893795060219,1.0,1.537644697193087,4.0
19.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,70.37568525435769,42.081739493093025,12.968214962168336,156.10549567870132,0.0,0.6028990539692185,4.0
20.0,Cc1ccnc(C2COC3(OCCO3)O2)c1,-724.5849618795543,-0.9289307600841488,-0.3426961196963706,1.330267117698107,-48.30439952437575,133.40794620308756,127.13762693168655,133.9447957914968,11.337452648137946,0.0,1.7461806826887631,4.0
21.0,Cc1noc2nc(-c3ccccc3)cc(-c3cccs3)c12,-169.8637842584377,0.9524253227461784,-0.059364741931974274,2.0001052519749485,64.76492194674013,34.306802681958345,100.3586372344698,109.92372332886524,145.69066878312194,0.0,0.776262206622953,3.0
22.0,Cc1ccnc(O)c1-c1ccsc1,-515.0873471990412,-1.0599173553719012,0.4517550879702926,1.9450260506818609,-46.63636363636365,45.94604930823957,35.70679021252655,1.845967830767471,2.6647373057027317,0.0,1.0471779456882355,4.0
23.0,CCc1cccnc1-c1ncc[n-]1,-223.7232347971464,-2.326266990728238,0.5811476243768411,1.5776022784460513,-97.70321361058599,130.13443985397086,135.91882531150029,136.85861388314342,92.67474210698937,0.0,1.6073151628571427,4.0
24.0,C1CCC(C2COCO2)CC1,-31.742517474968395,-0.3861093061872789,0.2266955215338386,1.290365832248982,-22.008230452674894,21.3319468597858,33.247027838237955,184.27618543568443,97.9512927147222,1.0,0.2858459071493241,4.0
25.0,Cc1ccncc1-c1ccncc1,-85.45788956877331,-0.3383322831337953,-0.3487049905243217,1.7141158932775526,-15.22495274102079,137.92624799040877,94.12939895190969,154.8269171775723,133.92586829971148,1.0,0.7663891550439883,4.0
26.0,Cc1ccnc(OCC2CC=CCC2)c1,497.17656694910005,-0.08473011363636364,-0.010345083490631464,1.4623129423041186,-4.66015625,139.42711697203498,2.0308314010182937,155.5947849998939,16.33075240301871,1.0,0.053734799999999985,1.0
27.0,Cc1ccnc2ccc3cnccc3c12,-679.7431460169117,-1.6705811320754715,-0.3733245939109767,1.8476812716942501,-88.54079999999998,147.2769999101396,138.5776211039032,122.12653766086392,123.52469440417929,1.0,1.4133773365800848,4.0
28.0,Cc1ccnc(C2CCOCC2)c1,-44.05377431562405,-0.3010204081632654,-0.2302863904593229,1.434749692602698,-16.857142857142865,159.31804609379859,130.14617584962036,39.01867189688487,12.71202075800698,0.0,1.3622354649319721,4.0
29.0,Cc1ccncc1Cc1c[nH]c(=O)[nH]1,529.767030302402,1.7083333333333333,-0.5597804785728083,1.5679483134743255,82.0,108.86034573053315,103.19932354230265,28.979977086612056,57.67249675328849,0.0,0.7065232226360075,4.0
