Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
0.0,O=C([O-])C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.1,105.0,5.47
1.0,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.1,105.0,29.16
2.0,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,90.0,10.34
3.0,O=C([O-])C(C)(C)C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.64
4.0,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,90.0,13.19
5.0,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,90.0,16.92
6.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.15
7.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,29.4
8.0,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,90.0,9.59
9.0,O=C([O-])C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.1,105.0,7.26
,O=C([O-])C.[K+],Cc1cccc(SCC(CP(CC(C)C)C(C)C)=Nc2ccccc2)c1C,CC(N(C)C)=O,0.1306,118.8946,50.814099999999996
,O=C([O-])C.[K+],COc1cc(OC)c(N2C(N)=C(C)C(C)N2P(Oc2cc(C)ccc2C)c2ccccc2)cc1OC,CC(N(C)C)=O,0.1498,111.6608,34.4289
,O=C([O-])C.[K+],Cc1cc(-c2ccccc2)c(N2CP(c3ccccc3)CNCP(c3cc(-c4ccccc4)ccc3-c3ccccc3)C2)c(-c2ccc(O)cc2)c1,CCCC#N,0.1516,117.6602,12.489700000000001
,O=C([O-])C(C)(C)C.[Cs+],CC(N)Nc1cccc(P(c2ccccc2)c2ccccc2)c1,CCCCOC(C)=O,0.1198,107.7604,11.9374
,O=C([O-])C(C)(C)C.[K+],c1ccc(P(CCN(Cc2ccncc2)Cc2ccncc2)c2ccccc2)cc1,CCCC#N,0.0736,113.5448,10.438200000000009
,O=C([O-])C.[Cs+],CC1NC(c2ccccc2)C(=O)N1CP(Cc1ccccc1)c1ccccc1,CC1=CC=C(C)C=C1,0.0763,112.2101,8.506399999999992
,O=C([O-])C(C)(C)C.[K+],[CH2-]C([CH2-])P(c1cc[c-]cc1)c1cccc(P(c2ccccc2)c2ccccc2)c1,CC1=CC=C(C)C=C1,0.1496,98.1589,7.870599999999993
,O=C([O-])C.[Cs+],N#Cc1cc(-c2nc3cc4ccccc4cc3s2)ccc1P(Cc1ccccc1)c1ccccc1,CCCCOC(C)=O,0.1001,113.3743,7.286500000000001
,O=C([O-])C.[Cs+],CC(C#CCc1cccc(F)c1)P(c1ccccc1)C1CCCC1,CC1=CC=C(C)C=C1,0.066,111.5343,7.280799999999995
,O=C([O-])C.[K+],CP(CCN(CCN)CPc1ccccc1)c1ccccc1,CC1=CC=C(C)C=C1,0.0809,117.1,4.857199999999999
