Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
0.0,O=C([O-])C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.1,105.0,5.47
1.0,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.1,105.0,29.16
2.0,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,90.0,10.34
3.0,O=C([O-])C(C)(C)C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.64
4.0,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,90.0,13.19
5.0,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,90.0,16.92
6.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.15
7.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,29.4
8.0,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,90.0,9.59
9.0,O=C([O-])C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.1,105.0,7.26
,O=C([O-])C.[K+],Cc1nc(P(c2cccc(C#N)c2)c2cccc(C(C)(N)N)c2)cn1CC(C)C,CC(N(C)C)=O,0.1443,111.7235,33.71360000000001
,O=C([O-])C.[K+],CCN(C1=CNC=NC1P(c1ccccc1)c1ccccc1)[PH](=S)(=S)c1ccccc1,CC(N(C)C)=O,0.068,101.7584,32.9609
,O=C([O-])C.[Cs+],CN=C(N)c1cc(N=C(N)P(C)C(C)C)cc(OC)c1,CC(N(C)C)=O,0.1237,101.463,24.18939999999998
,O=C([O-])C(C)(C)C.[K+],Cc1cc(P(c2cccc([O-])c2)c2cc([O-])cc(-c3ccccc3)c2)cc(C)c1C,CC1=CC=C(C)C=C1,0.1466,114.7201,13.5842
,O=C([O-])C(C)(C)C.[Cs+],CNC1N=C([S-])NC1=Cc1cc(C)cc2c1ccc1c(P(c3ccccc3)c3ccccc3)cc(C(C)C)cc12,CCCCOC(C)=O,0.0666,103.2317,9.168399999999997
,O=C([O-])C(C)(C)C.[Cs+],CCP(c1ccccc1)c1ccccc1-c1cccc(N(Cn2cnc3ccccc32)C(C)n2cc(C)cn2)c1,CCCC#N,0.0657,92.7628,8.641499999999994
,O=C([O-])C(C)(C)C.[K+],CC(C)C1CCC(P(C)c2ccc(S(=O)(=O)NCc3ccccc3)cc2)CC1,CCCC#N,0.1218,90.4548,5.838400000000003
,O=C([O-])C.[Cs+],CC(N)P(c1ccccc1)C(C)NCc1ccncc1,CCCCOC(C)=O,0.0742,112.6074,4.347699999999998
,O=C([O-])C.[K+],CC(C)c1cnc(CNc2ccc(NCC#CN=Cc3ccccc3)cc2P(C(=O)Nc2ccccc2)C(C)c2ccccc2)o1,CCCCOC(C)=O,0.0925,96.5561,2.0410000000000004
,O=C([O-])C(C)(C)C.[K+],CCP(CCP(CCCN)CNC)c1ccccc1,CCCC#N,0.1083,112.0026,1.1826999999999994
