Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
0.0,O=C([O-])C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.1,105.0,5.47
1.0,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.1,105.0,29.16
2.0,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,90.0,10.34
3.0,O=C([O-])C(C)(C)C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.64
4.0,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,90.0,13.19
5.0,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,90.0,16.92
6.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.15
7.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,29.4
8.0,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,90.0,9.59
9.0,O=C([O-])C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.1,105.0,7.26
,O=C([O-])C.[K+],[c-]1c(C2=NC(P(c3ccccc3)c3ccccc3)CN2)ccc2ccccc12,CC(N(C)C)=O,0.0932,108.7035,37.900900000000014
,O=C([O-])C.[K+],[CH-]=NP(CC=CP(c1ccccc1)c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.1461,109.9408,30.8757
,O=C([O-])C.[Cs+],Cc1cc(C(C)C)c(O)c(-c2ccc(-c3ccccc3P(C)c3ccccc3)cc2)c1C,CC(N(C)C)=O,0.1189,105.3212,29.3825
,O=C([O-])C.[Cs+],CC(C)c1cc(-c2ccccc2)c(CP(c2ccccc2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.0806,111.4012,25.33319999999999
,O=C([O-])C.[K+],CCc1cc(P(c2ccccc2)c2ccccc2)ccc1[Si-](C)c1ccccc1,CC(N(C)C)=O,0.1187,97.9967,18.743500000000008
,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccccc1P(c1ccccc1)c1c(O)cc(O)c(-c2ccccc2)c1C(C)(C)C,CC1=CC=C(C)C=C1,0.1075,102.4858,11.356699999999998
,O=C([O-])C(C)(C)C.[Cs+],CC(C)c1cc(CP(C)c2ccccc2)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.1168,108.6239,10.417600000000002
,O=C([O-])C.[Cs+],Cc1cccc(C(N)P(c2ccccc2-c2ccccc2)c2cccc(-c3ccccc3)c2O)c1N(C)C,CCCC#N,0.1424,97.4832,10.111900000000004
,O=C([O-])C.[K+],[c-]1ccccc1CP(c1ccccc1)c1ccccc1,CCCC#N,0.1524,106.0067,6.846199999999995
,O=C([O-])C.[K+],[c-]1cccc(CP(c2ccccc2)c2ccccc2)c1,CC1=CC=C(C)C=C1,0.1127,107.7451,2.873800000000001
,O=C([O-])C.[K+],OP(CC1COC(c2ccccc2)=N1)Oc1ccccc1,CC(N(C)C)=O,0.0999,113.0235,44.4549
,O=C([O-])C.[K+],OCc1ccccc1NP(c1ccccc1)c1cscn1,CC(N(C)C)=O,0.0958,103.6098,37.896200000000015
,O=C([O-])C(C)(C)C.[Cs+],CP(C)C1(C)CCCC(c2cccc(C(C)(C)C)c2-c2cccc(P)c2)C1,CC(N(C)C)=O,0.0924,106.9315,35.119
