Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS3m,base_GATS1se,base_GATS3Z,solvent_NsCH3,solvent_SdssC,solvent_GATS4se,solvent_VSA_EState9,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3949354,CCN(C)c1cc(C)cc(NC(C)c2ccc(P(C(C)C)C(C)C)cc2)c1N1C=CN(c2ccccc2)[CH-]1,67.603,105.4502,0.0606,O=C([O-])C.[Cs+],CCCCOC(C)=O,"67.6029, 2.2515",0.15437109729761034,0.056742661225519415,0.1265444360281399,0.07445192098979814,2,-0.18199074074074065,1.0555555555555556,0.0,67.6029,2.2515,0.0,2.6704816404387217,0.04217466162030822,5.582157142857143,163.92247210218218,25.32105769279667,-0.15553846951787897,7.208019904761906,0.11613989606446212,1.0785553981073972,0.03442589524183708,-0.024443697729988074,-0.01442483530526363,1.1395097501575988,0.5282160805579454,-0.02614697101815309,0.4794664101741613,2.1654320987654323,5.851359333333334,0.11373432327565988,-0.015760836497354113,1.1749173185450827,-0.15553846951787897,7.383035973333333,-0.15553846951787897,6.182482352941174,1.0317743338095529,7.751130272089661,-80.44758043786398,5.859315555555557,33.60894618514753,-0.5806726663795359,0.013021000858527835,0.37217512041706546,0.36432940795241237,0.0,0.028142998920355083,12.9,0.11874919647700785,0.16051932330356122
Result3949359,CN(C)CCN(Cc1ccccc1-c1ccccc1)Cc1ccccc1P(c1ccccc1)c1ccccc1,62.696,101.4095,0.0689,O=C([O-])C.[K+],CCCC#N,"62.6963, 2.8503",0.1574807960088896,0.6971767885426821,0.1453627869996672,0.6819085487077534,1,0.0,1.3691437802907915,0.0,62.6963,2.8503,0.0,2.9132275132275134,0.06604363926474044,5.693921875,202.87580356873488,15.913619688716722,-0.6578041874959466,7.246634124999996,0.1111629111629112,0.998809793778921,-0.20547838982888747,-0.1292302380352785,-0.06450325073679151,1.0519402473081565,0.39085287035933247,-0.041620448759834686,0.1715425944021225,3.2384576357179093,5.891155555555556,0.10930197239314,-0.012674767275672147,0.9326341746367554,-0.6578041874959466,7.395295762962959,-0.6578041874959466,6.149006250000001,0.9491460236973791,10.77999604881192,-37.92401935638315,5.881442922374432,27.18485677717953,-0.38047363148804875,0.021196839158918686,0.3492013386500409,0.3540057170837439,0.0,0.01686000965569316,16.442922374429223,-0.2308049202729962,1.5984664782836175
Result3949120,CCNc1c(CNc2ccccc2)cccc1P(c1ccccc1)C(C)P(CC)CC,53.321,119.2802,0.1488,O=C([O-])C.[K+],CCCC#N,"53.3213, 2.1871",0.1574807960088896,0.6971767885426821,0.1453627869996672,0.6819085487077534,1,0.0,1.3691437802907915,0.0,53.3213,2.1871,0.0,2.224791265253693,0.1528827335129271,5.560781376518218,176.45509756938753,21.242657000490475,-0.4381145311348136,7.173595214574899,0.13802184444461355,1.284716531761555,-0.03229212536385217,-0.07580457863304577,-0.03701573543409141,1.3057019896804634,0.26660310367843915,0.004752458424026947,0.2951849128870822,1.9328282828282826,5.655346666666669,0.13754978340960608,-0.13541003762611842,1.2103149493614573,-0.43207394186545844,7.233807208333333,0.006040589269355134,6.0607028985507245,1.21603954407496,6.007128144357216,15.471957514802988,5.66031909090909,29.50215366886108,-0.3299238953340315,0.0638420454294026,0.44281562565197485,0.3508874714161527,0.0,0.015574572726494621,15.431818181818182,-0.0508180134997289,3.5349780531977526
Result3949360,[c-]1ccccc1P(c1ccccc1)c1ccccc1,44.055,117.7413,0.1077,O=C([O-])C(C)(C)C.[K+],CCCC#N,"44.0550, 0.1559",0.1556534312908589,0.5051641116163132,0.1428941881283608,0.476153268219384,1,0.0,1.3691437802907915,0.0,44.055,0.1559,0.0,4.1940298507462686,0.11894024339065114,5.6551219512195114,242.0156205114872,15.913619688716722,-0.5015432098765431,7.202459707317073,0.11882362543189053,1.050326139109461,-0.25396170878745483,-0.3415268941584731,-0.15492588219860945,1.0575289575289575,0.17677669529663687,0.01392905510406988,0.012760157188486552,4.457142857142857,5.748181818181819,0.118518113489421,-0.1121731111824266,0.964237868087371,-0.5015432098765431,7.2560304,-0.5015432098765431,6.066814285714285,0.9558226282905692,5.721885917273355,-22.479701617748766,5.903557142857142,0.0,-0.46523871551194473,0.048678785901109904,0.3621099622327467,0.3230144616925248,12.13273413692322,0.011722306294206161,18.885714285714286,0.034326857859683604,3.6058299627409256
Result3949127,CN(C)N=Cc1ccc(P(C)c2ccccc2)c(-c2ccccc2-c2ccccc2)c1,44.022,119.9992,0.1252,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"44.0218, 3.9862",0.1556534312908589,0.5051641116163132,0.1428941881283608,0.476153268219384,2,0.0,1.0624999999999998,0.0,44.0218,3.9862,0.0,3.516154452324665,0.0933545079348442,5.659137278106509,212.573267227172,10.609079792477814,-0.4855009833151367,7.217945396449703,0.11498806102296719,0.7994282368061119,-0.11052821545764453,-0.06847243914789221,-0.03706549098939111,0.7406474508247677,0.34075611762700303,0.06728379971463207,0.31108456158443976,3.5079365079365075,5.857340000000001,0.11314771783100253,-0.12291096722017217,1.0136293260939762,-0.4855009833151367,7.363391359999996,-0.4855009833151367,6.168665573770492,0.8019768865251075,8.550293922208214,-12.709766445002288,5.82887012987013,20.760169569586914,-0.41156216670247253,0.03182012081199561,0.35915688630264025,0.3593048763655166,25.31885706884423,0.020231718362511548,17.792207792207794,-0.1590568409019178,2.037034102070084
Result3949356,c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,43.097,106.1859,0.1229,O=C([O-])C.[Cs+],CC(N(C)C)=O,"43.0970, 2.2874",0.15437109729761034,0.056742661225519415,0.1265444360281399,0.07445192098979814,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,43.097,2.2874,0.0,2.586206896551724,0.13524954147716953,5.574432432432433,218.5631006053365,21.21815958495563,-0.40867766859830357,7.151974,0.13658911479074973,1.1833053360240817,-0.022522511102461555,-0.02473661344629089,-0.011497734529804514,1.192050710981669,0.23570226039551584,-0.02868492479413743,0.0019508999726497974,3.1919191919191916,5.665614285714286,0.13697471327365393,-0.1128977516275747,1.0305735177461683,-0.8173553371966067,7.2058272500000005,-0.4086776685983031,6.018980769230769,1.0632930218142123,7.445677803958862,62.91888667787599,5.6669090909090905,5.902998432009833,-0.3205646152207717,0.06376385365201001,0.4074460859730871,0.33780388806045863,0.0,0.012681382385227124,20.09090909090909,-0.051531965099392514,4.445756780212874
Result3949123,[c-]1cccc(P(C2C=Cc3ccccc32)C2(c3ccccc3)CCCCC2)c1,42.545,116.7225,0.1467,O=C([O-])C.[Cs+],CCCC#N,"42.5453, 2.1737",0.15437109729761034,0.056742661225519415,0.1265444360281399,0.07445192098979814,1,0.0,1.3691437802907915,0.0,42.5453,2.1737,0.0,2.8554873892297206,0.1234204416306841,5.57446222222222,203.72068918948182,5.304539896238907,-0.44026234567901223,7.154221031111109,0.12231777237463498,1.0456548505864547,-0.10199956694469309,-0.153125,-0.08506944444444443,1.0504017571974493,0.6018145417161774,0.026346943501792407,0.18315253755565253,2.9496527777777772,5.711475728155338,0.12158673461538057,-0.092608820565096,0.9634016943018032,-0.44026234567901223,7.234087398058251,-0.44026234567901223,6.05493103448276,0.9852226271083784,6.110738929461243,1.693390235228362,5.736080729166667,0.0,-0.458697442041762,0.04395598445101759,0.3692440549952311,0.3331223988002518,6.06636706846161,0.016444173391167303,15.901041666666666,0.05900748571275391,4.478124967754115
Result3949338,CC(OC(C)P(c1ccccc1)c1ccccc1)P(CO)c1cccc(-c2ccccc2)c1,40.497,117.6042,0.1461,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"40.4967, 5.3410",0.1574807960088896,0.6971767885426821,0.1453627869996672,0.6819085487077534,2,0.0,1.0624999999999998,0.0,40.4967,5.341,0.0,3.1622909829660886,0.14712533591548901,5.626323809523807,183.7907043726366,15.913619688716722,-0.8727148187807354,7.259252980952382,0.1209985656060313,0.9689907567966014,-0.010276499849378758,-0.05667943230457309,-0.02956070165544628,0.9421602574802603,0.2730017401615745,-0.003486032849724661,0.11762979400443688,2.5342544617156015,5.821709090909092,0.12168139796287877,-0.0530390380558275,1.1198483965211488,-1.551840060418503,7.384753836363631,-0.6791252416377676,6.146189393939395,0.9435374438607909,8.150250232844488,-35.87451514670798,5.890792746113989,6.3479703690548295,-0.4055409607805667,0.06309165346288392,0.3960024626134781,0.3501028515796053,6.06636706846161,0.017853892932638577,16.45077720207254,-0.06687715220642584,4.096273144942005
Result3949355,C=CCN(c1ccccc1)P(c1ncc[nH]1)c1cnc(-c2ccccc2)s1,37.039,95.1899,0.1517,O=C([O-])C(C)(C)C.[K+],CCCC#N,"37.0389, 0.5735",0.1556534312908589,0.5051641116163132,0.1428941881283608,0.476153268219384,1,0.0,1.3691437802907915,0.0,37.0389,0.5735,13.079937893411959,4.683501683501683,0.03047978734762009,5.9120234375,237.77213995332085,14.85414469070635,-0.8775382653061226,7.475918390624998,0.11075011510800696,1.021481647997824,-0.1829631357588581,-0.21570030621754752,-0.10937921955171484,1.0597061155021457,0.42815235012539116,0.031835750519929776,0.08539341554966305,4.526785714285714,6.109173076923077,0.1121849741738408,-0.01377065692324483,1.0248981830369388,-0.8775382653061226,7.600929423076921,-0.8775382653061226,6.351246938775511,0.9301677337551197,7.6853525856003335,-10.876636560946594,6.196269642857141,11.215172595833874,-0.4077093956750826,0.012333756233280641,0.35727929950497217,0.3826281894642943,42.73517552390648,0.014581811830273541,25.4375,-0.11695331768007848,1.2726765765354648
Result3949351,c1ccc(PCP(c2ccccc2)c2ccccc2)cc1,34.169,93.3329,0.1506,O=C([O-])C.[K+],CC(N(C)C)=O,"34.1689, 2.9989",0.1574807960088896,0.6971767885426821,0.1453627869996672,0.6819085487077534,3,0.09259259259259278,1.4760842589662049,3.4490740740740735,34.1689,2.9989,0.0,1.9224806201550386,0.05238700915515614,5.470774193548387,195.3134694140186,15.913619688716722,-0.26220920466952213,7.091178774193548,0.056146905399689834,1.1714264472366887,0.007500259844419114,0.01899007337073803,0.008265239034469806,1.1800352024138796,0.19001991384646116,-0.05208605586443004,0.05259410939746043,2.402930402930403,5.630478787878788,0.05794283819651808,-0.05828367195430599,1.09117416294938,-0.26220920466952213,7.185029166666668,-0.26220920466952213,5.9794024390243905,1.0539730134932537,5.586353437666363,32.0,5.566719780219779,5.902998432009833,-0.3187394702352804,0.027770258888442322,0.4275232636477863,0.3286122941657006,0.0,0.011407646285501092,18.252747252747252,-0.037328991675283994,3.325732903856398
