Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
0.0,O=C([O-])C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.1,105.0,5.47
1.0,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.1,105.0,29.16
2.0,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,90.0,10.34
3.0,O=C([O-])C(C)(C)C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.64
4.0,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,90.0,13.19
5.0,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,90.0,16.92
6.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.15
7.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,29.4
8.0,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,90.0,9.59
9.0,O=C([O-])C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.1,105.0,7.26
,O=C([O-])C.[K+],CC(C)c1ccc(P(c2c(C(C)C)cc(-c3ccccc3)cc2C(C)C)C2CC2)cc1,CCCC#N,0.1067,100.2641,43.54820000000004
,O=C([O-])C.[K+],C1=NC(P(Cc2nnnn2C2CCCCC2)c2ccccc2)C(Pc2ccccc2)N1,CC(N(C)C)=O,0.0895,102.1825,37.8133
,O=C([O-])C.[K+],S=CPc1cccc(P(c2ccccc2)c2ccccc2)c1,CC(N(C)C)=O,0.1204,103.9006,34.77110000000002
,O=C([O-])C(C)(C)C.[K+],CC(N)P(Oc1ccccc1)OP(=O)(c1ccc(O)cc1)C(C)C,CC(N(C)C)=O,0.1145,92.5926,22.184299999999986
,O=C([O-])C.[K+],CCOC(Oc1nccc(C)c1P(C)CC)c1ccccc1,CC1=CC=C(C)C=C1,0.0921,90.0927,14.96460000000001
,O=C([O-])C.[Cs+],CC(C)c1cc(C(C)(C)C)cc(CP(c2ccccc2)C2CCCCC2)c1OC(C)c1ccccc1,CCCC#N,0.1045,109.5099,11.267500000000005
,O=C([O-])C.[K+],c1ccc(N2C(P(c3ccccc3)c3ccccc3)=NC3CCCCC32c2ccccc2)cc1,CCCC#N,0.1144,97.5891,9.823399999999998
,O=C([O-])C.[K+],c1ccc(PC2=NCNC2P(c2ccccc2)c2ccccc2)cc1,CCCC#N,0.0948,103.9975,9.6035
,O=C([O-])C.[K+],[c-]1ccccc1CP(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.0862,103.2648,6.0954000000000015
,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CCCC#N,0.065,99.5995,5.989399999999996
,O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.1115,106.5407,30.225000000000023
,O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.11,106.4672,30.225000000000023
,O=C([O-])C(C)(C)C.[K+],Cc1cc(C)c(P(c2nc(C)c(C)[nH]2)C(N)c2ccccc2N(C)C)c(C)c1,CC1=CC=C(C)C=C1,0.0594,98.4869,26.428099999999976
