Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS1se,base_GATS3m,base_GATS3Z,base_GATS2pe,solvent_SdssC,solvent_NsCH3,solvent_GATS4se,solvent_VSA_EState9,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3953260,CC(N)P(c1ccc(C[NH3+])cc1)c1c([O-])ccc2c([N+](=O)[O-])ccc([O-])c12,42.1719,99.7916,0.1298,O=C([O-])C.[K+],CCCC#N,"42.1719, 0.5278",0.1453627869996672,0.6971767885426821,0.6819085487077534,0.1574807960088896,0.0,1,1.3691437802907915,0.0,42.1719,0.5278,0.0,5.717514124293786,0.25408908262941465,6.214575000000002,202.7796776653152,32.289469536483594,-1.3734939531368104,7.7847908382352955,0.053085234093637385,0.6116412895705448,-0.12108498544048465,-0.16429699842022116,-0.11468178954001264,0.5386906031106992,0.4178079834832742,0.009802596924501299,0.2612486420524725,5.568181818181818,6.120841975308642,0.0553786860766877,-0.1634474198396459,0.8917662221603417,-1.3734939531368104,7.617208345679008,-1.3734939531368104,6.541587500000001,0.6181766526127623,6.91024496502566,14.285537585474588,6.386468939393939,0.0,-0.8892617278932998,0.08925125645976066,0.3448753963752327,0.7096898896171435,24.26546827384644,0.030621131550889795,20.96212121212121,0.46444602560584514,7.082025907222051
Result3953249,CC1SC(C=CP(c2ccccc2)c2ccccc2)C(=O)N1CN=NN(c1ccccc1)c1ccccc1,38.3111,96.5556,0.0757,O=C([O-])C.[K+],CCCC#N,"38.3111, 0.0121",0.1453627869996672,0.6971767885426821,0.6819085487077534,0.1574807960088896,0.0,1,1.3691437802907915,0.0,38.3111,0.0121,11.918629218881318,3.911350059737156,0.08462217236565178,5.905332142857143,202.35442187365456,15.617992316432346,-0.6990674356132354,7.450454154761904,0.10222168228638236,0.6233458033361279,-0.07643318168635603,0.05711379120369613,0.029339363447476785,0.5827407970113607,0.6543430329473344,-0.06045278615777794,0.195215629904248,3.732354996505939,6.062894017094017,0.10277044460276627,0.00010780891554690188,1.1918974196171788,-0.6990674356132354,7.561004256410255,-0.6990674356132354,6.316038028169014,0.6285744060232249,9.952210066040095,-75.54532203548318,6.105229559748428,11.677603712853674,-0.38865225145291293,0.030309134563531046,0.35408277283143097,0.396778339645806,72.79640482153933,0.016860621688590288,19.60377358490566,0.054232483953306654,1.5296962782327768
Result3953251,Cc1ccc(Oc2cc(OCc3ccccc3)cc(P(c3cn[nH]c3C)c3cnoc3C)c2)cc1,34.2603,118.9394,0.0684,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"34.2603, 0.5094",0.1453627869996672,0.6971767885426821,0.6819085487077534,0.1574807960088896,0.0,2,1.0624999999999998,0.0,34.2603,0.5094,29.615664883239077,4.6850574712643684,0.08505415113739498,6.30628,216.2090396163078,25.38734559631682,-1.0007336720696507,7.807288962499996,0.10923067588318494,0.71363221251739,-0.16178056804698268,-0.04077867260532921,-0.023189376843019777,0.7457796697952725,0.643154040763404,-0.08597101477115307,0.30801547661335216,5.4200913242009126,6.158289719626169,0.10790512769882077,0.1589904750959775,0.894600829530092,-1.0007336720696507,7.64822971962617,-1.0007336720696507,6.454949230769231,0.698272514803599,9.80969290619797,47.50706865604295,6.193421232876711,0.0,-0.5195426215676219,0.027867751761179685,0.3252619726480093,0.4104654717552028,68.5752545186872,0.02230086511029391,20.458904109589042,-0.11452270262109562,1.7309346833752137
Result3953257,Cc1c(N)c(N2CCOCC2(O)P(C)C)c2ccccc2c1C,33.8237,103.6152,0.1519,O=C([O-])C.[Cs+],CC(N(C)C)=O,"33.8237, 0.2222",0.1265444360281399,0.056742661225519415,0.07445192098979814,0.15437109729761034,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,33.8237,0.2222,0.0,2.6010439970171513,0.14327663779644384,5.742155688622754,156.8098978516647,10.633577208012664,-0.6477594062316283,7.3594513053892205,0.10364648823423743,1.0253119174578404,-0.15102161560548352,-0.14844795716744216,-0.10457076149425287,1.0276475009366977,0.4365998963492972,-0.04823849143217675,0.45180693021112533,1.946998722860792,5.993474157303371,0.10461299343773477,-0.08851709794458786,1.3505868666431073,-0.6477594062316283,7.548261685393259,-0.6477594062316283,6.319579999999999,0.9970843272897951,4.082107483306802,-84.63361625514402,5.895179310344827,43.72174875141614,-0.41203856482586393,0.05098160436011495,0.40552316756335194,0.3803727170518802,12.13273413692322,0.0346295805181367,14.086206896551724,-0.06882256898745702,3.507944537651406
Result3953258,COc1c(F)c(P(C2CC[NH2+]CC2)C2CC[NH2+]CC2)c(F)c(OC)c1OC,33.4631,93.9711,0.1204,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"33.4631, 0.6965",0.1453627869996672,0.6971767885426821,0.6819085487077534,0.1574807960088896,0.0,2,1.0624999999999998,0.0,33.4631,0.6965,0.0,3.821024617431803,0.08804659470566,6.423923444976078,175.8459379559876,30.148705965651715,-1.0005631141345426,7.949753540669856,0.09646322378716747,0.7523153038477539,-0.2730683613021938,-0.24505350992765196,-0.13702308328594331,0.7800193786004678,0.2918759677069901,-0.009746675075199673,0.3285145126597507,2.85024154589372,6.161894736842108,0.09500544187314701,0.10137668603460778,0.8146137567475498,-1.0005631141345426,7.718107754385967,-1.0005631141345426,6.499141666666668,0.7388786727250498,4.716037242058318,-179.8714052935218,6.419024456521741,47.50841824748289,-0.5252898027008868,0.029109132888702767,0.3988996094374127,0.5013806996973116,0.0,0.01994276471063554,17.793478260869566,-0.464136885922969,1.7368861221545189
Result3953244,COc1cc(F)c(N2CCOCC2)cc1P(C1CCCC1)C(c1ccccc1)c1ccccc1,33.1921,90.7009,0.0803,O=C([O-])C(C)(C)C.[K+],CCCCOC(C)=O,"33.1921, 0.9382",0.1428941881283608,0.5051641116163132,0.476153268219384,0.1556534312908589,-0.18199074074074065,2,1.0555555555555556,0.0,33.1921,0.9382,11.5667326743298,3.528381642512077,0.0678642669251539,5.96642578125,209.7526499697536,14.941312580889434,-0.6987208942218859,7.505643624999999,0.11463642368157553,0.6887972879001484,-0.12971767671869458,-0.13717731112339146,-0.07303492394406454,0.7082368199830505,0.43199103569300784,0.09864924366745428,0.22022394002756207,3.549266247379455,6.0259375,0.11258258415982139,-0.12831409356807894,0.849087176842596,-0.6987208942218859,7.551198781249999,-0.6987208942218859,6.280901408450704,0.6847625822782495,7.357694141848354,-47.546754893305724,6.020487264150945,38.312984012979,-0.5283239216908958,0.02257992453233803,0.3638077788539242,0.4127121966135929,0.0,0.01723123733235407,18.933962264150942,-0.3669298469683435,1.8156398849913726
Result3953256,CC(C)P(c1ccc(CN)cc1)C(c1ccccc1)c1ccccc1,32.477,97.1007,0.0964,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"32.4770, 0.5422",0.1243972321309733,0.05199823768686698,0.06442562223749324,0.15285281509040824,-0.18199074074074065,2,1.0555555555555556,0.0,32.477,0.5422,0.0,2.4122383252818036,0.15491382094849268,5.548336312849162,195.7919788440977,11.038207373401093,-0.3889720332577471,7.141689865921786,0.10300346553715822,1.2669509949000064,-0.19311758923612105,-0.1984097633136095,-0.10313341022683584,1.3241487341252471,0.2248892177291057,-0.053075566811565444,0.19313841224522924,2.4131054131054133,5.690188888888889,0.10286644430925976,-0.11847866043323536,1.084217466315291,-0.3889720332577471,7.235183777777775,-0.3889720332577471,6.076962264150944,1.1881951630172152,5.9257950551338645,-41.682828541728966,5.730278846153845,0.0,-0.3231792211888537,0.055821803900791764,0.3835778011278058,0.3357874882522769,0.0,0.018780198478634453,15.653846153846153,-0.04340612898779502,4.7134502814261525
Result3953255,Cc1ccc(C)c(P(c2ccccc2[S-])c2c([S-])ccc3ccccc23)c1C,31.8147,115.8614,0.0639,O=C([O-])C.[Cs+],CCCC#N,"31.8147, 0.6588",0.1265444360281399,0.056742661225519415,0.07445192098979814,0.15437109729761034,0.0,1,1.3691437802907915,0.0,31.8147,0.6588,0.0,3.7508680555555554,0.0707604859393057,5.725861728395061,240.1229949691284,15.913619688716722,-0.853652263374485,7.319500574074072,0.04811399526388551,1.011758941695248,-0.03868827795820256,-0.1723715537766123,-0.11400500932830504,0.7638365229798459,0.6034236155611691,0.04531558096748869,0.3050901262476801,3.845509893455099,5.736896551724138,0.05166795319172929,-0.3447128845016243,0.9548720581856883,-0.853652263374485,7.277964597701149,-0.853652263374485,6.092048076923077,0.9059472012968495,7.292568165854989,33.965101989397425,5.8241643835616435,0.0,-0.8007661898504816,0.0322704073477014,0.3668523336194408,0.35054004789841686,12.13273413692322,0.027576519977883195,23.061643835616437,0.02613948785503427,3.1310816769572933
Result3953253,Cc1[nH]c(C)c(P(c2ccccc2)c2ccccc2[NH+](C)C)c1C,31.3369,95.9328,0.1151,O=C([O-])C(C)(C)C.[K+],CCCC#N,"31.3369, 1.0298",0.1428941881283608,0.5051641116163132,0.476153268219384,0.1556534312908589,0.0,1,1.3691437802907915,0.0,31.3369,1.0298,5.687386274683562,2.791044776119403,0.11794480908231723,5.697683050847457,197.74808502301505,20.8135294195672,-0.5721450617283947,7.263503141242937,0.11986372825005041,1.2734279960109771,-0.12085521386142081,-0.1696676887969764,-0.10288648648648649,1.3648000426145466,0.5793139139351791,0.05651143708132898,0.3929555173739221,2.864864864864865,5.803600000000001,0.11894671618187615,-0.19050014065487242,1.0624586488654242,-0.5721450617283947,7.342096177777778,-0.5721450617283947,6.164894230769231,1.187685192463067,6.118133523069167,26.575170370370373,5.795756756756757,14.09534396535438,-0.3501924006282109,0.042209290978121934,0.3824565663244792,0.4268799781623325,0.0,0.027887741957296746,15.952702702702704,0.014880194743278358,2.667657059206065
Result3953250,NN1C(=O)C(=CP(c2ccccc2)c2ccccc2)[NH2+]C(c2cccc(P(C3CCCCC3)C3CCCCC3)c2)C1[S-],27.977,101.5961,0.0667,O=C([O-])C.[Cs+],CCCC#N,"27.9770, 0.3590",0.1265444360281399,0.056742661225519415,0.07445192098979814,0.15437109729761034,0.0,1,1.3691437802907915,0.0,27.977,0.359,6.041840829147961,2.2668382668382674,0.1514889235156092,5.686501607717043,190.84238399160103,27.07307856298929,-0.8829138221342399,7.28085309324759,0.09500180811019603,0.9769076685922728,-0.08707465521947129,-0.04176034840029266,-0.0226921976220829,0.8684427009974329,0.5262742237473332,-0.029257384994907647,0.18198489570487933,2.7222222222222223,5.804216969696969,0.09776985800603419,-0.06522000822713514,1.0604065961434626,-1.1031145270817104,7.348324836363637,-0.22020070494747057,6.174828888888885,0.9582317934885416,7.089486656653667,40.689691998803845,5.823278947368421,0.0,-0.7759176534624586,0.06209363188459667,0.4070903497060818,0.5197014392012944,12.13273413692322,0.019829923191644644,17.007518796992482,0.08483338819657896,5.225080578977437
