Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3Z,base_GATS3m,base_GATS1se,base_GATS2pe,solvent_SdssC,solvent_VSA_EState9,solvent_NsCH3,solvent_GATS4se,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3950005,CCN(C)c1cc(C)cc(Nc2ccc(-c3cc(-n4nc(C)cc4C)cc(P(CC)CC)c3)cc2)c1,64.097,109.0859,0.0925,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"64.0966, 0.1028",0.07445192098979814,0.056742661225519415,0.1265444360281399,0.15437109729761034,0.0,0.0,2,1.0624999999999998,64.0966,0.1028,0.0,2.62962962962963,0.06871046812807828,5.634896396396394,172.98979340180546,15.521238231095715,-0.1777310153893834,7.235251990990991,0.11558863337800714,0.9414268355293905,0.05018452613680779,0.0032598920863309237,0.001933333333333327,0.9468443640132653,0.6662304080793584,0.050245694234365874,0.5314435015042747,2.358024691358025,5.839764705882354,0.1133265891775845,0.02540132379088131,1.1915569889265873,-0.1777310153893834,7.369364970588235,-0.1777310153893834,6.198033333333334,0.925463322880741,8.0500110610375,-25.168724279835395,5.770030555555559,36.13294677838242,-0.4409975520015353,0.021663247093848297,0.37590243525129796,0.36942976823497575,0.0,0.026517172605325184,14.26388888888889,0.0476273502524014,0.9557423636904984
Result3949995,[c-]1ccccc1CP(c1ccccc1)c1ccccc1,49.585,116.7731,0.1353,O=C([O-])C(C)(C)C.[K+],CCCC#N,"49.5854, 2.5922",0.476153268219384,0.5051641116163132,0.1428941881283608,0.1556534312908589,0.0,0.0,1,1.3691437802907915,49.5854,2.5922,0.0,2.982905982905983,0.12086541789496327,5.624045977011494,207.47876600827874,10.609079792477814,-0.3584104938271604,7.182616459770114,0.12024868689034196,1.0685996696257103,-0.06445521223977552,-0.08433734939759038,-0.037483266398929065,1.0753273061484787,0.19001991384646116,-0.06564217168335457,0.07755984676518599,3.634538152610441,5.711540983606557,0.11969496883265762,-0.13410878161484519,0.9185306565627763,-0.3584104938271604,7.23357380327869,-0.3584104938271604,6.054236842105263,0.9807735134733876,5.705049164867749,42.008192348727334,5.714897590361445,0.0,-0.47089312488956947,0.04844249710044444,0.37435115919461504,0.3230023061989058,12.13273413692322,0.011978028599776147,16.542168674698797,0.0355720628706249,3.59546635815744
Result3949997,c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,47.365,107.7098,0.1425,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"47.3650, 5.9200",0.06442562223749324,0.05199823768686698,0.1243972321309733,0.15285281509040824,0.09259259259259278,3.4490740740740735,3,1.4760842589662049,47.365,5.92,0.0,2.586206896551724,0.13524954147716953,5.574432432432433,218.5631006053365,21.21815958495563,-0.40867766859830357,7.151974,0.13658911479074973,1.1833053360240817,-0.022522511102461555,-0.02473661344629089,-0.011497734529804514,1.192050710981669,0.23570226039551584,-0.02868492479413743,0.0019508999726497974,3.1919191919191916,5.665614285714286,0.13697471327365393,-0.1128977516275747,1.0305735177461683,-0.8173553371966067,7.2058272500000005,-0.4086776685983031,6.018980769230769,1.0632930218142123,7.445677803958862,62.91888667787599,5.6669090909090905,5.902998432009833,-0.3205646152207717,0.06376385365201001,0.4074460859730871,0.33780388806045863,0.0,0.012681382385227124,20.09090909090909,-0.051531965099392514,4.445756780212874
Result3950111,c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,46.233,106.1971,0.1439,O=C([O-])C.[Cs+],CC(N(C)C)=O,"46.2330, 7.6560",0.07445192098979814,0.056742661225519415,0.1265444360281399,0.15437109729761034,0.09259259259259278,3.4490740740740735,3,1.4760842589662049,46.233,7.656,0.0,2.586206896551724,0.13524954147716953,5.574432432432433,218.5631006053365,21.21815958495563,-0.40867766859830357,7.151974,0.13658911479074973,1.1833053360240817,-0.022522511102461555,-0.02473661344629089,-0.011497734529804514,1.192050710981669,0.23570226039551584,-0.02868492479413743,0.0019508999726497974,3.1919191919191916,5.665614285714286,0.13697471327365393,-0.1128977516275747,1.0305735177461683,-0.8173553371966067,7.2058272500000005,-0.4086776685983031,6.018980769230769,1.0632930218142123,7.445677803958862,62.91888667787599,5.6669090909090905,5.902998432009833,-0.3205646152207717,0.06376385365201001,0.4074460859730871,0.33780388806045863,0.0,0.012681382385227124,20.09090909090909,-0.051531965099392514,4.445756780212874
Result3949999,CC(CP(C)c1ccccc1)P(C)CP(c1ccccc1)C1CCCCC1,42.584,100.6326,0.0892,O=C([O-])C.[K+],CC(N(C)C)=O,"42.5837, 4.0304",0.6819085487077534,0.6971767885426821,0.1453627869996672,0.1574807960088896,0.09259259259259278,3.4490740740740735,3,1.4760842589662049,42.5837,4.0304,0.0,0.8676122931442081,0.17599818993595873,5.410225490196077,155.93618980168614,10.609079792477814,-0.01785483912357755,7.058156294117648,0.177734539778959,1.5781610273021454,-0.14263244178881299,-0.10717598448435786,-0.05099502487562189,1.5876147276926824,0.17677669529663687,-0.07396458461703272,0.19036038278722806,0.9611817455930225,5.435740170940168,0.17822517976329535,-0.050553039729355834,0.9363750422749221,0.08568097197726932,7.069564914529913,0.09256839464180766,5.885320312500001,1.4357026093020695,2.880096245394281,9.178954535527547,5.412697014925373,25.394559667942826,-0.3139993465471154,0.09358278636300105,0.5532285495779746,0.3194685705096087,0.0,0.019420241364157615,14.059701492537313,-0.03568296014298202,5.134025555920287
Result3950000,[CH-]=NP(c1ccccc1)c1ccccc1,42.483,106.6511,0.0704,O=C([O-])C.[K+],CCCC#N,"42.4830, 1.3680",0.6819085487077534,0.6971767885426821,0.1453627869996672,0.1574807960088896,0.0,0.0,1,1.3691437802907915,42.483,1.368,0.0,3.9066666666666667,0.02173677765743127,5.6027826086956525,208.9257974572456,10.609079792477814,-0.7458847736625518,7.190630434782608,0.15483900601717882,1.1232383757844733,-0.17634185901309654,-0.20247643168706916,-0.09255209673269879,1.105586639312313,0.11785113019775792,-0.1631551249427261,-0.0874903918998878,3.782608695652174,5.831804878048781,0.1516523794799578,-0.06455938926248453,1.1044144727019356,-0.7458847736625518,7.334892536585368,-0.7458847736625518,6.122911111111113,1.0038287521506606,4.544950695367012,-28.978742055665133,5.967108695652173,0.0,-0.7650790464971922,0.00974730413690177,0.37416342433098565,0.32956774445126163,36.39820241076966,0.011413244146704353,16.73913043478261,-0.014628257979925141,1.446243463485052
Result3950003,c1ccc(P(c2ccccc2)c2ccccn2)cc1,38.124,90.7867,0.0749,O=C([O-])C(C)(C)C.[K+],CCCC#N,"38.1236, 7.1245",0.476153268219384,0.5051641116163132,0.1428941881283608,0.1556534312908589,0.0,0.0,1,1.3691437802907915,38.1236,7.1245,0.0,4.1940298507462686,0.11105774181170973,5.751048780487805,234.57122267793463,16.04409619186819,-0.5570987654320989,7.2891094634146345,0.12017374517374524,0.8919156047628994,-0.2341312527237316,-0.34152689415847315,-0.1549258821986095,0.8651001308241922,0.17677669529663687,0.015218307445897408,0.012760157188486538,4.457142857142857,5.844149090909091,0.11990158051179986,-0.06837371859976908,0.964237868087371,-0.5570987654320989,7.342364072727273,-0.5570987654320989,6.138214285714285,0.846646895984243,5.807647561595029,-22.47970161774876,6.036557142857142,0.0,-0.3768088575554888,0.04510801156187351,0.3621099622327468,0.34491584596406566,12.263210640074686,0.011722306294206161,19.285714285714285,-0.05156780193171055,2.8373554435048987
Result3949996,Cc1cc(Cl)c(C(F)(F)F)c(C([O-])C(c2ccccc2)P(C(C)C)C(c2ccccc2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(F)(F)F)c1,37.864,91.2118,0.1449,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"37.8640, 2.2583",0.476153268219384,0.5051641116163132,0.1428941881283608,0.1556534312908589,0.09259259259259278,3.4490740740740735,3,1.4760842589662049,37.864,2.2583,5.156078873938691,7.253187613843352,0.09662003703072274,7.023034972677598,230.33661845771306,5.106527394840706,-3.357345049130763,8.402110959016394,0.022162828947368422,0.5078597767454748,-0.09238726531553036,-0.11937830687830692,-0.11049892868074687,0.5268756533486588,0.38298257786669565,-0.08629386575771118,0.21491900175131354,7.3699962588851475,7.138255319148937,0.020971207620009723,0.09266299710682606,0.8094245406813065,-3.357345049130763,8.397571815602836,-3.357345049130763,6.761643749999993,0.4965581518003615,10.670614124899476,-199.55555555555557,7.048228956228956,0.0,-0.8635655944948333,0.03425834340816493,0.3121975068195163,0.5176115765405496,0.0,0.04681204018057348,26.757575757575758,-0.015864139057665497,2.150045764779223
Result3950006,CCOP(C)C(C)c1ccnc2c(OC(C)C)cccc12,37.608,90.0141,0.0802,O=C([O-])C.[Cs+],CCCC#N,"37.6075, 1.4312",0.07445192098979814,0.056742661225519415,0.1265444360281399,0.15437109729761034,0.0,0.0,1,1.3691437802907915,37.6075,1.4312,11.266212550900168,2.7938034188034186,-0.031329989596105175,5.686121212121214,165.3102847483495,4.736862953800049,-0.4863060886220054,7.327328393939396,0.1726886127946425,0.9630471620698097,-0.06769879169087954,-0.1560915492957747,-0.08756543209876544,0.9617963488869141,0.2621886974951644,0.18167703161828316,0.4428184159786731,1.7973333333333334,5.924654320987653,0.16673505249677528,-0.09180332735239359,1.153477279913358,-0.4863060886220054,7.504889654320988,-0.4863060886220054,6.221686956521741,0.9205611567278605,3.708315001555908,-65.04130467916474,5.8438728000000015,13.271707568745454,-0.5213059087580403,-0.011538061924111385,0.41900569855002734,0.4079002244673057,39.10078930760817,0.025966714500682712,14.496,-0.11234760838173477,-0.6231219047920732
Result3950007,c1coc(P(c2ccco2)c2ccco2)c1,34.55,90.2008,0.1275,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"34.5502, 5.2375",0.6819085487077534,0.6971767885426821,0.1453627869996672,0.1574807960088896,0.0,0.0,2,1.0624999999999998,34.5502,5.2375,24.425595562592573,9.923076923076923,0.06557608556301373,6.155294117647057,234.8395359234157,16.50400747024906,-0.8348765432098764,7.747426823529412,0.10401891252955081,0.8206222819135329,-0.2457889270457925,-0.5416666666666667,-0.26000000000000006,0.878641900639456,0.2886751345948129,0.09968099963791574,0.08566130236425103,6.75,6.432857142857143,0.10643238925016069,-0.2673942224876239,0.4810546666869644,-0.8348765432098764,7.95608285714286,-0.8348765432098764,6.607333333333334,0.7751201803114336,4.676197040906924,-70.81576296296296,6.868375000000001,0.0,-0.5326927822746702,0.029947599996061513,0.34433143335647726,0.40343522548241373,36.39820241076966,0.013920238724369816,24.25,-0.12386760598626849,0.4397387332759536
