Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
0.0,O=C([O-])C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.1,105.0,5.47
1.0,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.1,105.0,29.16
2.0,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,90.0,10.34
3.0,O=C([O-])C(C)(C)C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.64
4.0,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,90.0,13.19
5.0,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,90.0,16.92
6.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.15
7.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,29.4
8.0,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,90.0,9.59
9.0,O=C([O-])C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.1,105.0,7.26
,O=C([O-])C.[Cs+],CCCC1CN(c2nc[nH+]c(-c3cc(C)no3)c2CP(C(C)C)C(C)(C)C)CCO1,CC1=CC=C(C)C=C1,0.119,110.6384,43.508600000000015
,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2c[nH]cn2)c2cn(Cn3cnc(-c4ccccc4N4CCOCC4)c3)cn2)cc1,CC(N(C)C)=O,0.0824,99.1578,41.96510000000002
,O=C([O-])C(C)(C)C.[Cs+],CCP(NC(=O)NC(C)c1cncc(=O)n1Cc1ccccc1)c1ccccc1,CC(N(C)C)=O,0.0863,115.5748,24.619500000000002
,O=C([O-])C.[Cs+],CC(N)P(c1ccccc1)c1cccc(N=Nc2cnccn2)c1N1N=CN(C)C1c1ccccc1,CCCC#N,0.1339,100.5057,19.5083
,O=C([O-])C(C)(C)C.[Cs+],C=C(c1ccccc1)c1cc(C)c(SCc2cnoc2-c2ccc(P(C(C)C)C(C)(C)C)cc2)c(C)c1,CCCCOC(C)=O,0.0924,90.2593,16.720500000000012
,O=C([O-])C(C)(C)C.[Cs+],CCN(Cc1cc[nH+]cc1)c1ccc(CN(C(C)N2CCCC(C)C2)C(C)P(c2ccccc2)c2ccccc2)nc1,CC(N(C)C)=O,0.1252,93.6933,16.325499999999987
,O=C([O-])C.[Cs+],OCP1CNCPCNC1N(C#Cc1ccccc1)C=Cc1ccccc1,CC(N(C)C)=O,0.1164,96.8416,13.943899999999992
,O=C([O-])C.[K+],Cc1cc(CP([O-])c2ccccc2)c(O)c(-c2onc(C)c2C)c1,CCCC#N,0.1463,113.8268,12.087000000000003
,O=C([O-])C.[Cs+],CN1CC([S-])[NH2+]CC1CP(c1ccccc1[O-])c1ccccc1F,CCCCOC(C)=O,0.1159,106.1506,6.000500000000006
,O=C([O-])C.[Cs+],CN(CC[S-])CCP(CCc1ccccc1)c1ccccc1,CC1=CC=C(C)C=C1,0.0686,105.5549,5.823099999999999
