Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS1se,base_GATS3Z,base_GATS3m,solvent_GATS4se,solvent_SdssC,solvent_VSA_EState9,solvent_NsCH3,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3942467,CC(C)c1ccccc1P(c1ccccc1)c1ccccc1N(C)C,29.311,98.8961,0.1025,O=C([O-])C.[K+],CCCC#N,"29.3107, 0.2920",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,1.3691437802907915,0.0,0.0,1,29.3107,0.292,0.0,2.9568822553897176,0.09503050582382117,5.6590685714285724,208.0974034725187,20.8135294195672,-0.5941358024691357,7.222666080000001,0.12440389798880364,1.0777175675582433,-0.0992737630615049,-0.22193668909624892,-0.12406610763012145,1.103320044699604,0.25137565482875424,-0.020186776070899807,0.2994961908949547,3.108108108108108,5.762266666666667,0.12268114458499023,-0.2398983140366259,1.0356020164373962,-0.5941358024691357,7.3007258666666655,-0.5941358024691357,6.0834339622641505,1.0245233729266932,6.287335848725997,25.50075232223125,5.778655405405405,18.99525369620486,-0.4447178344618807,0.034243389183810646,0.37552796231022145,0.3468569402470892,0.0,0.023199576379923207,16.60810810810811,-0.11970180202110242,1.893220879638226
Result3942465,CC(C)c1ccc(P(c2ccccc2)c2ccccc2)c(-c2ccccc2P(C(C)C)C(C)C)c1,29.301,103.7043,0.1056,O=C([O-])C(C)(C)C.[K+],CCCC#N,"29.3005, 0.1466",0.1556534312908589,0.1428941881283608,0.476153268219384,0.5051641116163132,1.3691437802907915,0.0,0.0,1,29.3005,0.1466,0.0,2.7254901960784315,0.13914029203790002,5.494519298245614,204.60910063828973,21.21815958495563,-0.6771787603930461,7.106809312280704,0.1379161191861652,1.2462077766454225,0.03522652219009649,-0.0014583402187923614,-0.0008384977351059854,1.2527722753947832,0.3319273052604535,0.0032673306574750333,0.30752861448637586,2.7096942230556853,5.596469696969699,0.13702181772398112,-0.08442440947149867,1.1474655818563124,-0.9532897198659984,7.166256333333334,-0.2761109594729523,5.983776315789473,1.158330195637117,7.3404518709661986,5.2380568471141755,5.742462447257387,0.0,-0.34041342756973425,0.05699626389558099,0.41110534229377405,0.35306231509908703,0.0,0.025094163121810724,17.029535864978904,-0.026929878989824133,3.9044788173722567
Result3942469,C(=CP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,29.157,100.6957,0.1005,O=C([O-])C.[K+],CC(N(C)C)=O,"29.1574, 0.1427",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,29.1574,0.1427,0.0,2.9246031746031744,0.13160216386651583,5.504529411764706,222.79912901879922,21.21815958495563,-0.5284715923406402,7.111472,0.13279859380562478,1.1634821058008493,-0.029139076591303603,0.019813519813519826,0.00906666666666667,1.1721698113207548,0.23570226039551584,-0.018115333402577666,-0.05144228293143328,3.1444444444444444,5.703142857142858,0.13311585694202305,0.016967311593382654,1.0998773051164858,-1.0569431846812802,7.229234333333333,-0.52847159234064,6.028103773584906,1.044905127845875,7.988571022772315,-13.621333333333338,5.746983333333333,0.0,-0.3201309054992347,0.06115732075109993,0.39382395660993186,0.34173141324768247,0.0,0.012228475871469012,20.233333333333334,-0.06045879821405171,4.226610208188722
Result3942476,Cc1nc(-c2cccc(C(C)(C)C)c2CP(C2CCCCC2)C2CCCCC2)c2ccccc2c1CP(C)C,29.01,102.2613,0.0732,O=C([O-])C.[K+],CC(N(C)C)=O,"29.0100, 0.4306",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,29.01,0.4306,0.0,1.8126145947928125,0.14082644720706852,5.538759887005648,181.17011280787392,0.0,-0.03720504763424004,7.14790375706215,0.1455491845953337,1.167968999245879,-0.06016174396999614,-0.044436959382737035,-0.025899615462456976,1.1026195415889541,0.5032682045046075,-0.06550283558076411,0.5078613434555066,1.9373406193078324,5.579685393258428,0.14440381652184675,-0.008304481537564605,1.1113019209030817,-0.05845085783986326,7.16355121348315,-0.021245810205623217,5.986260638297867,1.1407223820093946,4.101153012830952,-17.740344459686014,5.674872459016392,13.329651208465071,-0.3954545030333463,0.053098181346294945,0.4590354011900376,0.37607895302988453,0.0,0.028410552659367233,15.134426229508197,-0.03377069320454335,3.9932773917572004
Result3942477,CC(C)(C)Cc1ccc(-c2ccccc2)c(P(C2CCCCC2)C(C)(C)C)c1,28.983,108.8315,0.0786,O=C([O-])C.[Cs+],CCCC#N,"28.9835, 0.5054",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,1.3691437802907915,0.0,0.0,1,28.9835,0.5054,0.0,1.4411206077872745,0.1205236270502869,5.436128301886793,187.3023253011523,5.304539896238907,-0.21717015201142176,7.073457826415094,0.11764960533341028,1.300926750563362,-0.0538665498175472,-0.11944755908228397,-0.07258920498473395,1.3048412375921519,0.24453107276206537,-0.21993471264292905,0.36471089566920495,1.6742919389978212,5.565829457364343,0.11602357040929065,-0.16534117645816482,1.083153699831141,-0.21717015201142176,7.148545410852713,-0.21717015201142176,5.958130434782609,1.249446938155912,3.6385546174730337,-63.08592471583486,5.703661764705884,0.0,-0.3378300109620945,0.04043223233253167,0.4179519430697058,0.33725272753098934,0.0,0.03651489605988956,14.382352941176471,0.01127031466774158,3.150111701940226
Result3942470,CCN(C)c1cc(C)c(C)cc1Nc1c(-c2ccccc2P(C)c2ccccc2)cccc1C(C)C,28.896,96.6386,0.0966,O=C([O-])C.[K+],CC(N(C)C)=O,"28.8956, 0.3040",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,28.8956,0.304,0.0,2.7702991452991452,0.08717237368868046,5.662760956175298,179.44348204060339,20.825778127334623,-0.4764425643144379,7.23544847011952,0.10625323373158241,1.1048832800250037,-0.020977302265187788,-0.025779376498800983,-0.015288888888888904,1.152128642680131,0.4643003886601337,-0.0049895036596882035,0.471456512368042,2.5436671239140374,5.764229629629631,0.10470180865968065,-0.040704131469215275,1.2031841861488934,-0.4764425643144379,7.299564592592593,-0.4764425643144379,6.114858974358975,1.0554473309140424,8.419867741208204,-38.86374320987656,5.7959016460905355,30.47395232767911,-0.4386446191729033,0.028102318576310008,0.37711701365064787,0.36612973157015966,0.0,0.026290112685701104,14.497942386831276,-0.09514008382030373,2.113031175218001
Result3942464,CC(C)c1cccc(C(C)C)c1-c1cccc(C(C)C)c1P(C1CCCCC1)C1CCCCC1,28.729,112.7960,0.1092,O=C([O-])C.[Cs+],CC(N(C)C)=O,"28.7287, 0.1541",0.15437109729761034,0.1265444360281399,0.07445192098979814,0.056742661225519415,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,28.7287,0.1541,0.0,1.869107744107744,0.11731533900492506,5.551688524590165,192.21592075620796,5.304539896238907,-0.1530727723188039,7.141869327868853,0.11465784361919087,1.2917702038526977,-0.15729152179059322,-0.20935654307361892,-0.11280759005505492,1.294989453996901,0.35355339059327373,0.06915934903477287,0.44875842489455264,1.8396770472895039,5.572630303030303,0.11317953522332128,-0.16608806680900784,1.3522038667851937,-0.1530727723188039,7.152842933333334,-0.1530727723188039,5.961959302325581,1.2497381189516856,3.563082554173242,-90.87147877543198,5.6960069204152255,0.0,-0.3491192880612863,0.037199130005987444,0.4303018320060306,0.34136463111004295,5.304539896238907,0.02533702814287557,14.961937716262975,-0.016791740246211204,3.4973288549656325
Result3942466,CC(C)P(C(C)C)C1NC(C)(C)C(c2ccccc2)S1,28.308,95.2790,0.1023,O=C([O-])C.[K+],CC(N(C)C)=O,"28.3075, 1.1531",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,28.3075,1.1531,0.0,1.0192307692307692,0.14354437111248142,5.327883435582822,147.36410319218072,5.316788604006331,-0.003369026622994209,7.020654012269939,0.1283399957921313,1.329190585121862,0.03066716885656785,-0.12020569959288623,-0.07491987179487179,1.2229348842939072,0.4860837032393981,-0.07302575624456228,0.34745790793315356,0.8675213675213675,5.600246153846154,0.12983116902272773,-0.2203549874924635,1.0968286404196563,-0.003369026622994209,7.238381131868132,-0.003369026622994209,6.01241836734694,1.2562053228249128,1.6946378787158594,-22.806584362139926,5.658003205128205,0.0,-0.31086394815340135,0.06084031791490944,0.479719697769688,0.3203854615622893,0.0,0.03800045873869286,12.333333333333334,0.05303602079183274,3.349998565048137
Result3942471,[c-]1ccccc1CP(C1CCCCC1)C1CCCCC1,28.058,107.5355,0.1098,O=C([O-])C.[K+],CCCC#N,"28.0582, 3.1396",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,1.3691437802907915,0.0,0.0,1,28.0582,3.1396,0.0,1.0176245210727968,0.147076524622655,5.441883870967741,149.65820655443724,0.0,0.19547839506172882,7.076848825806452,0.1451330742362375,1.3425025332391687,-0.08142821130024744,-0.06206896551724138,-0.02586206896551724,1.3475891706059304,0.19001991384646116,-0.030758444296085558,0.20156584460602947,1.2804597701149427,5.545030927835052,0.14390807558997754,-0.09416924813927344,0.8143266104316392,0.19547839506172882,7.137047113402062,0.19547839506172882,5.94762,1.2737764950794854,1.5369659092471561,19.253107853223597,5.489189655172413,0.0,-0.4711053993927638,0.05453224733822244,0.46613200050337084,0.23956560081618813,0.0,0.011978028599776147,11.055172413793104,0.07318333513171449,4.3436940326830475
Result3942472,CP(CPC1C[NH2+]CCS1)c1ccccc1,27.925,103.7040,0.1156,O=C([O-])C.[K+],CCCC#N,"27.9251, 1.4793",0.1574807960088896,0.1453627869996672,0.6819085487077534,0.6971767885426821,1.3691437802907915,0.0,0.0,1,27.9251,1.4793,0.0,0.5420875420875421,0.1069918081024761,5.309228571428572,140.51570485123958,10.621328500245237,0.08458952716889256,7.053263542857144,0.07110758147454983,1.5969639598368717,-0.015399227644905743,0.02278481012658228,0.00949367088607595,1.5023334991238204,0.1310943487475822,-0.08792444404407036,0.1456405815596371,0.6230661040787623,5.550238805970149,0.07561708101026753,-0.019677543879716736,0.9291341694772347,0.08458952716889256,7.23076785074627,0.08458952716889256,6.004554054054054,1.4481078217669399,1.4879721722652581,-2.492455418381341,5.400362025316456,31.41019045481431,-0.3133742786759747,0.06832474522229734,0.6046996547836703,0.472451601322195,0.0,0.014127513566684863,14.367088607594937,0.10548318139726119,5.223912982330717
