Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3m,base_GATS1se,base_GATS3Z,base_GATS2pe,solvent_NsCH3,solvent_GATS4se,solvent_VSA_EState9,solvent_SdssC,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3950395,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,85.776,104.6418,0.1133,O=C([O-])C.[Cs+],CCCC#N,"85.7756, 0.4915",0.056742661225519415,0.1265444360281399,0.07445192098979814,0.15437109729761034,1,1.3691437802907915,0.0,0.0,85.7756,0.4915,0.0,1.8080808080808082,0.11731533900492506,5.55798275862069,188.35671779556262,5.304539896238907,-0.11994260495693476,7.1460188908046005,0.1146578436191909,1.2917702038526977,-0.22231418080258047,-0.30012679724625324,-0.16171732782379036,1.294989453996901,0.34237623488261243,0.046406144027325055,0.44261876669151384,1.7267373380447588,5.572630303030304,0.11317953522332112,-0.1816056662228054,1.330761222797097,-0.11994260495693476,7.152842933333332,-0.11994260495693476,5.961959302325582,1.2497381189516856,3.5471629113672627,-121.49602246558752,5.688835689045936,0.0,-0.35057205560808136,0.037199130005987444,0.4301401275697142,0.3412050848262929,0.0,0.02583222674304045,14.537102473498233,-0.010862680971915839,3.4973288549655974
Result3950403,CC(C)C(C)P(C(C)C)C(c1cccnc1)c1cnc2ccccc2c1,84.516,118.2518,0.1062,O=C([O-])C.[Cs+],CC(N(C)C)=O,"84.5163, 0.6251",0.056742661225519415,0.1265444360281399,0.07445192098979814,0.15437109729761034,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,84.5163,0.6251,0.0,2.080026455026455,0.09866826442950144,5.599958823529412,173.52393149972977,0.0,-0.2717049319727891,7.206594208144796,0.12143180788400548,0.9289306307288978,-0.12863086054958053,-0.1124470659407138,-0.06468029578077424,0.8886669110335705,0.3122854502274939,-0.09077027710136815,0.3971156132969979,2.002923976608187,5.705277227722772,0.11984077660216631,0.13784859896846316,0.9279814608220167,-0.2717049319727891,7.261566970297028,-0.2717049319727891,6.087789473684212,0.9246705724498226,4.866505917064052,-15.469176614631156,5.706173684210526,0.0,-0.3888796533322773,0.03434343950109342,0.3948864654291914,0.3729964416926602,12.393687143226153,0.026390098437720368,13.894736842105264,-0.0639719381530347,1.939739223175228
Result3950406,CC(C)(C)C(c1[c-]cccc1)(c1ccc(-c2ccccc2)cc1P(c1ccccc1)c1ccccc1O)C(O)c1ccccc1,83.374,91.8591,0.1340,O=C([O-])C.[K+],CC(N(C)C)=O,"83.3739, 0.0468",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,83.3739,0.0468,5.749511833283905,4.035897435897437,0.1356631484814832,5.7195360000000015,225.07856454890594,15.913619688716722,-1.264663264139674,7.2855790293333325,0.07079341808115387,0.9639556584224096,-0.10825813132924604,-0.044983125502664624,-0.028482565458357246,0.9611725132780992,0.4718416983742491,-0.06494438584225909,0.2112373830893677,3.9162112932604733,5.865034013605443,0.07178963394060685,-0.004781738911381178,1.0634606608592987,-1.264663264139674,7.358286340136054,-1.264663264139674,6.181886363636361,0.9439368972060673,11.963509782632157,-142.00380639021947,6.01116918032787,0.0,-0.4695469469780561,0.04296823772128448,0.33279065813999237,0.3793576953660055,78.86277189000094,0.02468173823071089,19.567213114754097,0.021062335316781415,4.437658211630005
Result3950397,CCC(C)(C)P(c1ccccc1NC(C)c1ccc(C)c(C)c1)C1(C)CCSC1,79.39,118.2949,0.1449,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"79.3900, 1.5448",0.5051641116163132,0.1428941881283608,0.476153268219384,0.1556534312908589,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,79.39,1.5448,0.0,1.5460030165912517,0.12598611730796355,5.486721527777778,163.20529307768976,10.621328500245237,-0.29729878199565163,7.164675638888888,0.11640604161109637,1.2568666396736705,-0.10112308005965727,-0.12159848621373222,-0.07758032179018247,1.1885456774897283,0.4323244032249429,-0.18015885923000222,0.4102733183450709,1.28673835125448,5.620677165354332,0.1168062802534557,0.12297996300521503,1.2362880168948134,-0.29729878199565163,7.226508881889764,-0.29729878199565163,6.025123188405797,1.1931955041329045,3.880406415459067,-77.81525759813428,5.670814516129033,16.82249581749991,-0.3386454544796338,0.04722005535041831,0.43491495546988773,0.3393828974790472,0.0,0.03433537502082713,13.443548387096774,0.022705996360944888,3.3569693601544364
Result3950455,c1ccc(C(CP(Cc2cc[n-]c2)c2ccccc2)c2ccccc2)cc1,74.974,106.7732,0.1137,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"74.9743, 2.1402",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,2,1.0624999999999998,0.0,0.0,74.9743,2.1402,0.0,2.3179487179487177,0.10624257450743041,5.626480769230769,199.38164829736036,10.288518417186115,-0.33293692785756246,7.1965864358974345,0.11482850288530119,0.9126155800630523,-0.026446300426629404,-0.008252851234873307,-0.0038326241134751648,0.8846634278421166,0.23570226039551584,-0.09907691591401077,0.12758409343667754,3.0401891252955084,5.784272727272728,0.11389272675918903,-0.024072240175808137,0.9791940438789634,-0.33293692785756246,7.294276045454544,-0.33293692785756246,6.110377358490565,0.8817516849485221,7.22617571710024,47.77216790123457,5.69531914893617,6.161910027467921,-0.746992883135813,0.03805725615709709,0.3673825956826866,0.33062294963604755,12.393687143226153,0.013304965807657039,16.72340425531915,-0.06273751556256243,3.069256400443502
Result3950405,CN(C)C(N)P(c1ccccc1)c1ccccc1C(C)(c1cccc(-c2nc3ccccc3[nH]2)c1)N(C)C,73.484,103.7451,0.0799,O=C([O-])C.[K+],CC(N(C)C)=O,"73.4839, 1.7662",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,73.4839,1.7662,5.824404497999927,3.223716990533134,0.08634252348589204,5.749567491166078,188.12362244137051,16.34274726964,-0.8585706833947173,7.306928918727916,0.10157252308415107,1.0705430190769964,-0.1611011719300273,-0.1104135516817592,-0.07073242134762805,1.1384907885217528,0.6578074810559914,-0.10966432380042045,0.33625149014816325,2.9667099005620408,6.001512781954887,0.10081959532167617,-0.11162561568300541,1.0232329252632058,-0.8585706833947173,7.492888421052629,-0.8585706833947173,6.272942307692308,1.0124025199672504,9.877476377236782,-23.48232917602288,5.855700389105058,28.19068793070876,-0.377129180050015,0.02706012239548146,0.3405760904766607,0.39388168802086715,18.19910120538483,0.027437563495081786,15.972762645914397,0.01199386995189493,2.2138514353401053
Result3950401,CC(C)c1cc(CP(c2ccccc2)c2ccccc2)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,72.482,104.6030,0.1462,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"72.4824, 3.0093",0.05199823768686698,0.1243972321309733,0.06442562223749324,0.15285281509040824,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,72.4824,3.0093,0.0,2.1760176017601762,0.13730944908744253,5.5563941463414634,200.29549598469148,15.913619688716722,-0.5410072029667785,7.143731431707318,0.13562753036437245,1.2332704271066417,-0.12202434169043178,-0.11778515803939534,-0.06239572906239575,1.238342409802587,0.46743606019131045,0.0395341667931982,0.30798503635175606,2.3753753753753752,5.607281249999999,0.134560479474409,-0.023097534661467297,1.1486025030861549,-0.7443713960150142,7.172973343750001,-0.20336419304823572,5.9861249999999995,1.1665105117384946,7.295873418800788,-47.882018841614816,5.711588588588588,0.0,-0.34931019591908585,0.05065359905580516,0.4187410745458987,0.35264731820366463,0.0,0.020492737145024816,16.28228228228228,-0.042063677325068244,4.359497049261017
Result3950410,c1ccc(P(c2cccnc2)c2ccccn2)cc1,71.712,98.6906,0.0807,O=C([O-])C.[Cs+],CCCC#N,"71.7123, 2.9032",0.056742661225519415,0.1265444360281399,0.07445192098979814,0.15437109729761034,1,1.3691437802907915,0.0,0.0,71.7123,2.9032,0.0,4.640625,0.0986959530113355,5.869153846153846,235.43601254509343,16.04409619186819,-0.6195987654320989,7.390765538461539,0.11715976331360947,0.8212020369739962,-0.21193051715760142,-0.32639179910383287,-0.14757754197761194,0.8194402750544957,0.17677669529663687,-0.03013241648143908,0.02414077701281654,5.074626865671642,5.958230188679245,0.11709022460804934,-0.0076221673775937575,0.9434323788441019,-0.6195987654320989,7.441086943396226,-0.6195987654320989,6.22725,0.7798514550535609,5.888375476767095,-11.606722608024693,6.1453298507462675,0.0,-0.37815972701466116,0.03980874003788369,0.3549543009388256,0.35287426084249485,36.6591554170726,0.011722306294206161,20.328358208955223,-0.07795381701308679,1.906283425518465
Result3950460,c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,69.152,113.7826,0.1133,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"69.1521, 1.9235",0.5051641116163132,0.1428941881283608,0.476153268219384,0.1556534312908589,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,69.1521,1.9235,0.0,2.586206896551724,0.13524954147716953,5.574432432432433,218.5631006053365,21.21815958495563,-0.40867766859830357,7.151974,0.13658911479074973,1.1833053360240817,-0.022522511102461555,-0.02473661344629089,-0.011497734529804514,1.192050710981669,0.23570226039551584,-0.02868492479413743,0.0019508999726497974,3.1919191919191916,5.665614285714286,0.13697471327365393,-0.1128977516275747,1.0305735177461683,-0.8173553371966067,7.2058272500000005,-0.4086776685983031,6.018980769230769,1.0632930218142123,7.445677803958862,62.91888667787599,5.6669090909090905,5.902998432009833,-0.3205646152207717,0.06376385365201001,0.4074460859730871,0.33780388806045863,0.0,0.012681382385227124,20.09090909090909,-0.051531965099392514,4.445756780212874
Result3950458,C=C(c1cc[n-]c1)P(c1ccccc1)c1ccccc1,67.267,90.7081,0.1481,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"67.2670, 2.9397",0.5051641116163132,0.1428941881283608,0.476153268219384,0.1556534312908589,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,67.267,2.9397,0.0,3.711111111111111,0.10943130413265903,5.681874999999999,222.06492971137953,15.593058313425022,-0.5970987654320989,7.234019833333334,0.11865944108934755,0.8962915780322035,-0.1713647008848515,-0.229098805646037,-0.11482993197278912,0.8695677802398697,0.2492969859635601,-0.022384898276563137,0.05662337975661939,4.0,5.842206896551725,0.11820924615709633,-0.08091290250231631,0.9469497423052409,-0.5970987654320989,7.3390347586206905,-0.5970987654320989,6.133783783783784,0.8527721904232558,5.76386950765702,-18.337354497354497,5.903797619047618,0.0,-0.7464054586934156,0.04356316548553883,0.3554304499410451,0.3292507712333402,18.460054211687762,0.015602010853347937,17.44047619047619,-0.06306407068764938,2.732410168546518
