Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS1se,base_GATS3m,base_GATS2pe,base_GATS3Z,solvent_SdssC,solvent_VSA_EState9,solvent_GATS4se,solvent_NsCH3,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3935667,[c-]1ccccc1P(c1ccccc1)c1ccccc1,39.927,106.5972,0.0965,O=C([O-])C.[K+],CC(N(C)C)=O,"39.9273, 0.0009",0.1453627869996672,0.6971767885426821,0.1574807960088896,0.6819085487077534,0.09259259259259278,3.4490740740740735,1.4760842589662049,3,39.9273,0.0009,0.0,4.1940298507462686,0.11894024339065114,5.6551219512195114,242.0156205114872,15.913619688716722,-0.5015432098765431,7.202459707317073,0.11882362543189053,1.050326139109461,-0.25396170878745483,-0.3415268941584731,-0.15492588219860945,1.0575289575289575,0.17677669529663687,0.01392905510406988,0.012760157188486552,4.457142857142857,5.748181818181819,0.118518113489421,-0.1121731111824266,0.964237868087371,-0.5015432098765431,7.2560304,-0.5015432098765431,6.066814285714285,0.9558226282905692,5.721885917273355,-22.479701617748766,5.903557142857142,0.0,-0.46523871551194473,0.048678785901109904,0.3621099622327467,0.3230144616925248,12.13273413692322,0.011722306294206161,18.885714285714286,0.034326857859683604,3.6058299627409256
Result3935656,OCP(C1=CC2=CCN3C(c4ccccc4)COCC3C2N1)C1CCCOC1,37.35,110.9098,0.0859,O=C([O-])C.[K+],CCCC#N,"37.3501, 0.5046",0.1453627869996672,0.6971767885426821,0.1574807960088896,0.6819085487077534,0.0,0.0,1.3691437802907915,1,37.3501,0.5046,0.0,2.687538367096378,0.10185650032284346,5.7784610778443115,150.5736773437349,5.316788604006331,-0.6137184103637827,7.4049255089820365,0.1193968189506382,0.9220463911687775,-0.03295584303855303,-0.0010101010101010092,-0.0005540166204986144,0.9468015853360747,0.6959296254758861,-0.0491364747906921,0.11019671082364964,2.473684210526316,6.14008947368421,0.11993573630754359,-0.04819452923884013,0.9527631934902103,-0.6137184103637827,7.674083456140351,-0.6137184103637827,6.371262295081968,0.8918812767767925,4.608429467341978,-1.6280412966572806,5.959488421052631,39.320254633019076,-0.4166849630105437,0.034330729753104444,0.3739051064435522,0.34980067759719974,0.0,0.017733773993678394,13.842105263157896,-0.29864739235410814,2.981178250755016
Result3935660,CCOc1cc(O)c2cc(OP(C)C(C)(C)C)cc(C)c2c1,37.344,92.0873,0.1143,O=C([O-])C.[K+],CC(N(C)C)=O,"37.3439, 0.4896",0.1453627869996672,0.6971767885426821,0.1574807960088896,0.6819085487077534,0.09259259259259278,3.4490740740740735,1.4760842589662049,3,37.3439,0.4896,17.248535499851716,2.623600344530577,0.010789601453002937,5.8890095238095235,153.06810357823943,9.260610115511867,-0.5935885876871125,7.520999980952376,0.14807585697126507,1.0032932504801708,-0.18089308481112476,-0.07484177910605198,-0.05054954025632846,0.9953511320757598,0.33239598128474673,-0.1564745288003389,0.4431023186291798,2.0737704918032787,5.887571428571425,0.1437251341275569,-0.07902850683063792,1.0263718355613969,-0.5935885876871125,7.470104476190478,-0.5935885876871125,6.2508041666666685,0.9681226480331562,3.888747259425455,-30.843256263657654,5.83250491803279,13.271707568745454,-0.5249066043139959,0.003944643803895294,0.4020531225221166,0.41876865692130233,32.046575604766076,0.03943862017819843,14.0,0.05642456911200094,1.0821142302700755
Result3935669,C=C(P(C)C)P(C)C(O)(O)PC,36.661,92.5593,0.0917,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"36.6610, 1.0837",0.1265444360281399,0.056742661225519415,0.15437109729761034,0.07445192098979814,0.0,0.0,1.0624999999999998,2,36.661,1.0837,0.0,0.5485705003248862,0.17152095948630225,5.461313432835821,107.74447464940923,0.0,-0.8667695473251027,7.274749731343286,0.07115249623339259,1.1940772576968763,-0.02572329439971421,-0.056691449814126375,-0.03626634958382875,1.093491684733759,0.0,-0.19235138405378557,0.21991343475504188,0.2930555555555555,5.402791489361701,0.07759438559442522,0.060723846314989116,1.3978304532462658,-1.1190509259259254,7.183612382978725,-0.25228137860082267,5.972017857142859,1.1934195475696028,-0.5212290872407692,-14.89057706140543,5.5090749999999975,26.659302416930142,-0.28863805260818115,0.14427410323112988,0.8261955023038786,0.33205892866490727,6.664825604232536,0.049067542714440915,10.225,0.25747851484890855,5.031086874941245
Result3935665,CC(n1c2ccccc2c2ccccc21)P(c1ccccc1)C(P)N(C)C,36.472,107.1928,0.1023,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"36.4718, 1.0334",0.1428941881283608,0.5051641116163132,0.1556534312908589,0.476153268219384,0.09259259259259278,3.4490740740740735,1.4760842589662049,3,36.4718,1.0334,0.0,2.695715323166304,-0.03542952843266704,5.579656565656567,189.94035285709978,5.304539896238907,-0.4627723188040651,7.19071419191919,0.009601047428829149,0.9919066521715019,-0.09405633618204573,-0.14978281208233096,-0.09171464463567434,1.049414777735924,0.7353027448946876,0.01981905323882209,0.36327844874208337,2.289272030651341,5.8627,0.011213990708229116,0.03516018296582105,1.129189793384616,-0.4627723188040651,7.39050446875,-0.4627723188040651,6.128142857142857,0.9284369852482014,6.330477252909633,-73.35550633106112,5.79466379310345,14.09534396535438,-0.45923710502012105,-0.016213254140303005,0.3823595569272979,0.3872232026336166,0.0,0.024666274425854954,17.224137931034484,-0.04588689886600751,0.2750096538868377
Result3935668,c1ccc(C2N=C3N=C(P(c4ccccc4)c4ccccc4)NC3N2)cc1,32.599,107.2638,0.0914,O=C([O-])C.[K+],CC(N(C)C)=O,"32.5987, 0.9328",0.1453627869996672,0.6971767885426821,0.1574807960088896,0.6819085487077534,0.09259259259259278,3.4490740740740735,1.4760842589662049,3,32.5987,0.9328,17.908259414568235,4.440129449838188,0.11798195648965493,6.017175438596491,216.9615705445919,21.242657000490475,-0.7275435434804922,7.521233456140349,0.10113889472578262,0.972706640210921,-0.12852893494088963,-0.13629657585946614,-0.07220626726770395,1.028340297236843,0.7299888707307259,-0.05613084554164137,0.07774061126724094,5.044871794871795,6.153783132530121,0.1018091562889804,0.03975005941045119,1.0431502788042861,-0.7275435434804922,7.591151132530114,-0.7275435434804922,6.351310000000001,0.9121186765627078,7.7101842293700384,-8.28388060398142,6.215125,0.0,-0.36951115258361067,0.04128752144122837,0.33441635300935,0.3875877378247912,18.19910120538483,0.01711373441527207,20.096153846153847,0.12045679886093268,3.5132477458036364
Result3935663,CP(C1CCCCC1)C1CCCCC1P,29.116,112.8849,0.0949,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"29.1158, 0.4339",0.1453627869996672,0.6971767885426821,0.1574807960088896,0.6819085487077534,0.0,0.0,1.0624999999999998,2,29.1158,0.4339,0.0,0.41646090534979424,0.026680452379953954,5.203899999999999,116.11146947213138,0.0,0.3229218106995888,6.936063433333333,0.03048601356872043,1.5917615318812928,-0.02952538013874865,-0.031563545150501686,-0.013819612867798476,1.5971858829001684,0.19037142086468112,-0.04277401240964096,0.13172001023071825,0.4102564102564103,5.43764285714286,0.032372546710709514,-0.00042598376495981755,1.0490933470610657,0.3229218106995888,7.073499999999998,0.3229218106995888,5.824857142857143,1.507935444531856,-0.7544349983915968,0.2834879297302447,5.311223076923077,6.664825604232536,-0.2567080501560276,0.014231330856320227,0.5848225387607268,0.24543126352219363,0.0,0.019901324142559455,8.676923076923076,-0.014490391042060406,2.740381739809087
Result3935658,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,23.118,91.1866,0.0824,O=C([O-])C.[K+],CC(N(C)C)=O,"23.1184, 0.6575",0.1453627869996672,0.6971767885426821,0.1574807960088896,0.6819085487077534,0.09259259259259278,3.4490740740740735,1.4760842589662049,3,23.1184,0.6575,0.0,2.1361737677527155,0.09106064634242554,5.274567901234571,150.45517032968849,5.304539896238907,-0.5531841563786006,7.027746962962962,0.1487991646362688,0.8118952329299995,0.4028447262140061,-0.01698634590377116,-0.01554134443783465,0.8460137828152596,0.9113877708885423,0.11481309340472523,0.4362971761200039,1.4722222222222223,6.19142857142857,0.1487949276141373,-0.14821558346176197,1.2103786212736194,-0.5531841563786006,7.740994571428569,-0.5531841563786006,6.323420454545456,0.7863729752760501,2.784956745510552,-114.83562841048462,6.068902777777777,0.0,-0.4000032484003989,0.0349576172786116,0.3722653572190197,0.35634726545349127,0.0,0.054074973649483674,11.465277777777779,0.3684447375375004,2.5799434421233527
Result3935664,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,21.548,90.0000,0.0935,O=C([O-])C.[K+],CCCC#N,"21.5479, 1.0337",0.1453627869996672,0.6971767885426821,0.1574807960088896,0.6819085487077534,0.0,0.0,1.3691437802907915,1,21.5479,1.0337,0.0,2.1361737677527155,0.09106064634242554,5.274567901234571,150.45517032968849,5.304539896238907,-0.5531841563786006,7.027746962962962,0.1487991646362688,0.8118952329299995,0.4028447262140061,-0.01698634590377116,-0.01554134443783465,0.8460137828152596,0.9113877708885423,0.11481309340472523,0.4362971761200039,1.4722222222222223,6.19142857142857,0.1487949276141373,-0.14821558346176197,1.2103786212736194,-0.5531841563786006,7.740994571428569,-0.5531841563786006,6.323420454545456,0.7863729752760501,2.784956745510552,-114.83562841048462,6.068902777777777,0.0,-0.4000032484003989,0.0349576172786116,0.3722653572190197,0.35634726545349127,0.0,0.054074973649483674,11.465277777777779,0.3684447375375004,2.5799434421233527
Result3935661,Cc1ccc(C(C(C)C)P(C(C)C)C(F)(F)CCc2cc(P(Cc3c([O-])cccc3[O-])C(C(C)C)C(F)(F)F)ccc2[O-])cc1,17.959,90.5926,0.0886,O=C([O-])C(C)(C)C.[K+],CCCC#N,"17.9590, 0.1506",0.1428941881283608,0.5051641116163132,0.1556534312908589,0.476153268219384,0.0,0.0,1.3691437802907915,1,17.959,0.1506,0.0,3.2490974729241877,0.1378249221473242,6.157370262390669,179.63585510215765,20.624122080761026,-2.244875725323718,7.695845020408164,0.08224001435331586,0.5036674579584122,-0.08660126682332311,-0.034735315445975364,-0.02531377989166337,0.49427731347302517,0.4710787559285906,-0.07926252777697396,0.29166687366092936,3.307468123861567,6.13241975308642,0.08035109739823029,-0.04983503296871237,1.0449607747311789,-4.147254086907774,7.622195950617284,-1.9023783615840555,6.300792134831457,0.5072111683596322,7.3556270180160706,-283.6121623451083,6.453969180327868,0.0,-0.8898113182386033,0.0533522813214922,0.38719507914256196,0.48504201837945027,45.03667987291831,0.04060546891845293,17.468852459016393,0.29433861410411255,2.7037885701710236
