Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3m,base_GATS2pe,base_GATS3Z,base_GATS1se,solvent_GATS4se,solvent_SdssC,solvent_NsCH3,solvent_VSA_EState9,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3950500,C1=CC(P(c2ccccc2)C2CCCCC2)c2ccccc21,48.116,106.1755,0.1487,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"48.1159, 0.8587",0.5051641116163132,0.1556534312908589,0.476153268219384,0.1428941881283608,1.0624999999999998,0.0,2,0.0,48.1159,0.8587,0.0,2.14373897707231,0.13718076753121988,5.542027777777776,185.493266302042,5.304539896238907,-0.14846707818929983,7.135705611111111,0.13623933493765053,1.1393384375573083,-0.13747164439430984,-0.16759331610266276,-0.0840863255112619,1.1447644589552246,0.5119442350683092,0.01670063458126433,0.16577863236499196,2.241730279898219,5.65705747126437,0.13554668167546602,-0.12963626901959305,0.942002637477139,-0.14846707818929983,7.202445287356317,-0.14846707818929983,6.017468750000002,1.0684834645847405,4.159786115902098,-10.19654930650816,5.660263358778625,0.0,-0.3214936982731419,0.05207654476435564,0.4007424448091804,0.33488523963205974,0.0,0.014798207817978394,14.16030534351145,-0.03574637219476648,4.810473496369274
Result3950499,Cc1[nH]nc(P(c2ccccc2)c2ccccc2CP(Cc2ccccc2O)C(C)C)c1N,46.897,117.0658,0.1207,O=C([O-])C.[Cs+],CC(N(C)C)=O,"46.8969, 0.1062",0.056742661225519415,0.15437109729761034,0.07445192098979814,0.1265444360281399,1.4760842589662049,0.09259259259259278,3,3.4490740740740735,46.8969,0.1062,11.184528232674278,2.834135453721141,0.19537584739835803,5.8771044334975375,195.59931370892807,21.777763669030374,-0.8885140218638898,7.41356560591133,0.11013225646979098,1.0465188070091251,-0.21701441445553174,-0.11711464982220554,-0.06813579358552632,1.0161188828944905,0.5797087369484463,-0.0660004367209246,0.2592129980304149,3.1292397660818714,5.775603539823009,0.11154594899671146,-0.10468952719028995,0.9531053225834856,-1.267274155375456,7.320316,-0.37876013351156623,6.21553880597015,1.0249899515505396,7.416170004896584,43.787712191358025,5.791534210526317,5.733667477162185,-0.34343003063791055,0.08173572666994985,0.39780865092791895,0.38017876496088987,31.18920547353706,0.024418668611877064,17.9,-0.11525567159466772,5.816428847639414
Result3950495,CC(C)Nc1ccc(P(c2ccccc2)c2ccccc2)cc1,46.598,119.9855,0.1413,O=C([O-])C.[K+],CCCC#N,"46.5977, 0.4312",0.6971767885426821,0.1574807960088896,0.6819085487077534,0.1453627869996672,1.3691437802907915,0.0,1,0.0,46.5977,0.4312,0.0,2.8369678089304258,0.12944506950402718,5.542975999999999,212.64162217890697,21.23040829272305,-0.5064895649617873,7.142532848,0.11523861171366599,1.157335245339485,-0.1300107793102431,-0.12781954887218053,-0.0647619047619048,1.2049678608799637,0.2248892177291057,0.1264103957741889,0.1721247211270341,3.068783068783069,5.771076923076923,0.11460290203737374,-0.071761437404185,1.0071152870396016,-0.5064895649617873,7.2950198974358935,-0.5064895649617873,6.102244680851066,1.0837054101108137,6.073380548139297,-30.623502514860547,5.829058095238093,5.316788604006331,-0.3259846876537299,0.04833684909528595,0.37394285051262843,0.3434979967855118,0.0,0.018914353015444085,16.63809523809524,0.022240410976941436,3.541163718534345
Result3950506,c1ccc(P(c2ccccc2)C2CCCCC2)cc1,45.643,101.8879,0.1391,O=C([O-])C.[K+],CC(N(C)C)=O,"45.6434, 0.2440",0.6971767885426821,0.1574807960088896,0.6819085487077534,0.1453627869996672,1.4760842589662049,0.09259259259259278,3,3.4490740740740735,45.6434,0.244,0.0,1.965811965811966,0.13994260097285977,5.517704918032786,190.15493352488028,10.609079792477814,-0.1690432098765433,7.122297442622952,0.1387494294842537,1.210196266372486,-0.20539519397752626,-0.2437520285621551,-0.10831730769230768,1.216182048040455,0.17677669529663687,0.01827506103118108,0.08730712955573286,2.173076923076923,5.625093333333335,0.13789351025769697,-0.0964971993754419,1.0307644465782122,-0.1690432098765433,7.184529599999996,-0.1690432098765433,5.990678571428573,1.1306678555788856,3.7396756543850405,-24.273580246913586,5.7037211538461525,0.0,-0.3194333432789235,0.05544960458864299,0.41686196389119057,0.3238350660549346,0.0,0.011722306294206161,14.134615384615385,-0.03282031992289805,4.309369071532596
Result3950496,OCC#CP(c1cccc(O)c1)c1cccc(O)c1,42.595,114.3621,0.0867,O=C([O-])C.[K+],CC(N(C)C)=O,"42.5946, 0.9604",0.6971767885426821,0.1574807960088896,0.6819085487077534,0.1453627869996672,1.4760842589662049,0.09259259259259278,3,3.4490740740740735,42.5946,0.9604,18.105905631080727,4.091397849462366,0.24424279410807154,6.091515151515151,233.56400127834792,10.609079792477814,-1.0302829218106992,7.6129030303030305,0.028363814682314133,1.0414381511685915,-0.26559682535168105,-0.30210095665815623,-0.16255627648305085,1.0389160070322625,0.2628917115316043,-0.012953790842246413,-0.07474852304227843,5.627118644067797,6.1048,0.0338356164070394,-0.23588630841013894,0.9743414674113422,-1.0302829218106992,7.60959396,-1.0302829218106992,6.4517727272727265,1.0251562970890153,5.275719927070156,16.69883294753086,6.181152542372881,6.606881964512918,-0.3896289114142222,0.10176010328514085,0.35110951709758587,0.37705594055769853,12.13273413692322,0.020184471682413847,20.93220338983051,0.07214901014878052,7.336806653844901
Result3950489,CN(C)c1ccc(-c2ccccc2P(c2ccccc2)C(C)(C)C)c(N(C)C)c1,42.123,106.4087,0.1066,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"42.1233, 0.2124",0.6971767885426821,0.1574807960088896,0.6819085487077534,0.1453627869996672,1.0624999999999998,0.0,2,0.0,42.1233,0.2124,0.0,2.4557338086749847,0.0647513880740584,5.6239008620689654,196.09051294646653,20.40889925417877,-0.517041685329825,7.2182138534482725,0.12348833640270102,1.0706427654047541,-0.1302756966580203,-0.21903006029011293,-0.13931542596496513,1.1088382074259644,0.2730017401615745,-0.15284330638468946,0.3936967582399561,2.2959124928036845,5.796738738738741,0.12108837740791863,-0.23655081064385658,1.090696518102137,-0.517041685329825,7.343419333333334,-0.517041685329825,6.116414062500001,1.0267407788867997,6.809406357565369,-117.85796688120656,5.826544559585494,37.99050739240972,-0.44738942315039937,0.021817983638467178,0.3701482871185409,0.3610990580837343,0.0,0.03361440324053595,15.860103626943005,-0.16226328350537164,0.4982783811377232
Result3950491,CC(C)c1ccc(C2CCCCC2c2ccccc2P(C(C)C)C(C)C)c(C(C)C)c1,40.227,108.8069,0.1529,O=C([O-])C.[Cs+],CC(N(C)C)=O,"40.2274, 0.6058",0.056742661225519415,0.15437109729761034,0.07445192098979814,0.1265444360281399,1.4760842589662049,0.09259259259259278,3,3.4490740740740735,40.2274,0.6058,0.0,1.544671201814059,0.11383311162444026,5.408709480122322,166.91654510525368,5.304539896238907,-0.14120709358293504,7.057280483180428,0.11076923076923073,1.3199337521827579,-0.07287647421696894,-0.13891390920758726,-0.07837957584964106,1.3234403391883707,0.3103012199276332,-0.011235711450712995,0.4565626023531567,1.309836718438869,5.556013605442179,0.10906864864039331,-0.09005793025191929,1.4719963960943716,-0.14120709358293504,7.142770666666667,-0.14120709358293504,5.952288461538462,1.2738678309594165,3.614659306845553,-101.33028966177632,5.632116487455199,0.0,-0.3397957652305723,0.03683509404263093,0.4305675902664374,0.3284744591282379,0.0,0.030777153284253317,12.283154121863799,0.004837750891978401,2.872667114217445
Result3950498,Cc1cccc(P(c2ccccc2)c2ccc(PC3CN(C)CCO3)cc2)c1,36.031,118.5876,0.1150,O=C([O-])C(C)(C)C.[Cs+],CC1=CC=C(C)C=C1,"36.0310, 0.7335",0.05199823768686698,0.15285281509040824,0.06442562223749324,0.1243972321309733,1.0624999999999998,0.0,2,0.0,36.031,0.7335,0.0,2.5670498084291182,0.04728748980807142,5.649861111111111,192.31163147785762,21.21815958495563,-0.5376621186883535,7.231808624999999,0.07952698772184422,0.9332198163234512,-0.05798129464947412,-0.03779243083549125,-0.01991442471132994,0.9261251918114437,0.4396684068282412,-0.009161327437296486,0.15173789767281992,3.051396550214517,5.888800000000001,0.08033438164579663,-0.14162731003032067,0.8263363110302392,-0.5376621186883535,7.439096959999998,-0.5376621186883535,6.137120689655173,0.8945118334037151,6.719736739810397,35.481293745536156,5.781217021276595,26.744066759015258,-0.40879834732145703,0.021432379961338087,0.3933612712624797,0.3420296540959024,0.0,0.02041215630614405,16.638297872340427,-0.1889732880645922,1.7987649937644603
Result3950502,CC(P(c1ccccc1)c1ccccc1)P(c1ccccc1-c1cccc(N(C)C)c1)C(C)(C)C,34.382,98.7460,0.1234,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"34.3816, 0.6858",0.5051641116163132,0.1556534312908589,0.476153268219384,0.1428941881283608,1.4760842589662049,0.09259259259259278,3,3.4490740740740735,34.3816,0.6858,0.0,2.211886304909561,0.12412203201418887,5.5034066006600675,200.92485408290284,20.8135294195672,-0.5165784599162022,7.117429947194721,0.14095943284757778,1.158218810754083,-0.01994219943430883,-0.11757447832193882,-0.0712840635350798,1.1641578500959775,0.3103012199276332,-0.11438343097477907,0.2728104189465273,2.2402890695573623,5.677919379844964,0.13988191328184568,-0.1581857760819087,1.121288177338404,-1.0153895584296815,7.2392447364341095,-0.49881109851347927,6.038740000000001,1.0898243902232085,7.9736801178496535,-21.789494741655236,5.695465447154469,18.99525369620486,-0.44525804277083414,0.05069693439705455,0.39863010128167636,0.3528070180661066,0.0,0.028238229968688765,17.178861788617887,-0.07928621843466588,2.910975550529432
Result3950503,Cc1nc(CC(C)(C)P(Cc2cc(O)ccc2O)C(C)(C)C)sc1C,33.165,100.2567,0.1458,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"33.1649, 0.3034",0.5051641116163132,0.1556534312908589,0.476153268219384,0.1428941881283608,1.4760842589662049,0.09259259259259278,3,3.4490740740740735,33.1649,0.3034,11.49902366656781,1.2602602602602604,0.15876229328833316,5.504918660287079,150.030530842886,0.0,-0.4783381624254639,7.191684229665075,0.09175114049639517,1.0130618636351094,0.18262080817820886,0.020687995577920084,0.014950068870523414,0.9843713756231849,0.4505237851453037,-0.30371147190620934,0.3660046104968955,1.3796296296296298,5.702498000000002,0.0937445443994183,-0.23215292458290482,1.0128469813355172,-0.4783381624254639,7.311663660000002,-0.4783381624254639,6.173535714285714,1.0052457067380782,3.5351444558186724,24.859430670339773,5.681602604166667,0.0,-0.36905907063117915,0.06311079304063817,0.4214688534782423,0.3879081202366953,0.0,0.04754043856250132,13.151041666666666,0.18886721299691214,3.61877268824195
