Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3m,base_GATS1se,base_GATS3Z,base_GATS2pe,solvent_NsCH3,solvent_GATS4se,solvent_VSA_EState9,solvent_SdssC,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3950380,c1ccc(P(c2ccccc2)c2ccccc2)cc1,67.81,109.8624,0.1431,O=C([O-])C.[K+],CC(N(C)C)=O,"67.8099, 2.4566",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,67.8099,2.4566,0.0,3.5694444444444446,0.12266737519710581,5.612,232.41498194289477,15.913619688716722,-0.44598765432098797,7.177178666666666,0.1223537854323646,1.0715664487086345,-0.2134428452713452,-0.3187047619047618,-0.14474048442906573,1.078560063643596,0.17677669529663687,-0.010224106262287468,-0.027091402123113537,3.84,5.739473684210526,0.12194683472942648,-0.08217176446339644,1.0134424628342387,-0.44598765432098797,7.251174315789474,-0.44598765432098797,6.054124999999999,0.9797757933650203,5.721885917273355,-17.900807381776236,5.873719999999999,0.0,-0.3226416970818605,0.05014849143074894,0.36878628511041367,0.33485565497361364,0.0,0.011722306294206161,17.96,-0.044573337962727916,3.7432183095241576
Result3950373,c1ccc(Sc2ccccc2P(c2ccccc2)c2ccccc2)cc1,67.615,107.4314,0.1457,O=C([O-])C.[K+],CC(N(C)C)=O,"67.6150, 3.0414",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,67.615,3.0414,0.0,3.8599537037037037,0.10872674269406062,5.676843749999999,260.0162128168549,15.913619688716722,-0.58380884143781,7.254351531249998,0.0992250673854448,1.0002585260847545,-0.19707017310846237,-0.2514767413241445,-0.11872185911401593,0.9018279140838619,0.29705800137780897,0.030890447734348542,-0.022018741825109652,4.366013071895425,5.780263157894737,0.10149528310824606,-0.11215437989448866,0.9946598120012132,-0.58380884143781,7.309490684210523,-0.58380884143781,6.095031250000002,0.9058195965073291,7.673312399861801,-16.132711476909023,5.940156862745097,0.0,-0.32364787897006886,0.045614694090755796,0.37229679751378986,0.3472428002254714,11.761884949391115,0.013169127861582013,23.647058823529413,-0.05002568807748695,3.857738093831136
Result3950390,OC(c1ccccc1)P(c1ccccc1)c1ccccc1,67.408,112.6714,0.1475,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"67.4082, 3.6622",0.5051641116163132,0.1428941881283608,0.476153268219384,0.1556534312908589,2,1.0624999999999998,0.0,0.0,67.4082,3.6622,5.845054792290216,3.65530303030303,0.1587081192980207,5.770901960784313,207.20665413444476,10.609079792477814,-0.8328189300411526,7.341697333333331,0.09485040276179527,0.9988792932875834,-0.11421520757205023,-0.16224535989135358,-0.07921258914363176,0.9751462055396736,0.17677669529663687,-0.08298861423404687,-0.03347444946005934,3.815602836879432,5.8389375,0.09605874064777892,-0.07547148819171598,0.9879454963758336,-0.8328189300411526,7.358449750000002,-0.8328189300411526,6.160025,0.969822293803489,5.963487457239168,-6.398481584077146,6.020367021276594,0.0,-0.3159870606432383,0.06264343416445164,0.36500705598487854,0.3457781981598994,66.73003775307771,0.014859057955569462,17.829787234042552,-0.059450153907301545,4.799737117798984
Result3950377,C1=CC(c2ccccc2)=C[N-]C1=Cc1cccc(P(c2ccccc2)c2ccccc2)c1,67.24,109.7529,0.1203,O=C([O-])C.[K+],CCCC#N,"67.2403, 4.1652",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,1,1.3691437802907915,0.0,0.0,67.2403,4.1652,0.0,4.028871391076116,0.09649541519696073,5.684768493150684,224.17406242489167,15.913619688716722,-0.6126738853162277,7.236091945205478,0.10383127797015171,0.860566301914687,-0.09369612884502417,-0.10698198198198205,-0.05234159779614325,0.8463761823295979,0.39085287035933247,-0.04223940958455177,0.08831322478867067,4.251683501683502,5.871585106382979,0.10304822081207377,-0.0341694853372522,1.016301050040737,-0.6126738853162277,7.344699191489357,-0.6126738853162277,6.150254237288134,0.8242663250866541,9.254690592668862,-15.383479236812576,5.913666666666665,0.0,-0.7033207633140415,0.03292323814915529,0.33423373900831815,0.34482385398388965,12.26632195828206,0.014965861925561048,18.143939393939394,-0.014372039827024622,2.9766430340836396
Result3950383,CC(C)P(c1ccccc1N(C)C)C(C)c1ccccc1[N+](=O)[O-],67.035,104.3861,0.1225,O=C([O-])C.[K+],CCCC#N,"67.0350, 4.7811",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,1,1.3691437802907915,0.0,0.0,67.035,4.7811,0.0,2.5707434052757794,0.1208177495557839,5.718414893617022,172.66578282274335,10.204449627089385,-0.5925925925925919,7.341369617021277,0.12207100591715973,0.4672300370006434,-0.06321080613567377,-0.1940369586453924,-0.11960628854443177,0.35733441532050586,0.19245008972987526,-0.12292967279469177,0.35017431491357726,1.8668005354752344,5.868252873563218,0.11952709413049617,-0.16977535321856724,1.0574534036927563,-0.5925925925925919,7.422184,-0.5925925925925919,6.259334,0.5122744906695632,5.22762020296272,-109.64566718599761,5.904519277108434,18.99525369620486,-0.44489235716452247,0.04282125162541118,0.3862632233104915,0.45457756568825636,32.29444517073921,0.03104591039681649,15.313253012048193,-0.18290172100432653,0.4948831763742463
Result3950374,CCC(=O)P(c1ccc(F)cc1)c1c(C#N)cccc1-c1nnc([S-])n1C,66.755,113.8699,0.1255,O=C([O-])C.[K+],CC(N(C)C)=O,"66.7552, 5.6212",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,66.7552,5.6212,5.817220841045895,6.171929824561403,0.06790319950797151,6.248017187500002,260.2265461394497,10.609079792477814,-1.5419172545561446,7.7353133984375,0.05158530447911422,0.5413497684560139,-0.24501186124132823,-0.31187162434336535,-0.20879840609382908,0.5399906549525417,0.5368206793270569,-0.005880126506310898,0.30982440112790866,6.52319309600863,6.21956111111111,0.0536347886171753,-0.1315974996637103,1.094135410998266,-1.5419172545561446,7.689399777777778,-1.5419172545561446,6.504479545454546,0.5293554147394004,7.271557056405209,-69.30435878054931,6.4611825242718455,0.0,-0.7582367032793924,0.028384078597222917,0.34013124717007176,0.3910182960857745,0.0,0.02590553155319258,27.737864077669904,0.3347946655937547,0.5232617418272141
Result3950388,CN(C)N(Cc1cnn(C)c1)c1ccccc1P(C(C)(C)C)C(F)(F)F,58.943,113.0154,0.1024,O=C([O-])C.[K+],CCCC#N,"58.9433, 4.6092",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,1,1.3691437802907915,0.0,0.0,58.9433,4.6092,0.0,3.3808525506638714,0.051032151328714845,6.134186746987952,172.60963275805324,10.313452420193439,-2.3744529886714627,7.65420739759036,0.10626501471104279,0.539257366004623,-0.21749509443089332,-0.07415310749533213,-0.05550513667550007,0.5391386869865176,0.2276709006307398,-0.1507276604665384,0.3494023526203295,3.3946830265848664,6.397659574468086,0.10144606340686976,-0.0666808141261335,0.9149937594757666,-2.3744529886714627,7.855691893617022,-2.3744529886714627,6.487503773584907,0.5366190764224383,5.076638804011148,-232.78143034553284,6.7082380368098145,19.10425648930891,-0.4386901637668478,0.01767755817066206,0.35687166474063675,0.49161107636268464,37.35768456755371,0.04528818571424445,17.67484662576687,-0.1411797419703829,-2.004686005657676
Result3950389,CC(C)c1ccc(CN(Cc2ccc(P(c3ccccc3)C(C)(C)C)cc2)c2ccccc2)cc1,58.52,112.9760,0.1311,O=C([O-])C.[K+],CCCC#N,"58.5201, 3.1643",0.6971767885426821,0.1453627869996672,0.6819085487077534,0.1574807960088896,1,1.3691437802907915,0.0,0.0,58.5201,3.1643,0.0,2.0405885337392187,0.08664274666038103,5.467565145228216,178.6523052075933,15.508989523328292,-0.4305023431981778,7.094917784232364,0.11032332087905626,1.0719633977802723,-0.034221246028150326,-0.054682893961088185,-0.031440868286127646,1.093892369662909,0.3319273052604535,-0.24214231975687514,0.29448432055983154,2.1710189452124933,5.738984848484849,0.10856282733605997,-0.005343270763681293,1.1217247206680996,-0.4305023431981778,7.2748472272727245,-0.4305023431981778,6.06933552631579,1.0308362090211425,8.106739734252212,-54.176722290564776,5.7339585253456224,4.899909730850478,-0.4277848548673584,0.028399854879373677,0.36797651523241676,0.346970987464415,0.0,0.02712948310411114,13.235023041474655,-0.05243019773353377,2.1845459677406645
Result3950386,c1ccc([CH-]C2(c3ccc(P(c4ccccc4)c4ccccc4)cc3)CCCC2)cc1,56.001,94.3934,0.1443,O=C([O-])C(C)(C)C.[K+],CCCC#N,"56.0012, 2.1424",0.5051641116163132,0.1428941881283608,0.476153268219384,0.1556534312908589,1,1.3691437802907915,0.0,0.0,56.0012,2.1424,0.0,2.971870604781997,0.11543762718667112,5.53234375,204.070294935046,15.913619688716722,-0.5454249432855935,7.130158135416665,0.11404222338588466,1.027538782336432,-0.09628005990040041,-0.10921367949681653,-0.05779132365215055,1.0320020481310805,0.4839232481775282,-0.03053664250992946,0.14266295236088627,2.9480604865220252,5.747777777777776,0.11317847568758296,0.0007363334783063348,1.0975136862114323,-0.5454249432855935,7.255556111111108,-0.5454249432855935,6.062119047619048,0.9711862700734402,7.758933900263634,-43.58416234869362,5.776304733727811,0.0,-0.4610909426648881,0.04001023321562615,0.35779959924431864,0.33779583931483936,0.0,0.016262808415998944,15.479289940828401,0.05428640380848427,4.022778572794317
Result3950375,CC(C)c1[c-]c(-c2ccccc2P(C(C)C)C2(C)CCSC2)c([O-])c(C(C)C)c1,55.14,104.2064,0.1236,O=C([O-])C.[Cs+],CC(N(C)C)=O,"55.1400, 4.7178",0.056742661225519415,0.1265444360281399,0.07445192098979814,0.15437109729761034,3,1.4760842589662049,3.4490740740740735,0.09259259259259278,55.14,4.7178,0.0,2.404761904761905,0.12504595168968613,5.559012145748988,190.80428436540086,10.411067291079613,-0.3843961535231377,7.205299384615384,0.11105067536941347,0.8120509145754233,-0.08875368569842855,-0.18089948756119206,-0.11867112379807693,0.6328258565670192,0.40350776226746743,-0.08675986942752838,0.45684991435296435,2.083333333333333,5.616098360655737,0.11171129506516234,-0.12267828657333264,1.2491249346424214,-0.3843961535231377,7.225556540983607,-0.3843961535231377,6.024181818181818,0.849075109162115,3.549566243516743,-131.74074074074076,5.855947596153846,11.505707213493578,-0.9324040406623496,0.047933183469164496,0.43186268707122544,0.2929553768691017,0.0,0.035131839752224434,16.26923076923077,0.3374112671584844,3.4568549543791733
