Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
0.0,O=C([O-])C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.1,105.0,5.47
1.0,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.1,105.0,29.16
2.0,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,90.0,10.34
3.0,O=C([O-])C(C)(C)C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.64
4.0,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,90.0,13.19
5.0,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,90.0,16.92
6.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.15
7.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,29.4
8.0,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,90.0,9.59
9.0,O=C([O-])C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.1,105.0,7.26
,O=C([O-])C(C)(C)C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.1413,105.1834,43.8499
,O=C([O-])C(C)(C)C.[K+],CN(C)c1ccccc1-c1ccccc1P(C)C(C)(C)C,CC(N(C)C)=O,0.1082,105.147,42.96090000000002
,O=C([O-])C.[Cs+],CC(C)c1ccccc1P(c1ccccc1)c1c(C(C)C)cccc1C(C)C,CC(N(C)C)=O,0.0804,105.0428,41.88549999999999
,O=C([O-])C.[K+],CC(C)c1cc(-c2ccccc2P(Cc2ccccn2)C(C)(C)C)c(O)c(C(C)C)c1,CCCC#N,0.0845,105.5179,32.961900000000036
,O=C([O-])C.[K+],C(=CP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.0796,104.2352,29.802400000000024
,O=C([O-])C.[Cs+],Cc1ccc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2c(C(=O)Oc3ccc(C(F)(F)F)cc3C)cc(C(F)(F)F)cc2C(F)(F)F)cc1,CC(N(C)C)=O,0.149,90.3258,18.3779
,O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)C2CCCCC2)c2ccccc2)cc1,CC(N(C)C)=O,0.0886,104.9742,13.055600000000005
,O=C([O-])C.[K+],[c-]1ccccc1CP(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.0619,104.647,7.2428000000000115
,O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)C2CCCCC2)c2ccccc2)cc1,CCCC#N,0.1151,105.0246,2.2430999999999983
,O=C([O-])C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCCC#N,0.0911,104.8828,0.096
,O=C([O-])C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCC#N,0.1045,105.3259,81.55999999999997
,O=C([O-])C.[K+],CN(C)c1ccccc1-c1ccccc1P(C)C(C)(C)C,CCCC#N,0.1384,105.4771,38.1683
,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.1043,105.3017,32.162400000000055
