Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS1se,base_GATS3m,base_GATS3Z,base_GATS2pe,solvent_SdssC,solvent_NsCH3,solvent_GATS4se,solvent_VSA_EState9,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3953340,OCN1CCN(C2(P(O)O)CNc3ccccc32)CC1,40.5665,103.7425,0.1045,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"40.5665, 2.2467",0.1243972321309733,0.05199823768686698,0.06442562223749324,0.15285281509040824,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,40.5665,2.2467,5.280013656925258,2.694885361552028,-0.05004686400091798,5.914760550458717,129.99305344976776,5.316788604006331,-2.1314367073990095,7.572505889908257,0.15781390845658186,1.1979932779197728,0.024798026322390615,-0.015287769784172633,-0.009784172661870486,1.1906429482885246,0.6543114314057381,0.12349242605103289,-0.002455230884939793,1.8017585931254998,6.349949333333335,0.15357479046066008,-0.16188477015651537,0.9599372621171343,-2.1314367073990095,7.835036666666664,-2.1314367073990095,6.5623023809523815,1.1352950887590976,3.777938044872907,-50.5192901234568,6.029512230215827,44.771387381068685,-0.3581030399948415,-0.01831806892084524,0.3648295835216872,0.3700331984501237,29.165378004696915,0.024575389569267303,12.62589928057554,-0.07513301868825123,2.4230219191485913
Result3953338,COP(OC)c1ccccc1,28.9267,104.8495,0.1340,O=C([O-])C.[K+],CC(N(C)C)=O,"28.9267, 2.7840",0.1453627869996672,0.6971767885426821,0.6819085487077534,0.1574807960088896,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,28.9267,2.784,0.0,2.3423423423423424,-0.20972889184086765,5.305853658536586,152.8615093838596,5.304539896238907,-0.8513374485596708,7.048615219512195,0.27482383087764245,1.1486578443135225,0.1199033364281683,-0.1488721804511278,-0.06428571428571428,1.1083712006385515,0.05892556509887896,-0.3863959283455146,-0.07393473678593349,1.3714285714285714,6.231142857142858,0.26317401504213006,0.03734535673974447,1.9112530043851588,-0.8513374485596708,7.845755771428573,-0.8513374485596708,6.3145772727272735,1.0571653399778984,2.8001358161847065,-30.04979083766962,6.049828571428572,14.219595082555067,-0.38937311196700886,-0.10587704758677657,0.4084950628828141,0.34348778804447283,30.33183534230805,0.010879409528292222,12.028571428571428,-0.018040131350261446,-3.497358702171273
Result3953336,CP(CC1(N)CCN1C1NCC1C(=O)O)C1CCCCC1,27.1701,96.1170,0.0727,O=C([O-])C.[K+],CC(N(C)C)=O,"27.1701, 3.5272",0.1453627869996672,0.6971767885426821,0.6819085487077534,0.1574807960088896,0.09259259259259278,3,1.4760842589662049,3.4490740740740735,27.1701,3.5272,0.0,1.6508960573476703,0.17845288705073625,5.681302013422819,129.2986897714586,11.050456081168516,-0.0451045078525234,7.337403919463086,0.10769837125700403,0.9730098574992404,-0.044200041038163385,-0.08946754999386579,-0.05522320245352316,0.9313204058018955,1.0966396746985667,-0.11895945089842677,0.27975755802253677,1.259018759018759,5.898289583333334,0.10937374307928233,0.08357501322943117,0.8223916912316414,-0.0451045078525234,7.4558670625,-0.0451045078525234,6.2963039215686285,0.963187148705441,1.402299274615629,-3.877227081308717,5.734072077922079,25.916248443525607,-0.3507283857100167,0.06064281453513023,0.4467586491555192,0.4404800303719761,0.0,0.03150275061458796,11.188311688311689,0.27040514526518933,4.354620500618076
Result3953353,CP(C)C(CO)C1NCCN(Cc2cccc(-c3ccccc3)c2)C12NCC(=O)N2,20.3582,118.5835,0.1043,O=C([O-])C(C)(C)C.[Cs+],CCCC#N,"20.3582, 3.3448",0.1243972321309733,0.05199823768686698,0.06442562223749324,0.15285281509040824,0.0,1,1.3691437802907915,0.0,20.3582,3.3448,0.0,2.5170068027210886,0.12753568713210972,5.841243243243244,156.07710728120708,15.950365812018994,-0.3874663801605296,7.459718018018019,0.09208491254719212,0.9623050647930934,-0.05603837181856135,-0.09595734328116128,-0.05781681366201656,0.9454072330945944,0.6358768554439503,-0.05112457591800038,0.26927864092062015,2.297979797979798,6.0910408695652185,0.09311955723889567,-0.0681841254785085,1.0246907626983537,-0.3874663801605296,7.5922870956521695,-0.3874663801605296,6.3549218750000005,0.9359763711129623,5.732975234348961,-38.954595372941704,5.974985909090909,39.57080239071571,-0.35825219964562127,0.04145158576786188,0.38786329533946823,0.3890117126064767,6.06636706846161,0.024245704907042545,14.39090909090909,0.11680016164761425,3.1399278232295322
Result3953344,OC(O)P(CP(O)CP)c1ccccc1,19.769,104.6707,0.1443,O=C([O-])C(C)(C)C.[K+],CCCCOC(C)=O,"19.7690, 4.1353",0.1428941881283608,0.5051641116163132,0.476153268219384,0.1556534312908589,-0.18199074074074065,2,1.0555555555555556,0.0,19.769,4.1353,0.0,2.170155662909286,0.023548987629267097,6.06540625,157.85610433145752,5.304539896238907,-1.1020137314184935,7.773645593750001,-0.031512605042016736,1.16483486650149,-0.14959769979150414,-0.24544179523141657,-0.12681159420289856,1.1164793027088176,0.05892556509887896,-0.06525854462122695,-0.08664710327013299,2.792270531400966,5.785358333333332,-0.026625913615823924,0.07697905275345457,0.9369449089965901,-2.185434513311497,7.450009791666666,-1.0834207818930037,6.20132,1.1353113992030954,1.8113134436495235,34.14452674897122,6.067930434782608,11.805996864019667,-0.3076491997489348,0.01904486780000013,0.5695528806701221,0.3603970272707518,30.33183534230805,0.023543190308779174,18.91304347826087,0.12026534943688479,5.61234236330158
Result3953337,NC(N)(CP(c1ccccc1)c1ccccc1)C1(N)CNC(C2=NN(c3ccccc3)CC2)CN1,18.7902,91.1122,0.0807,O=C([O-])C.[Cs+],CCCC#N,"18.7902, 4.5597",0.1265444360281399,0.056742661225519415,0.07445192098979814,0.15437109729761034,0.0,1,1.3691437802907915,0.0,18.7902,4.5597,11.325720070739823,2.4565560821484986,0.18407912965895476,5.796221266968326,154.86863497708777,43.452571955931575,-0.7751601175434673,7.364536696832579,0.07970467402364781,1.1650997279802902,-0.04778365633408589,-0.007383241758241758,-0.004515858013022476,1.210888180519627,0.558430337232153,0.07262185059482605,0.1903328473420804,2.488405797101449,6.074108661417323,0.08117039553117542,-0.1636171705907877,1.0519317244206066,-0.7751601175434673,7.54419844094488,-0.7751601175434673,6.375912328767123,1.1169278862101317,8.023736545716117,67.71915071270949,5.821881304347827,30.805091769160178,-0.395390829092998,0.05710815879190153,0.34885146589847066,0.3525242513019972,30.33183534230805,0.025514065177992006,13.478260869565217,-0.01368307879901059,5.7708912488628
Result3953350,CC(C)P(C(C)C)C(N)CC1(N)CCNCCNC(N)CCNCCN1,18.5349,105.1705,0.1492,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"18.5349, 6.0855",0.1243972321309733,0.05199823768686698,0.06442562223749324,0.15285281509040824,-0.18199074074074065,2,1.0555555555555556,0.0,18.5349,6.0855,0.0,1.0717299578059072,0.15243932188799478,5.53071939799331,115.25829176929373,38.468156847511885,-0.24831487729204893,7.21274519063545,0.07288657808588477,1.429355534350343,0.16214354759709046,0.041994140060108404,0.019403006754303145,1.4645747894623944,0.0,0.01122477573502767,0.1360590640515828,0.8904705417160933,5.841022727272728,0.07303840063508836,0.054019387270953734,1.1113517416687495,-0.24831487729204893,7.413508636363634,-0.24831487729204893,6.252507142857143,1.3967814902664013,1.9716223479903494,4.390486268581506,5.706794306049823,39.26853843547545,-0.26488838971012135,0.043433651942857164,0.45277429715435236,0.2863819364037033,0.0,0.028873342463997313,9.341637010676157,0.14591941932789954,1.9258041174341793
Result3953346,O=C1NC(=NC(F)F)C(I)(P(c2ccccc2)c2ccccc2)S1,18.4271,94.2173,0.0713,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"18.4271, 2.5253",0.1243972321309733,0.05199823768686698,0.06442562223749324,0.15285281509040824,-0.18199074074074065,2,1.0555555555555556,0.0,18.4271,2.5253,5.835619785757269,5.892307692307692,0.0469814821429289,6.430126315789474,273.18487885372394,15.925868396484145,-1.1284104938271604,7.944536968421054,-0.006433660705412657,0.5589584420479381,-0.3080388555240809,-0.22636617471080975,-0.15230810520665589,0.5671795203323494,0.5388575758933196,-0.06136692089146814,-0.021032589551422905,5.4256038647343,6.518953225806452,-0.005926747839201657,-0.2629719776165038,0.660529773609456,-1.1284104938271604,7.991368822580646,-1.1284104938271604,6.571131578947369,0.5481177098410065,5.340556990989024,-9.786288675506785,6.599041304347825,0.0,-0.3433960256179626,0.04228204402900661,0.3922565481338903,0.5173652551293623,60.6636706846161,0.027848242257495232,55.42391304347826,0.2716390925368065,2.971655640099976
Result3953345,CCCOCCCC(Br)P(CCC)C(C)CC,17.832,101.4386,0.1382,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"17.8320, 2.2159",0.1428941881283608,0.5051641116163132,0.476153268219384,0.1556534312908589,0.0,2,1.0624999999999998,0.0,17.832,2.2159,0.0,0.5660493827160493,0.07234278858918843,5.3350222222222214,130.06961654059396,0.0,0.1533293819928525,7.077121333333335,0.02976935758182825,1.0589703071925878,-0.09231072813338706,-0.1019048755269227,-0.035152338230654195,0.8813403510193244,0.0,0.03445947958323675,0.09558204598694617,0.35157126823793494,5.572163636363634,0.025883952236379217,0.0392507005790718,1.257221717270474,0.1533293819928525,7.256009988636365,0.1533293819928525,5.981967391304349,1.0311300470758644,-0.30141511103345664,-21.04939389366732,5.584140151515149,19.375673956493756,-0.4174395049275923,0.0314861160973479,0.6077679699017365,0.2631835009609866,0.0,0.014516537786820357,15.446969696969697,-0.06901195859198711,-1.5817413081861695
Result3953343,CC(F)P(C1CCCCC1)C(C)(C)C(c1ccccc1)N1CCOCC1,17.6128,101.4339,0.1056,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"17.6128, 3.4901",0.1265444360281399,0.056742661225519415,0.07445192098979814,0.15437109729761034,0.0,2,1.0624999999999998,0.0,17.6128,3.4901,5.912763800052205,1.6471544715447153,0.08527407483516311,5.544947368421053,158.08456420672528,0.0,-0.718024481397497,7.200961052631581,0.12573584691547168,0.7072124077575963,-0.03096055307667055,-0.08606433014717035,-0.046906332044735675,0.6878473611073056,0.17677669529663687,-0.03503199987417842,0.20014217511654347,1.5488079172289697,5.866280991735538,0.12295724756996684,-0.020130553543477543,1.1262140081842322,-0.718024481397497,7.437013157024791,-0.718024481397497,6.152380952380954,0.7260332147110607,2.918294074994405,-51.38234113357289,5.881907692307692,26.303276740850986,-0.41441626330914744,0.028638761034113835,0.4210041798131891,0.32568393105250293,6.923737199690624,0.025282295334142554,13.210526315789474,-0.1829226938728869,1.34100795760974
