Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
0.0,O=C([O-])C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.1,105.0,5.47
1.0,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.1,105.0,29.16
2.0,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,90.0,10.34
3.0,O=C([O-])C(C)(C)C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.64
4.0,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,90.0,13.19
5.0,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,90.0,16.92
6.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.15
7.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,29.4
8.0,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,90.0,9.59
9.0,O=C([O-])C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.1,105.0,7.26
,O=C([O-])C.[Cs+],CC(C)c1cccc(C(C)C)c1-c1cccc(C(C)C)c1P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1092,112.796,77.97000000000007
,O=C([O-])C.[K+],Cc1nc(-c2cccc(C(C)(C)C)c2CP(C2CCCCC2)C2CCCCC2)c2ccccc2c1CP(C)C,CC(N(C)C)=O,0.0732,102.2613,36.962200000000024
,O=C([O-])C.[K+],C(=CP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.1005,100.6957,29.802400000000024
,O=C([O-])C.[K+],CCN(C)c1cc(C)c(C)cc1Nc1c(-c2ccccc2P(C)c2ccccc2)cccc1C(C)C,CC(N(C)C)=O,0.0966,96.6386,20.029300000000006
,O=C([O-])C.[K+],CC(C)c1ccccc1P(c1ccccc1)c1ccccc1N(C)C,CCCC#N,0.1025,98.8961,8.633999999999995
,O=C([O-])C.[Cs+],CC(C)(C)Cc1ccc(-c2ccccc2)c(P(C2CCCCC2)C(C)(C)C)c1,CCCC#N,0.0786,108.8315,6.8153
,O=C([O-])C(C)(C)C.[K+],CC(C)c1ccc(P(c2ccccc2)c2ccccc2)c(-c2ccccc2P(C(C)C)C(C)C)c1,CCCC#N,0.1056,103.7043,4.792999999999998
,O=C([O-])C.[K+],CP(CPC1C[NH2+]CCS1)c1ccccc1,CCCC#N,0.1156,103.704,4.0502
,O=C([O-])C.[K+],CC(C)P(C(C)C)C1NC(C)(C)C(c2ccccc2)S1,CC(N(C)C)=O,0.1023,95.279,3.1956
,O=C([O-])C.[K+],[c-]1ccccc1CP(C1CCCCC1)C1CCCCC1,CCCC#N,0.1098,107.5355,0.9086
,O=C([O-])C.[Cs+],CCP(c1ccc(-c2cc(C)ccc2C)cc1)C(C)(C)CC,CCCC#N,0.0643,116.1576,49.848700000000015
,O=C([O-])C(C)(C)C.[K+],CCP(c1ccc(-c2ccc(C)cc2C)cc1)C(C)(C)CC,CCCC#N,0.0978,109.5943,45.982700000000015
,O=C([O-])C.[K+],CC(C)(C)CC(C)(C)c1cccc(-c2ccc(P(c3ccccc3)c3ccccc3)cc2[O-])c1Oc1ccccc1,CC(N(C)C)=O,0.1362,110.2967,38.700700000000005
,O=C([O-])C.[K+],OCP(c1ccccc1)C1CCCCC1,CC(N(C)C)=O,0.1093,99.887,24.432500000000022
,O=C([O-])C.[K+],CP(CPC(P)P(c1ccccc1)c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.0721,100.5271,16.8416
,O=C([O-])C(C)(C)C.[K+],[O-]P([O-])c1c(P)ccc(P)c1CP(C1CCOCC1)C(c1ccccc1)c1ccccc1,CC1=CC=C(C)C=C1,0.0735,102.2112,10.25059999999999
,O=C([O-])C.[K+],CC(Cc1ccccc1)c1ccccc1[Si](C)(C)c1ccccc1CSc1cccc(P(c2ccccc2)c2ccccc2)c1,CC1=CC=C(C)C=C1,0.1067,116.2318,5.293299999999999
,O=C([O-])C(C)(C)C.[K+],C(=CP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,CCCC#N,0.0842,101.8049,4.162999999999998
,O=C([O-])C.[K+],ONCCP(CC1CCCC[NH2+]C1)C1CCCCC1,CC1=CC=C(C)C=C1,0.1119,104.3612,1.9616999999999998
,O=C([O-])C.[K+],CP(C)Cc1ccccc1,CCCC#N,0.1253,104.461,1.2329
