Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
0.0,O=C([O-])C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.1,105.0,5.47
1.0,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.1,105.0,29.16
2.0,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,90.0,10.34
3.0,O=C([O-])C(C)(C)C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.64
4.0,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,90.0,13.19
5.0,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,90.0,16.92
6.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.15
7.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,29.4
8.0,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,90.0,9.59
9.0,O=C([O-])C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.1,105.0,7.26
,O=C([O-])C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.1032,110.5469,86.82959999999996
,O=C([O-])C.[K+],CNC(P)P(c1cc(C)cc(C)c1)c1cccc2c(C)cccc12,CC(N(C)C)=O,0.1172,108.3448,39.8029
,O=C([O-])C.[K+],CC(C)c1cc(O)cc(C(C)C)c1-c1cccc(C(C)C)c1P(c1ccccc1)C1C(C)CC(O)CC1[O-],CC(N(C)C)=O,0.1136,101.4372,39.572899999999976
,O=C([O-])C.[K+],C=C(c1ccccc1)P(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.0846,107.76799999999999,34.68310000000004
,O=C([O-])C.[K+],CN(C)c1cccc(CN(C)c2ccc(C=Nc3ccccc3P(C)C)cc2)c1,CCCC#N,0.0833,100.5569,33.54660000000004
,O=C([O-])C(C)(C)C.[Cs+],CC(C)c1cc(-c2ccccc2)c(P(c2ccccc2)C2CCCCC2C)c(C(C)C)c1,CC(N(C)C)=O,0.1018,102.9231,30.909899999999997
,O=C([O-])C.[K+],CP(C)CP(C)c1cccnc1-c1cc(P(CO)CP(c2ccccc2)c2ccccc2)ccc1O,CC(N(C)C)=O,0.1058,92.4805,15.832699999999988
,O=C([O-])C(C)(C)C.[K+],COc1cc(C(C)C)cc(C(C)C)c1OC(=O)c1cc(C(F)(F)F)ccc1P(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1C,CC(N(C)C)=O,0.1037,91.4501,9.426199999999994
,O=C([O-])C(C)(C)C.[K+],Cc1ccccc1P(CN(CN)Cc1ccc(-c2ccccc2)cc1)c1ccccc1C,CCCC#N,0.0921,111.5169,8.051899999999996
,O=C([O-])C.[K+],CC(C)Oc1cc([N-]c2ccc([PH](C)=O)cc2)cc(P(c2ccccc2)C2CCCCC2)c1,CCCC#N,0.091,91.9927,5.769399999999999
,O=C([O-])C.[K+],C=C(c1ccccc1)P(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.0856,107.9179,34.68310000000004
,O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.0831,111.3964,30.02300000000002
