Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS3m,base_GATS1se,base_GATS3Z,solvent_SdssC,solvent_VSA_EState9,solvent_NsCH3,solvent_GATS4se,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3952974,CC=NOP(c1ccccc1)C1(C(=NO)c2ccccc2)C=NN(C(C)=O)C1(C)C(C)=NO,59.9081,116.9815,0.1078,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"59.9081, 1.1161",0.1556534312908589,0.5051641116163132,0.1428941881283608,0.476153268219384,0.09259259259259278,3.4490740740740735,3,1.4760842589662049,59.9081,1.1161,16.40668912909274,6.43758573388203,0.06621211603468319,6.402433617021277,208.81839204260766,5.304539896238907,-1.8171886285378347,7.909860468085105,0.11624035561900475,0.6731452690117401,-0.09813280676464375,-0.21241690884190148,-0.1432792019421961,0.6651970411104013,0.6903562342426182,0.00855917280954693,0.32891677013290116,5.75,6.171902000000002,0.1121504481277669,-0.060878523237410734,1.1278777435029712,-1.8171886285378347,7.651662840000003,-1.8171886285378347,6.572614754098361,0.6703478578121834,8.421659123004195,13.947790651898693,6.566015686274508,0.0,-0.4278723563143567,0.021251056002429432,0.32783655012561774,0.40971356650411633,48.53093654769288,0.024078853289731663,23.127450980392158,-0.2593669520762495,1.3348922267289678
Result3952993,CP(c1ccccc1)c1ccccc1,34.9091,115.6808,0.1517,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"34.9091, 1.0186",0.1574807960088896,0.6971767885426821,0.1453627869996672,0.6819085487077534,0.0,0.0,2,1.0624999999999998,34.9091,1.0186,0.0,1.773809523809524,0.13847459782615712,5.4088,156.28560830695412,10.609079792477814,-0.17078189300411517,7.057559680000002,0.13851265014055703,1.220554821118731,-0.01811765140842562,-0.030401958783921653,-0.014095832742065184,1.2286866359447002,0.11785113019775792,-0.08991436526654267,0.1443185452437587,1.7586206896551724,5.6103555555555555,0.13821461091294607,0.09309427412193925,1.1123758220232267,-0.17078189300411517,7.173270488888891,-0.17078189300411517,5.989767857142859,1.1093597060238567,3.684834099518648,5.103659672475402,5.554931034482758,6.664825604232536,-0.3198763830423775,0.06347687883889293,0.43364325186971103,0.32198088712438,0.0,0.014943104618667867,11.137931034482758,-0.022508689634045023,3.7382964632858524
Result3952975,Cc1n[nH]cc1P(c1ccccc1)c1cnn(-c2cc(-c3cccc4c3OC=CO4)cc3c2OC=CO3)c1,25.2976,105.9050,0.0954,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"25.2976, 0.9636",0.15437109729761034,0.056742661225519415,0.1265444360281399,0.07445192098979814,0.0,0.0,2,1.0624999999999998,25.2976,0.9636,30.735708068366723,6.962692619626926,0.049910070581100766,6.312491764705881,229.59777748086498,34.86107150391692,-0.876083716829418,7.799264176470587,0.09808348823677832,0.7715721927189526,-0.11212133191080867,-0.09725575303061432,-0.05543102959285803,0.8360881107192963,0.9030841097061901,0.03393279483107172,0.22034184445289057,6.349610757254069,6.448438095238095,0.09797759167346085,0.1776967396189269,0.8852754375510694,-0.876083716829418,7.883157257142855,-0.876083716829418,6.648087692307693,0.7325079453137574,10.90634753730637,-20.937009018977797,6.383567515923565,0.0,-0.4976950290509497,0.015916615716228537,0.3020398467456429,0.4646936488106878,60.39742968883162,0.01992265082896319,22.29299363057325,-0.8567881731794964,1.025514471620433
Result3952986,CC(C)P(C(C)C)C(C)(C)C(O)=C1NC(N)NC(=O)C1=O,23.5695,116.1256,0.1320,O=C([O-])C.[K+],CCCCOC(C)=O,"23.5695, 0.6183",0.1574807960088896,0.6971767885426821,0.1453627869996672,0.6819085487077534,-0.18199074074074065,0.0,2,1.0555555555555556,23.5695,0.6183,11.456204184712009,2.320570570570571,0.1830352956421792,5.594108737864078,135.49563229647015,16.367244685174846,-0.6063349290333411,7.3409517572815535,0.06670219380051522,0.9259361372351494,0.2839371130834666,0.03863248471056748,0.027632107669849082,0.8771520956587181,0.19874168162164588,-0.08525735102568115,0.3881848564366812,1.4169787765293385,5.928008235294116,0.06854608213193422,0.06428449504958744,1.0807667521734603,-0.6063349290333411,7.4948689647058835,-0.6063349290333411,6.3613723404255325,0.9180742352320675,2.2976177428947926,-18.933442873989137,5.945595505617979,0.0,-0.36346804388289694,0.0624561060733364,0.4081882618680099,0.4800687100878442,13.847474399381248,0.04782863386401653,12.202247191011235,0.15815855552657979,2.914944290308262
Result3952984,CSc1cc(C)c2c(P(CO)C3C(=O)C(=O)CN3c3ccccc3)c(O)n(N=N)c2c1C,22.8126,116.1297,0.0968,O=C([O-])C(C)(C)C.[Cs+],CC1=CC=C(C)C=C1,"22.8126, 0.8265",0.15285281509040824,0.05199823768686698,0.1243972321309733,0.06442562223749324,0.0,0.0,2,1.0624999999999998,22.8126,0.8265,5.782929233689873,5.003703703703704,0.16415338395871118,6.37575842105263,202.4751634596219,10.204449627089385,-1.7414465755437984,7.932676531578949,0.06153977945902421,0.7497031581124598,-0.14351554054796423,-0.27468994612178504,-0.19850321395775944,0.7600767574000484,1.1564845764491445,-0.05273894796436353,0.3263351323340977,4.783333333333333,6.1967867346938785,0.0649982123236066,0.1086814695585691,1.0454558137325909,-1.7414465755437984,7.714808020408163,-1.7414465755437984,6.548520689655173,0.7384692639130945,7.491303304076102,-53.611651872257944,6.416246111111111,24.048405689329286,-0.413960543656942,0.06227861404712094,0.3636690504435595,0.44410763711862117,56.501445993662315,0.028413768500746523,22.533333333333335,-0.16916779761245287,4.069998561820692
Result3952983,CNc1cnc(CP(C(C)(C)C)C(C)(C(C)C)C(C)C)o1,22.2429,91.8276,0.0847,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"22.2429, 2.0942",0.15285281509040824,0.05199823768686698,0.1243972321309733,0.06442562223749324,0.09259259259259278,3.4490740740740735,3,1.4760842589662049,22.2429,2.0942,0.0,1.0148148148148148,0.07710666471986623,5.5458719999999975,124.11650401996054,5.316788604006331,-0.2780682581674643,7.247006104000002,0.1233935128518971,1.0338630272633476,-0.04372640421764453,-0.03010114469141784,-0.019417096421315828,0.9989990296929195,0.19037142086468112,-0.07231999535504752,0.5204587467200233,0.8363806844819504,5.689752475247527,0.12083441075929476,0.18525648112212903,0.8781669783099472,-0.2780682581674643,7.298827465346537,-0.2780682581674643,6.102657407407407,1.0368408248617984,1.7509560266778958,-8.801503835797385,5.584017299578061,12.36446058668352,-0.49581954124089106,0.025847446043209907,0.4504456158879813,0.41057425647567664,7.04767198267719,0.046250815847702416,9.40084388185654,0.1867726524013517,-0.8965321649541236
Result3952981,CC(C)P(C(C)C)C(NCS)[PH](=O)C1CC1,21.9537,93.2596,0.0614,O=C([O-])C.[K+],CCCC#N,"21.9537, 0.7448",0.1574807960088896,0.6971767885426821,0.1453627869996672,0.6819085487077534,0.0,0.0,1,1.3691437802907915,21.9537,0.7448,0.0,1.0645773979107314,0.03394198583760787,5.43595061728395,137.68505374798698,5.316788604006331,-0.2070627572016457,7.194757012345678,0.07196423420824917,1.1281248700137267,0.027804040452295023,-0.1490252864972596,-0.07907826029479804,0.9332465074460141,0.27514319970787926,-0.09277441369245812,-0.04621115981408099,0.5856481481481481,5.539352631578948,0.0767449415355927,-0.28974144120282685,1.419737818451645,-0.2070627572016457,7.233933881578945,-0.2070627572016457,5.942892682926829,1.0981729692419298,0.23074550906883218,-40.460330050454964,5.7105916666666685,5.876788389733356,-0.4032416629767691,0.020115570975609738,0.617813920744622,0.36757027608398585,0.0,0.03218399357376015,12.916666666666666,-0.06190385849321386,1.3798072815259246
Result3952988,COC(P)P(C)C1(C)CCCC1,16.7731,94.6994,0.1000,O=C([O-])C(C)(C)C.[K+],CCCCOC(C)=O,"16.7731, 0.4178",0.1556534312908589,0.5051641116163132,0.1428941881283608,0.476153268219384,-0.18199074074074065,0.0,2,1.0555555555555556,16.7731,0.4178,0.0,0.5266666666666666,-0.011579936635633465,5.220115942028985,92.13616311737793,0.0,0.015689300411523055,7.0059994202898555,0.01072961373390558,1.0193544559155094,-0.0009720450200297857,0.002197802197802198,0.001201923076923077,0.9376704271985694,0.1860042339640731,-0.16550561162296407,0.21936918722199752,0.29166666666666663,5.566944262295083,0.012554325280828702,0.15131587581671793,0.905775374039628,0.015689300411523055,7.252080836065574,0.015689300411523055,5.92228125,1.021075746987049,-0.1619220147234568,-10.197530864197528,5.38954326923077,13.77462314551007,-0.41243544558780965,-0.0070641074218750904,0.5948429317531018,0.27743789072552616,7.109797541277533,0.03342022526906168,7.528846153846154,0.00032538761422972254,-0.834552521873178
Result3952977,COC([O-])OC1COC(CCP(C)C)=N1,16.5103,103.4987,0.1475,O=C([O-])C(C)(C)C.[Cs+],CC1=CC=C(C)C=C1,"16.5103, 0.4535",0.15285281509040824,0.05199823768686698,0.1243972321309733,0.06442562223749324,0.0,0.0,2,1.0624999999999998,16.5103,0.4535,6.606881964512918,2.223765432098765,0.0347297874398179,6.266,135.9830323899473,5.106527394840706,0.06123233415451268,7.910157574468086,0.13676818812770475,0.7854651159772204,-0.046900043402285194,-0.10736674516567714,-0.05357852224576271,0.8349349205900488,0.16596365263022672,-0.24543511609756774,0.34164678161722867,3.047080979284369,6.46344827586207,0.13669776615054186,-0.3043940316985872,1.0019629899570794,0.06123233415451268,8.079671965517242,0.06123233415451268,6.51684375,0.7535902389448795,1.6433393431503394,14.474295910493831,6.198528813559323,33.20824074172344,-0.822050135579074,0.013941253099609283,0.4801296320878458,0.41345194853279327,0.0,0.025788090629526805,15.76271186440678,0.3864585719846074,-4.066815912771343
Result3952985,CN(Cc1ccccn1)C1(CP(=O)([O-])[O-])CC(CP(C)C(C)(C)C)=CC(O)C1,13.2805,94.8217,0.1003,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"13.2805, 1.0630",0.1556534312908589,0.5051641116163132,0.1428941881283608,0.476153268219384,0.0,0.0,2,1.0624999999999998,13.2805,1.063,0.0,2.043724279835391,0.0005016287730780837,6.072713989637306,138.0916043548747,9.78682320550495,-0.34099283402213487,7.697952357512952,0.22656041991556025,0.9162786360514047,-0.1322931273602298,0.012133468149646108,0.008695652173913044,0.8282028810787251,0.2484483729529041,-0.14103061707809172,0.08872228365070321,1.8111111111111111,6.01082300884956,0.2200726906236558,0.0089294041002692,0.5472275018939775,-0.34099283402213487,7.569785716814159,-0.34099283402213487,6.1965377049180335,0.8759073111419531,3.5306955545750167,-23.290260631001374,5.833099130434782,26.036317641845567,-0.845036252231813,0.0002142580536493188,0.45307035903750914,0.33494312172607743,36.22270302574638,0.045718429235816635,14.030434782608696,1.002916111550661,1.2815725670188347
