Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS1se,base_GATS3m,base_GATS3Z,base_GATS2pe,solvent_SdssC,solvent_NsCH3,solvent_GATS4se,solvent_VSA_EState9,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3953216,C=C(C)P(C[Si](C)(C)[N-]C1CC[NH+](C)CC1)C1CCCCC1=C(C)C,36.6078,104.3353,0.1093,O=C([O-])C(C)(C)C.[Cs+],CC1=CC=C(C)C=C1,"36.6078, 1.8969",0.1243972321309733,0.05199823768686698,0.06442562223749324,0.15285281509040824,0.0,2,1.0624999999999998,0.0,36.6078,1.8969,0.0,0.8318318318318317,0.14532149285000898,5.377046511627908,153.0201423233217,4.899909730850478,-0.12283854968599184,7.044659674418604,0.21376418496906446,1.6894204601355214,-0.1247261077951705,-0.1352718078381796,-0.07369146005509646,1.8128019596164393,0.23848394329714995,0.026004215256358928,0.22857585463326316,0.7537277537277537,5.53101076923077,0.20796588959229897,-0.012275082166165347,1.0375510399279366,-0.12283854968599184,7.129917584615385,-0.12283854968599184,5.920865671641791,1.5808698014983362,1.4580574321437023,-9.7979797979798,5.433216450216451,25.922368975960726,-0.6963325767463809,0.08922390069689819,0.5833541871424373,0.39833677495961756,0.0,0.03572143112776726,11.995670995670995,0.09439275603599244,6.792013225161541
Result3953209,O=C(C1CCCCC1)P(C1CCCCC1)C1CCCCC1,34.5889,96.8296,0.0619,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"34.5889, 6.2598",0.1453627869996672,0.6971767885426821,0.6819085487077534,0.1574807960088896,0.0,2,1.0624999999999998,0.0,34.5889,6.2598,0.0,1.1955815464587396,0.15502730504031711,5.617577777777778,155.80532843789888,0.0,-0.3199485596707823,7.251211955555555,0.13845185651353034,0.8451323184296874,-0.1857599042344271,-0.17141988446336281,-0.07436425029017624,0.6427177870995262,0.17677669529663687,-0.027716658332539366,0.11826787193606543,1.289173789173789,5.5756491228070155,0.13773600485608342,-0.09702756422088475,1.3775005834844407,-0.3199485596707823,7.174408561403507,-0.3199485596707823,5.967910714285714,0.9103171393418916,0.2701925752825236,-46.51938220799674,5.7839391025641005,0.0,-0.3850500022509396,0.05405189653557428,0.4853175110583838,0.3262662343254529,0.0,0.014859057955569462,12.602564102564102,-0.042637711826496436,4.292990410733777
Result3953219,CC(C)P(C([O-])=NNN)C(Br)(c1ccccc1)c1ccccc1,34.1005,109.0306,0.1216,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"34.1005, 0.7178",0.1428941881283608,0.5051641116163132,0.476153268219384,0.1556534312908589,0.0,2,1.0624999999999998,0.0,34.1005,0.7178,0.0,3.5643097643097637,0.1572404657840921,6.039072058823528,218.48153219026582,16.483991855321385,-1.2161882716049381,7.589684926470588,0.013896525653802524,0.735042278306084,-0.3664607362022684,-0.31041300527240784,-0.19104921579232018,0.6376900156573101,0.10206207261596575,0.060723667831319356,0.2112514300335325,3.4577160493827166,5.917828767123288,0.01211460081446799,-0.13380040009707606,1.2000935069107381,-1.2161882716049381,7.473606863013697,-1.2161882716049381,6.335970454545455,0.7327691775742,4.322102464866636,-105.79694136377427,6.350703333333331,0.0,-0.8717758244211438,0.06925210347742759,0.3957981946594949,0.3388572721532915,74.51114508399735,0.024918367428141307,26.583333333333332,0.0019039149866344096,4.583836410437596
Result3953217,C=C([N-]c1cccc(P(c2ccccc2)c2cccc([N-]Cc3ccc(C)cc3)c2)c1)c1cc[c-]cc1,34.0289,94.4008,0.1313,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"34.0289, 1.3163",0.1243972321309733,0.05199823768686698,0.06442562223749324,0.15285281509040824,-0.18199074074074065,2,1.0555555555555556,0.0,34.0289,1.3163,0.0,3.8017429193899788,0.08298958557239214,5.729698224852071,214.6923661592347,15.913619688716722,-0.7816118793082878,7.265475893491123,0.09911632027741607,0.8325419355331654,-0.09193826734398107,-0.02294303797468354,-0.01194667066137368,0.82534734690865,0.4741862036926658,-0.09408405579797353,0.18751843530553633,4.337552742616034,5.894891891891892,0.09802841953185225,0.05051413721358535,1.0738676094812996,-0.7816118793082878,7.37340418018018,-0.7816118793082878,6.172847826086956,0.8079463918330828,10.745465996039517,28.364315874059454,5.883943037974683,0.0,-0.7163150380935379,0.027106489092621405,0.32941013327410484,0.33210130914196795,30.33183534230805,0.018681456253601316,17.689873417721518,0.14987713714028605,2.2776656149009944
Result3953403,C=C(C=C1CSC(P(CC)C(C)(C)C)N1CN)c1ccccc1,32.5397,107.1002,0.1182,O=C([O-])C.[Cs+],CC1=CC=C(C)C=C1,"32.5397, 2.9706",0.1265444360281399,0.056742661225519415,0.07445192098979814,0.15437109729761034,0.0,2,1.0624999999999998,0.0,32.5397,2.9706,0.0,1.4309978768577492,0.13498754194755105,5.492467065868263,147.29317245621314,5.733667477162185,-0.1132370431025631,7.151674179640719,0.11535981795771305,1.2708581713573681,-0.12607396677406593,-0.13509824634003792,-0.0804893767950448,1.238211098907178,0.35999208731677995,-0.11136527979805629,0.35285549102381636,1.1533463287849253,5.7001734042553185,0.11658651361332475,0.20024734636815575,1.0149626418502815,-0.1132370431025631,7.316560436170211,-0.1132370431025631,6.100056603773586,1.2029574880265077,2.9059179080268525,-20.469939367375257,5.696119883040935,18.583454823113854,-0.412545125702054,0.054843052562925654,0.45107340514901845,0.3333913805221246,17.828252017852726,0.030724127790057544,12.508771929824562,0.10191472027023878,2.8259087501520224
Result3953402,CC(C)(C(c1cccnc1)C([NH3+])C1CC1)P(c1ccccc1)C1CCCCC1,32.4779,91.7761,0.1115,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"32.4779, 2.4910",0.1428941881283608,0.5051641116163132,0.476153268219384,0.1556534312908589,0.0,2,1.0624999999999998,0.0,32.4779,2.491,0.0,1.6108527131782946,0.1587292738314031,5.4934036697247715,171.59551362156202,11.038207373401093,-0.277404677920551,7.133287553516818,0.11392268664537346,1.2834851897936899,-0.08316817367194299,-0.11934782608695652,-0.0670166015625,1.3212178248274258,0.510792793836993,-0.05409357659318961,0.2641229832895269,1.4947916666666665,5.669225806451614,0.11378217513966497,-0.02570081044901813,1.2194184570514295,-0.277404677920551,7.233091693548387,-0.277404677920551,6.086059701492537,1.230418221270579,4.0410121720635885,-54.06944444444445,5.72467265625,0.0,-0.37677254333883237,0.05272176633443939,0.4110224561456871,0.7040512773116662,6.196843571613076,0.02395928691486687,13.79296875,0.35454659000174915,5.051076484887268
Result3953205,C=C([O-])CP(c1ccccc1)C1C=CC=C1O,30.6579,106.6128,0.1499,O=C([O-])C.[Cs+],CCCCOC(C)=O,"30.6579, 1.7441",0.1265444360281399,0.056742661225519415,0.07445192098979814,0.15437109729761034,-0.18199074074074065,2,1.0555555555555556,0.0,30.6579,1.7441,5.759164871656176,3.5868544600938965,0.17732761229719393,5.995974025974026,191.98266897913166,10.411067291079613,-0.752829218106996,7.59400296103896,0.08741252413127415,0.7898895516125164,-0.11842851263085127,-0.2593804213135068,-0.14520985084980917,0.7516422088497655,0.21436317934124424,-0.08029719961943421,0.07956056037862268,4.1066666666666665,5.851461538461539,0.08961021979510356,-0.006972245369668895,0.652511485110466,-0.752829218106996,7.393717884615386,-0.752829218106996,6.229000000000002,0.7873490362849108,3.6664692483244385,12.037717912154267,6.063880000000001,6.161910027467921,-0.8928374048424863,0.07594508115694619,0.3889905582053144,0.3574651020197103,42.483875555975814,0.023804294824767074,16.52,0.020159837760316213,4.69867480411907
Result3953223,C#CC(CCO)Oc1ccc(P(C[SiH3])c2ccccc2)cc1,30.343,91.3173,0.1061,O=C([O-])C.[K+],CCCCOC(C)=O,"30.3430, 1.8125",0.1453627869996672,0.6971767885426821,0.6819085487077534,0.1574807960088896,-0.18199074074074065,2,1.0555555555555556,0.0,30.343,1.8125,5.749511833283905,2.842789598108747,-0.14526147445055665,5.457893805309737,197.8702792706867,15.345942746277863,-0.2658539911163369,7.10132217699115,-0.06907453574572774,0.966336655559815,-0.09150833747427511,-0.0975659099620938,-0.0467514311662602,1.0031108889048446,0.16596365263022672,0.09707548081198582,0.20024671359354995,2.1855345911949686,5.836224657534245,-0.05926681259967337,0.01365695145552934,1.2575673130667846,-0.2658539911163369,7.396343643835617,-0.2658539911163369,6.078011363636365,0.9125008280972841,5.050233493555934,-37.57196081966228,5.66930283018868,12.392066145971302,-0.5100733818950253,-0.1171388151218054,0.45153686812942107,0.3770411693644769,12.13273413692322,0.013977061683831516,16.358490566037737,-0.04078207907350104,-7.338386347161779
Result3953204,C=C1[NH2+]c2c(SC)cc3c(C)c(P(c4ccccc4)c4ccccc4)[nH]c3c2C=C1[O-],29.7167,117.6529,0.0908,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"29.7167, 0.3993",0.1243972321309733,0.05199823768686698,0.06442562223749324,0.15285281509040824,-0.18199074074074065,2,1.0555555555555556,0.0,29.7167,0.3993,5.697039313055833,4.198748043818466,0.14632864722666494,5.799421176470588,222.23478270336702,26.467412190715223,-0.7496371240540114,7.371906594117646,0.0812693335133925,0.9337921315186243,-0.21480845862316447,-0.2092214006089604,-0.13496071829405168,0.8668823438685588,0.8269354889592507,-0.12006526679721771,0.2741132564619691,3.9487734487734487,5.931167010309279,0.0841895530531529,-0.005693753754430042,1.1342020566939353,-0.7496371240540114,7.448479876288657,-0.7496371240540114,6.284793103448276,0.8923723025136083,7.88955272240386,-28.911124659181368,6.024079870129869,6.255769183511404,-0.8838205151426101,0.05698822649971914,0.36643681824419433,0.5189234085103586,5.316788604006331,0.024661124653358596,21.363636363636363,0.22410793160465226,5.310236878034612
Result3953221,CP(CC(=O)C=O)CC1CN=CO1,27.9334,111.9179,0.1246,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"27.9334, 6.8848",0.1243972321309733,0.05199823768686698,0.06442562223749324,0.15285281509040824,-0.18199074074074065,2,1.0555555555555556,0.0,27.9334,6.8848,6.103966387748303,1.199623352165725,0.11462126876939473,6.176022727272727,148.25444486457107,0.0,-0.42261316872427934,7.831756454545456,0.11675511751326763,0.6599803384300026,0.06313710760671105,-0.028685548293391434,-0.014044444444444446,0.6710236889098751,0.05892556509887896,-0.1882562117857367,0.26066891321195024,2.2444444444444445,6.132863636363637,0.11833061102709158,0.04259906772315795,0.7518665497199791,-0.42261316872427934,7.737697545454544,-0.42261316872427934,6.427020000000002,0.6389095127610209,1.9481935880542771,-52.586567901234545,6.363333333333336,25.533402065080953,-0.5077335622739622,0.0526282644608,0.47564539006916867,0.43362044846847075,6.664825604232536,0.02158986227386573,13.866666666666667,-0.20355057325865053,-1.0023162529837044
