Unnamed: 0,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
0.0,O=C([O-])C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.1,105.0,5.47
1.0,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.1,105.0,29.16
2.0,O=C([O-])C(C)(C)C.[K+],CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,CC(N(C)C)=O,0.1,90.0,10.34
3.0,O=C([O-])C(C)(C)C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.64
4.0,O=C([O-])C.[K+],C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CC(N(C)C)=O,0.1,90.0,13.19
5.0,O=C([O-])C.[Cs+],FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,CC(N(C)C)=O,0.1,90.0,16.92
6.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,28.15
7.0,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2CCCCC2)C3=CC=CC=C3,CC(N(C)C)=O,0.1,105.0,29.4
8.0,O=C([O-])C.[K+],P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,CC(N(C)C)=O,0.1,90.0,9.59
9.0,O=C([O-])C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.1,105.0,7.26
,O=C([O-])C.[K+],CC(C)c1cc(C(C)C)c([O-])c(P(c2ccccc2C[CH-]c2ccccc2)C(C)(C)C)c1,CC(N(C)C)=O,0.0669,98.4931,43.17549999999999
,O=C([O-])C(C)(C)C.[K+],CC([N-]c1cccc2ccccc12)=C1CCCC(P(C)c2ccc(OC(C)(C)C)cc2)C1,CCCC#N,0.0948,91.3561,37.96709999999997
,O=C([O-])C.[K+],C(=CP(c1ccccc1)c1ccccc1)CC1=NCCN1,CC(N(C)C)=O,0.1059,111.8471,37.11790000000001
,O=C([O-])C.[K+],C(=CP(c1ccccc1)c1ccccc1)c1cccc2ccccc12,CC(N(C)C)=O,0.1049,102.8367,35.62750000000001
,O=C([O-])C.[K+],O=C=NNCP(c1ccccc1)c1ccccc1,CC(N(C)C)=O,0.1008,109.5492,33.459800000000016
,O=C([O-])C.[K+],CN(C)c1ccc(Nc2ccc(-c3ccccc3P(C)C(C)(C)C)c3ccccc23)c2ccccc12,CCCC#N,0.1005,107.5184,30.428600000000035
,O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.0964,98.1371,30.02300000000001
,O=C([O-])C.[K+],c1coc(P(c2ccco2)C2(c3ccco3)CO2)c1,CC(N(C)C)=O,0.0981,92.2762,25.097799999999985
,O=C([O-])C(C)(C)C.[K+],CC(C)OP(C)c1ccccc1C(C)(O)Oc1ccnc2ccccc12,CC1=CC=C(C)C=C1,0.1213,90.3805,12.722100000000005
,O=C([O-])C.[Cs+],O=P([O-])(O)C(O)CP(O)O,CC(N(C)C)=O,0.1104,94.0419,10.686199999999994
,O=C([O-])C.[K+],CCC1=NC(P(c2ccccc2)C2CCC[NH2+]C2)C(=Cc2ccccc2)N1,CC(N(C)C)=O,0.0839,110.6596,32.607600000000005
,O=C([O-])C(C)(C)C.[Cs+],CC(C)C1=NC(=NO)C(c2cc(C(C)C)ccc2P(c2ccccc2)C2CCCCC2)O1,CC(N(C)C)=O,0.107,112.5228,28.493
,O=C([O-])C.[K+],CC(C)(C)c1ccc(-c2cc(CP(C(C)(C)C)C(C)(C)C)c3cccc([N-]c4ccccc4)c3n2)cc1,CC1=CC=C(C)C=C1,0.1237,102.4334,26.44820000000001
