Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS3Z,base_GATS2pe,base_GATS3m,base_GATS1se,solvent_GATS4se,solvent_SdssC,solvent_VSA_EState9,solvent_NsCH3,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3948928,CC(C)c1ccc(C(O)CP(c2ccccc2)c2ccc(P(C(C)C)C(C)C)cc2)cc1-c1ccccc1,48.535,111.3444,0.0758,O=C([O-])C(C)(C)C.[K+],CCCC#N,"48.5347, 0.0005",0.476153268219384,0.1556534312908589,0.5051641116163132,0.1428941881283608,1.3691437802907915,0.0,0.0,1,48.5347,0.0005,0.0,2.2726831635128577,0.1522265103863431,5.487404109589042,173.01404496603254,15.913619688716722,-0.7030276366376456,7.141937479452055,0.12247092324840386,1.114508713045654,0.08302559857872066,0.005690088659520957,0.0032575757575757486,1.0476775211710296,0.3319273052604535,-0.058135353057076365,0.28342319715909453,2.1219603441825665,5.64784827586207,0.12226445242138337,0.03142004215341935,1.1633040796251835,-0.8922855913265659,7.217548372413793,-0.18925795468892037,6.03544578313253,1.0876264134642648,7.549297015720429,-3.489999999999995,5.722941666666667,6.161910027467921,-0.33659098639200474,0.06015464955333743,0.4109513454299053,0.35376396939780674,0.0,0.0263496213566219,13.871212121212121,-0.021121440266324995,4.192518242882299
Result3947825,Cc1nc(C)c(C2(C)[NH2+]C(c3ccccc3C(C)(C)C)OC2P(C)C2CCCCC2)s1,48.534,117.2967,0.0750,O=C([O-])C(C)(C)C.[K+],CC1=CC=C(C)C=C1,"48.5344, 0.0004",0.476153268219384,0.1556534312908589,0.5051641116163132,0.1428941881283608,1.0624999999999998,0.0,0.0,2,48.5344,0.0004,5.845054792290216,1.6501053899427884,0.11761804928079309,5.624818493150684,163.06955966009554,5.316788604006331,-0.24382905013857403,7.302970315068494,0.12017272428430537,1.060215830535085,0.08333415890136395,-0.04395256503027765,-0.029540029819992195,1.0218782258269532,0.8782239731506438,-0.10300603478258098,0.4619510169961592,1.6482974910394266,5.783083687943261,0.1210260566660648,0.07859091103823083,1.2136561705890228,-0.24382905013857403,7.367307092198581,-0.24382905013857403,6.142932432432433,1.0343186974699612,3.5543396459864756,-77.46235682220606,5.904283064516129,6.664825604232536,-0.36856580325707355,0.04249347272488625,0.4343292915596922,0.5201875729426271,11.336785877934737,0.03707051931152729,14.786290322580646,0.3414794796207286,3.346502450431806
Result3947834,c1ccc(P(c2ccccc2)c2ccccc2)cc1,48.534,101.4151,0.1526,O=C([O-])C(C)(C)C.[K+],CCCC#N,"48.5345, 0.0005",0.476153268219384,0.1556534312908589,0.5051641116163132,0.1428941881283608,1.3691437802907915,0.0,0.0,1,48.5345,0.0005,0.0,3.5694444444444446,0.12266737519710581,5.612,232.41498194289477,15.913619688716722,-0.44598765432098797,7.177178666666666,0.1223537854323646,1.0715664487086345,-0.2134428452713452,-0.3187047619047618,-0.14474048442906573,1.078560063643596,0.17677669529663687,-0.010224106262287468,-0.027091402123113537,3.84,5.739473684210526,0.12194683472942648,-0.08217176446339644,1.0134424628342387,-0.44598765432098797,7.251174315789474,-0.44598765432098797,6.054124999999999,0.9797757933650203,5.721885917273355,-17.900807381776236,5.873719999999999,0.0,-0.3226416970818605,0.05014849143074894,0.36878628511041367,0.33485565497361364,0.0,0.011722306294206161,17.96,-0.044573337962727916,3.7432183095241576
Result3947832,[O-]c1ccccc1P(Cc1ccccc1)c1ccccc1,44.936,109.8029,0.1267,O=C([O-])C.[K+],CCCCOC(C)=O,"44.9363, 0.0704",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.0555555555555556,-0.18199074074074065,0.0,2,44.9363,0.0704,0.0,3.4484126984126986,0.12380910782682712,5.824307692307691,211.60538222742582,15.71560718731852,-0.6604938271604939,7.368445890109887,0.10789301717699781,0.6491610109376794,-0.09043453060918627,-0.1087122526900382,-0.05320468174019399,0.5376208109289938,0.26254020451338433,-0.07557673307702768,0.08259005938489264,4.182170542635658,5.808,0.10801565346038408,-0.11592271918351993,0.9569893242167197,-0.6604938271604939,7.322472539682542,-0.6604938271604939,6.123923076923077,0.6628550840642088,5.961056665334596,22.33300868436003,5.907749999999999,0.0,-0.8884221618327197,0.04902063350577236,0.3687642254732094,0.3252488525737842,42.46456947923127,0.015660808070122125,17.825581395348838,-0.021793968562211365,3.48700646202507
Result3948922,Cc1ccc(NC(C)(C)P(c2ccc(C)c(C)c2)C(C)C)cc1C,44.181,104.2855,0.0607,O=C([O-])C.[K+],CCCC#N,"44.1809, 0.1319",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.3691437802907915,0.0,0.0,1,44.1809,0.1319,0.0,1.2549775208734746,0.12060694767202967,5.336537313432835,143.59027387547977,10.621328500245237,-0.33870879524649333,7.02545126368159,0.1140494401256749,1.282617255703762,0.16567914628284108,0.002848886065052975,0.001827792972859243,1.298013955896781,0.3595617594742968,-0.144760519965684,0.473940869106592,1.0693012600229095,5.599178431372552,0.11242788197205579,-0.2537259796704541,1.3249861548057473,-0.33870879524649333,7.186996647058824,-0.33870879524649333,6.0158859649122824,1.2333705310870486,4.278559807442519,-42.29349332325522,5.612538659793813,5.316788604006331,-0.3392361899920223,0.04205748273543987,0.40988022950183123,0.332524973155902,0.0,0.04051314477246475,10.927835051546392,0.1171226478839935,2.26571311879135
Result3948925,Cc1cc(P(C(C)C)C(C)(C)NC(=O)c2ccccc2)cc(C)c1C,44.148,102.2336,0.0894,O=C([O-])C.[K+],CCCC#N,"44.1478, 0.1420",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.3691437802907915,0.0,0.0,1,44.1478,0.142,0.0,1.6962962962962964,0.12044304214854883,5.426445000000002,151.47040454872075,10.621328500245237,-0.5576411459645585,7.104683420000002,0.10323345814417245,0.8727256686367689,0.1704370193241181,-0.02758661959188556,-0.01792902284880894,0.7491205381779513,0.2576672467205248,-0.15622270755692394,0.425205849046166,1.4860368389780156,5.686022222222225,0.10225114876690035,-0.2620722021620465,1.3312135871826882,-0.5576411459645585,7.2599461616161625,-0.5576411459645585,6.079598214285715,0.8910660923194305,4.785339924669843,-51.56556677890009,5.782419786096256,0.0,-0.3571953989776533,0.04206794731920963,0.39578639539441346,0.3932490872732812,30.33183534230805,0.03821914888534186,12.20855614973262,0.16792340435886055,2.232269869173122
Result3948924,CC(N(CN(C)C)CP(C(C)C)C(C)C)N(N)C(N)=S,43.495,111.4625,0.1326,O=C([O-])C.[Cs+],CC(N(C)C)=O,"43.4951, 0.0398",0.07445192098979814,0.15437109729761034,0.056742661225519415,0.1265444360281399,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,43.4951,0.0398,0.0,0.8988689288090485,0.059364975551588914,5.522727894736843,127.73572795224428,11.576337747428424,-0.09217529604434316,7.212347257894738,0.07666058857030734,1.226820350979206,-0.027231620673833428,-0.04450600184672209,-0.023767258382643014,1.1995081510852916,0.0,-0.2605627537874008,0.36443814473580594,0.8481481481481482,5.850241935483871,0.07749752221574074,0.10477484256708175,1.285741769473102,-0.09217529604434316,7.460296494623655,-0.09217529604434316,6.248756862745098,1.2007936807732826,1.7430608867095874,-17.308641975308635,5.68790388888889,27.049879964708012,-0.3735309042171449,0.022585337474145973,0.4803678688849531,0.3483981310250252,0.0,0.04205255209773595,11.772222222222222,0.12344357758442756,-3.3427641828067816
Result3947835,CP(C1=NC(O)C(S(C)(=O)=O)N1)c1ccccc1,43.315,102.8687,0.0636,O=C([O-])C.[K+],CCCCOC(C)=O,"43.3146, 0.0103",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.0555555555555556,-0.18199074074074065,0.0,2,43.3146,0.0103,5.576708190299181,3.958089668615984,0.11597386703655377,5.922952380952381,153.21888366917545,10.621328500245237,-0.7627572016460904,7.595563365079365,0.20220989159022382,0.795898563382453,0.0005153625019701627,-0.07309644670050762,-0.05289256198347108,0.6670619063453973,0.4223395586726224,-0.061403985411524184,0.036707634526284595,1.874074074074074,6.286018644067797,0.19942997315908614,-0.03565101958194857,1.0577977599401325,-0.7627572016460904,7.867508677966102,-0.7627572016460904,6.474864705882353,0.744891119971344,3.8866182228371846,-44.32272217120702,5.981982666666666,12.92059478774394,-0.3929808261669944,0.05617493146937341,0.4809384143828048,0.4499318635119087,36.99666094654059,0.038519341478658514,17.266666666666666,0.03597327985530062,4.737894698001019
Result3947830,CCN(CP(c1ccc(C)cc1)c1ccc(N)cc1)c1ccc(OC)c(C=NC)c1C,32.003,107.6421,0.1064,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"32.0025, 0.3479",0.6819085487077534,0.1574807960088896,0.6971767885426821,0.1453627869996672,1.0624999999999998,0.0,0.0,2,32.0025,0.3479,5.749511833283905,2.6962962962962966,0.08339592054693927,5.668613861386137,174.03834993931653,25.979519954290527,-0.5801784168742943,7.2668666336633665,0.1034698465448149,0.993982797849411,-0.09066549247306897,-0.09475388601036273,-0.05347661997057506,1.0082521922581595,0.4290897021739777,-0.06180786721786811,0.35572628318478106,2.345423143350604,5.916274545454548,0.10231776605878463,0.04552178446469807,1.1247377821257496,-0.5801784168742943,7.456910745454547,-0.5801784168742943,6.239084615384616,0.9609442082942832,7.90700265865224,-40.940312110212176,5.814258031088082,37.62164794833445,-0.5285133848967886,0.027508776539499423,0.3652135272202402,0.3832730203194241,24.41370178492015,0.022423163041504084,15.155440414507773,-0.12339868235659267,1.414096488395154
Result3948926,CC(O)P(c1ccccc1[CH-]C(P)P(C)c1ccccc1)C(C)P,21.627,94.4337,0.1030,O=C([O-])C(C)(C)C.[K+],CC(N(C)C)=O,"21.6271, 1.3603",0.476153268219384,0.1556534312908589,0.5051641116163132,0.1428941881283608,1.4760842589662049,0.09259259259259278,3.4490740740740735,3,21.6271,1.3603,0.0,1.7078189300411524,-0.02765061701660362,5.345580838323354,168.90720578380444,10.609079792477814,-0.6134770279854056,7.05038149700599,-0.05468450555768487,1.135940608336374,-0.019598553302868627,-0.05228237567047697,-0.02946788263472482,1.0519679235023296,0.16596365263022672,-0.0443476778399129,0.2437914110356919,1.373667663522736,5.52549090909091,-0.05091258933567808,0.04231421161168877,1.3422443021968122,-0.8894601156649218,7.1580169318181825,-0.2759830876795162,5.918230769230768,1.0967777343231155,3.397998368611253,-59.03124629178712,5.62512546583851,6.664825604232536,-0.4507692953028842,-0.019171100562631722,0.5078672006063204,0.3107689087074973,6.923737199690624,0.02802592518550681,17.801242236024844,0.13557315318307878,2.1257655169943575
