Folder Name,Ligand_SMILES,Fitness,temperature,concentration,base_SMILES,solvent_SMILES,Reaction_yield,base_GATS2pe,base_GATS3Z,base_GATS1se,base_GATS3m,solvent_GATS4se,solvent_VSA_EState9,solvent_SdssC,solvent_NsCH3,yield_pred,yield_Std,ligand_PEOE_VSA10,ligand_AATS4dv,ligand_MATS1p,ligand_AATS6are,ligand_AATS5v,ligand_SlogP_VSA1,ligand_MINsssP,ligand_AATS6se,ligand_MATS1Z,ligand_GATS1are,ligand_MATS6v,ligand_MATS5d,ligand_AATSC5d,ligand_GATS1se,ligand_Xch-7d,ligand_MATS3i,ligand_MATS1dv,ligand_AATS5dv,ligand_AATS2are,ligand_MATS1m,ligand_MATS7i,ligand_GATS4dv,ligand_SsssP,ligand_AATS2se,ligand_MAXsssP,ligand_AATS1pe,ligand_GATS1pe,ligand_ETA_eta_FL,ligand_ATSC5dv,ligand_AATS5pe,ligand_SMR_VSA6,ligand_BCUTc-1l,ligand_AATSC1p,ligand_AXp-1dv,ligand_BCUTc-1h,ligand_EState_VSA7,ligand_AETA_eta_BR,ligand_AATS5Z,ligand_ATSC2c,ligand_AATSC1v
Result3952128,CN(C)c1ccccc1P(CCn1nnc(-c2ccccc2)n1)c1ccccc1,29.5054,111.2057,0.0582,O=C([O-])C.[Cs+],CCCC#N,"29.5054, 0.8875",0.15437109729761034,0.07445192098979814,0.1265444360281399,0.056742661225519415,1.3691437802907915,0.0,0.0,1,29.5054,0.8875,0.0,3.1640625,0.08518662137402855,5.882865100671141,190.24444155768302,15.508989523328292,-0.5430682348385167,7.425355288590603,0.12978450874020495,0.614238263822447,-0.09086240858154661,-0.17813718856960917,-0.09372971331644087,0.5709175915668856,0.417339307458981,-0.11186385263778109,0.3357853767285401,3.3529411764705883,6.058233333333334,0.12716427469089078,-0.05265979512304308,1.1900389070297273,-0.5430682348385167,7.536626559139783,-0.5430682348385167,6.351433928571429,0.6292858475685532,7.930140860031058,-26.761617200444785,6.00953382352941,25.15716372367278,-0.4448074277370973,0.028704631300278893,0.3490786534078945,0.37841614108068394,30.33183534230805,0.018547133508993847,17.360294117647058,-0.1810700241130774,0.610855023116043
Result3952112,FCCP(NP(c1ccccc1)c1cccc2ccccc12)c1ccccc1,29.3475,103.6283,0.1192,O=C([O-])C(C)(C)C.[Cs+],CCCCOC(C)=O,"29.3475, 0.1272",0.15285281509040824,0.06442562223749324,0.1243972321309733,0.05199823768686698,1.0555555555555556,0.0,-0.18199074074074065,2,29.3475,0.1272,0.0,3.3813559322033897,0.058846657524056205,5.796591836734694,214.97093218755094,20.771421210864695,-0.813068258167464,7.345900748299319,0.1483377116286992,0.7909366681027157,-0.04000346920251559,-0.0828705057000877,-0.04123636363636363,0.7142850655878357,0.3603979726599627,-0.008945025210073716,-0.01086482740926285,3.3922558922558923,5.874616091954024,0.14504616441129256,-0.10878531968168456,0.9736700916092692,-1.6071236982447294,7.3860731379310325,-0.7940554400772655,6.157739622641508,0.766519846487179,7.424259426730065,14.498725925925926,5.88918712121212,12.836500999742828,-0.35036890907971674,0.02768241628537922,0.39396067471949875,0.3620304013377167,24.26546827384644,0.014061032836335264,21.78787878787879,-0.07804052406946439,3.908652094453753
Result3952120,CC[NH+]=C1[NH+]=C(P(c2ccccc2)C2CCCC2)N(C(C)C)C1(N)c1cc(-c2ccc(C)cc2)nn1-c1ccccc1,29.3418,106.8001,0.1016,O=C([O-])C.[Cs+],CCCCOC(C)=O,"29.3418, 1.0415",0.15437109729761034,0.07445192098979814,0.1265444360281399,0.056742661225519415,1.0555555555555556,0.0,-0.18199074074074065,2,29.3418,1.0415,12.238684400761036,3.7013888888888884,0.10139530472344022,5.919093134328358,198.76295051658633,21.02301683867243,-0.6595564893786199,7.45105808955224,0.10506588773561713,1.0276940605080807,-0.04183808763238482,-0.16836697754931457,-0.1033738287070947,1.067437133673663,1.2197011578238532,0.03308256279757881,0.4210354099748814,3.4764801297648016,5.955231875,0.10422943492805427,-0.09087490376593174,1.178215033769342,-0.6595564893786199,7.449073074999999,-0.6595564893786199,6.276545555555553,0.9904749063276267,9.257751199744291,-82.15545303088557,6.176068613138686,6.544756405912575,-0.41589606393924533,0.030618476823189595,0.3596554838905641,0.6574312597291093,10.748170003606795,0.024241499173354587,18.222627737226276,0.5780458660018906,2.92969799756639
Result3952113,CC(NP(CF)c1ccccc1)n1cc(NP(c2ccccc2)c2ccccc2)cn1,29.2095,108.9613,0.0916,O=C([O-])C(C)(C)C.[K+],CCCCOC(C)=O,"29.2095, 0.0956",0.1556534312908589,0.476153268219384,0.1428941881283608,0.5051641116163132,1.0555555555555556,0.0,-0.18199074074074065,2,29.2095,0.0956,12.581454988951347,3.3059701492537314,0.05779316378709029,6.010567532467532,192.04464049107162,26.08820981487103,-1.0901646117527146,7.541803103896102,0.14563802844340532,0.8040020488314025,-0.04076863384337931,-0.07326694568720837,-0.03735773155416014,0.762241968742073,0.3891556443380205,0.09827533453674743,0.0649240077705571,3.843045843045843,6.060720618556701,0.1423685875196446,-0.09237999140586495,1.0168274280623337,-1.8588902460166687,7.5535330309278335,-0.7687256342639541,6.318005084745764,0.7762349494138623,8.20390141251056,-0.5139203829680099,6.131593006993005,11.502974439893972,-0.42152282676168285,0.02540509820899926,0.38147263694108974,0.37800861129923513,66.46379675729322,0.016667703925988528,18.153846153846153,-0.16758811816818925,2.503483632118378
Result3952122,CP(c1ccccc1NCCCN1CCOCC1)C1CCCC1,29.1724,92.9661,0.0997,O=C([O-])C(C)(C)C.[Cs+],CCCC#N,"29.1724, 0.6414",0.15285281509040824,0.06442562223749324,0.1243972321309733,0.05199823768686698,1.3691437802907915,0.0,0.0,1,29.1724,0.6414,0.0,1.256991685563114,0.08780356762538889,5.540783783783784,136.93938448328294,10.621328500245237,-0.019996198682967092,7.194715445945946,0.14198269513991169,1.017423156706692,-0.03928838908023121,-0.05291153415453528,-0.023026315789473683,1.007906185354399,0.31065272694585316,0.018840897208593863,0.2158576587877653,1.1652046783625731,5.866698113207546,0.1403306528178384,0.03618612315266611,0.9034828568682723,-0.019996198682967092,7.439174264150942,-0.019996198682967092,6.171124999999999,0.9974279908675129,3.165982024419396,-25.742637470575286,5.627250000000001,51.374403760915,-0.4144974704004411,0.03004511506883076,0.44241966627768237,0.33203503611028834,0.0,0.014298998672720201,10.460526315789474,-0.20974529938598846,1.2677681833376901
Result3952121,O=C(NCC1(P(c2ccccc2)c2ccccc2)CC=CN1)Nc1ccccc1,29.1389,94.5131,0.1330,O=C([O-])C.[Cs+],CCCCOC(C)=O,"29.1389, 1.4268",0.15437109729761034,0.07445192098979814,0.1265444360281399,0.056742661225519415,1.0555555555555556,0.0,-0.18199074074074065,2,29.1389,1.4268,0.0,3.7173202614379086,0.135062175362068,5.910215909090909,203.2316141101692,26.559445604496805,-0.7423017739331674,7.471726534090909,0.08947328931572629,0.9227483605158583,-0.1359806539671058,-0.17865197499838906,-0.09400057637864687,0.8777860712794058,0.38688428348777737,-0.02145648791690204,0.0696498588644079,3.7928949357520785,6.025603225806452,0.09025181379581027,-0.013007664756269577,1.0133590775639445,-0.7423017739331674,7.503211032258062,-0.7423017739331674,6.302973214285714,0.8910865537976881,7.794474618673072,-47.4451784168172,6.124097959183673,11.861545009918906,-0.33346908715564194,0.046424346852547205,0.34498603321007665,0.42437352271629836,48.66452436905172,0.01691816227473804,18.612244897959183,0.32165864249703124,3.89653338065471
Result3952116,Cc1cnc(C(C)c2ccnc(CP(Cc3cccnc3)C(C)O)c2)nc1C,29.1207,104.5160,0.1483,O=C([O-])C(C)(C)C.[Cs+],CC(N(C)C)=O,"29.1207, 0.8993",0.15285281509040824,0.06442562223749324,0.1243972321309733,0.05199823768686698,1.4760842589662049,3.4490740740740735,0.09259259259259278,3,29.1207,0.8993,5.824404497999927,2.2403628117913836,0.09352147554824443,5.900705714285713,162.62678968363127,0.0,-0.6457949462250407,7.4657306,0.09969256958471484,0.8798219447092646,-0.11177239446675977,-0.07083330135903557,-0.04041595971758525,0.9048720707236598,0.35457334473392466,-0.13207824485822167,0.37617959159134173,2.615894039735099,5.923172448979593,0.0994097494122015,-0.016286334873078442,1.1738717498334517,-0.6457949462250407,7.453932163265306,-0.6457949462250407,6.280956140350878,0.8601489590253186,6.135545361245413,9.122003877155395,5.836083443708606,0.0,-0.3947252479757065,0.031512625402800344,0.3759531100467512,0.35827075139629283,51.49447645083431,0.026309029164198177,14.589403973509933,0.015997963266419155,1.1955938248750917
Result3952117,CCCP(c1ccccc1)c1ccc(NCc2cccc(N3CCOCC3)c2)cc1,29.0943,119.4131,0.1486,O=C([O-])C.[K+],CCCCOC(C)=O,"29.0943, 0.8570",0.1574807960088896,0.6819085487077534,0.1453627869996672,0.6971767885426821,1.0555555555555556,0.0,-0.18199074074074065,2,29.0943,0.857,0.0,2.3044733044733046,0.08112356626177697,5.6084821428571425,169.25436451590178,20.825778127334623,-0.27189018045353097,7.216384821428572,0.12038788250354748,0.9742687849023514,-0.12355271237180267,-0.10206618950144938,-0.048111823806918086,0.9866240016604083,0.3319273052604535,0.06647439002075778,0.20995768463814446,2.1941097724230256,5.942080357142857,0.11904576966004908,-0.07144491069606665,0.9636525719337274,-0.27189018045353097,7.473014410714283,-0.27189018045353097,6.212546875,0.9394255365162455,6.964997696383049,-26.88971834864515,5.728419879518073,42.681885103175716,-0.4320856312773217,0.027315619412916818,0.37701115934883506,0.3485040448845657,0.0,0.014246080807620031,13.168674698795181,-0.1931083771645689,1.8240647048267888
Result3952124,CCn1cc2c(OC)nnc(P(c3ccc(OCCc4ccc(C)cc4)cc3)c3ccccc3OC)c2n1,29.0656,116.8353,0.1275,O=C([O-])C(C)(C)C.[K+],CCCCOC(C)=O,"29.0656, 0.4385",0.1556534312908589,0.476153268219384,0.1428941881283608,0.5051641116163132,1.0555555555555556,0.0,-0.18199074074074065,2,29.0656,0.4385,22.450740783574446,4.8401920438957475,0.03750511134066646,6.184857923497266,201.46441881320598,30.254685053268336,-1.1316049500260628,7.696089672131147,0.11690843298085242,0.7321172509546311,-0.014587835643404806,-0.06423343605547002,-0.03661616161616165,0.7850575272997882,0.8348711806311769,-0.023753868176989237,0.35332715503644896,4.5271464646464645,6.1886682926829275,0.11492737496169907,-0.028307928433558626,0.9824583052231632,-1.1316049500260628,7.693203609756098,-1.1316049500260628,6.432927397260274,0.7116087171293959,10.216548627624407,27.58940828387023,6.11076590909091,20.826477047067986,-0.5286424787315401,0.011862440610904239,0.332016008705671,0.45562505930492403,41.21048184906631,0.019447250435509638,19.323863636363637,-0.35387062063006824,0.09574266386986129
Result3952129,CCP(CC)c1cn(CCOC(C)(C)C)c(N=Cc2cccc(OC)c2)n1,28.9471,107.7162,0.1153,O=C([O-])C.[K+],CC1=CC=C(C)C=C1,"28.9471, 0.7599",0.1574807960088896,0.6819085487077534,0.1453627869996672,0.6971767885426821,1.0624999999999998,0.0,0.0,2,28.9471,0.7599,5.749511833283905,2.250944822373394,0.013652844499131653,5.835702290076336,141.45175415047223,10.171879353190423,-0.22370164414083216,7.434867419847328,0.1262761821146369,0.8763555167063996,0.17758452413777812,0.04944463096637008,0.027442409372889116,0.9070662113275066,0.4193235377588416,-0.1662869348382232,0.4670523538302578,2.4106606606606604,6.001159433962266,0.12365210541136223,-0.09043094681406322,1.004166076329171,-0.22370164414083216,7.568190943396227,-0.22370164414083216,6.277675000000001,0.8538986661034016,5.046983597634359,36.318380910835174,5.896708108108109,26.040499560726293,-0.5293148734193657,0.004490805783191428,0.4004765170711865,0.3836662744452452,30.480068853381756,0.02700729981701589,12.966216216216216,0.0643946520155679,-2.1935515936902736
